'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:48:47.436 30/03/1989]',0.040,93.066,-0.011,0.261
'[23:48:47.440 30/03/1989]',0.026,93.500,-0.011,0.262
'[23:48:47.444 30/03/1989]',0.032,93.500,-0.014,0.262
'[23:48:47.448 30/03/1989]',0.040,93.934,-0.012,0.262
'[23:48:47.452 30/03/1989]',0.032,94.224,-0.008,0.262
'[23:48:47.456 30/03/1989]',0.044,94.224,-0.007,0.262
'[23:48:47.460 30/03/1989]',0.034,94.803,-0.004,0.262
'[23:48:47.464 30/03/1989]',0.036,94.947,-0.005,0.263
'[23:48:47.468 30/03/1989]',0.046,95.237,-0.007,0.263
'[23:48:47.472 30/03/1989]',0.046,94.947,-0.010,0.263
'[23:48:47.476 30/03/1989]',0.040,95.237,-0.016,0.264
'[23:48:47.480 30/03/1989]',0.048,95.237,-0.013,0.263
'[23:48:47.484 30/03/1989]',0.050,95.382,-0.011,0.264
'[23:48:47.488 30/03/1989]',0.048,95.382,-0.010,0.264
'[23:48:47.492 30/03/1989]',0.052,95.382,-0.006,0.263
'[23:48:47.496 30/03/1989]',0.056,95.237,-0.006,0.263
'[23:48:47.500 30/03/1989]',0.056,95.382,-0.009,0.263
'[23:48:47.504 30/03/1989]',0.050,95.382,-0.012,0.263
'[23:48:47.508 30/03/1989]',0.060,95.526,-0.012,0.263
'[23:48:47.512 30/03/1989]',0.062,95.092,-0.011,0.263
'[23:48:47.516 30/03/1989]',0.062,95.092,-0.010,0.262
'[23:48:47.520 30/03/1989]',0.066,94.803,-0.009,0.262
'[23:48:47.524 30/03/1989]',0.064,94.513,-0.009,0.262
'[23:48:47.528 30/03/1989]',0.056,94.079,-0.008,0.262
'[23:48:47.532 30/03/1989]',0.052,94.079,-0.010,0.261
'[23:48:47.536 30/03/1989]',0.064,93.789,-0.011,0.260
'[23:48:47.540 30/03/1989]',0.058,93.645,-0.012,0.260
'[23:48:47.544 30/03/1989]',0.066,93.500,-0.013,0.260
'[23:48:47.548 30/03/1989]',0.062,92.776,-0.014,0.260
'[23:48:47.552 30/03/1989]',0.076,92.632,-0.011,0.260
'[23:48:47.556 30/03/1989]',0.076,92.197,-0.009,0.260
'[23:48:47.560 30/03/1989]',0.080,92.197,-0.010,0.259
'[23:48:47.564 30/03/1989]',0.086,91.474,-0.009,0.259
'[23:48:47.568 30/03/1989]',0.086,91.184,-0.008,0.260
'[23:48:47.572 30/03/1989]',0.092,90.895,-0.006,0.259
'[23:48:47.576 30/03/1989]',0.096,90.750,-0.005,0.259
'[23:48:47.580 30/03/1989]',0.108,90.171,-0.001,0.258
'[23:48:47.584 30/03/1989]',0.106,90.171,-0.000,0.258
'[23:48:47.588 30/03/1989]',0.118,89.737,-0.001,0.258
'[23:48:47.592 30/03/1989]',0.128,89.447,-0.004,0.258
'[23:48:47.596 30/03/1989]',0.128,88.868,-0.004,0.257
'[23:48:47.600 30/03/1989]',0.138,88.868,-0.009,0.257
'[23:48:47.604 30/03/1989]',0.142,88.434,-0.008,0.256
'[23:48:47.608 30/03/1989]',0.144,88.289,-0.007,0.255
'[23:48:47.612 30/03/1989]',0.142,88.000,-0.004,0.254
'[23:48:47.616 30/03/1989]',0.136,88.145,-0.004,0.254
'[23:48:47.620 30/03/1989]',0.134,87.711,-0.005,0.252
'[23:48:47.624 30/03/1989]',0.128,87.711,-0.003,0.252
'[23:48:47.628 30/03/1989]',0.120,87.276,-0.001,0.252
'[23:48:47.632 30/03/1989]',0.120,87.132,-0.001,0.252
'[23:48:47.636 30/03/1989]',0.120,86.842,0.002,0.251
'[23:48:47.640 30/03/1989]',0.118,86.553,0.003,0.250
'[23:48:47.644 30/03/1989]',0.098,86.408,0.004,0.249
'[23:48:47.648 30/03/1989]',0.088,86.553,0.006,0.249
'[23:48:47.652 30/03/1989]',0.086,86.118,0.009,0.249
'[23:48:47.656 30/03/1989]',0.068,85.974,0.007,0.248
'[23:48:47.660 30/03/1989]',0.056,85.684,0.005,0.247
'[23:48:47.664 30/03/1989]',0.064,85.829,0.003,0.246
'[23:48:47.668 30/03/1989]',0.064,85.105,0.003,0.246
'[23:48:47.672 30/03/1989]',0.058,84.816,0.006,0.246
'[23:48:47.676 30/03/1989]',0.070,84.671,0.009,0.245
'[23:48:47.680 30/03/1989]',0.070,84.526,0.014,0.244
'[23:48:47.684 30/03/1989]',0.076,84.382,0.016,0.244
'[23:48:47.688 30/03/1989]',0.060,83.803,0.016,0.242
'[23:48:47.692 30/03/1989]',0.072,84.092,0.011,0.242
'[23:48:47.696 30/03/1989]',0.072,83.658,0.007,0.242
'[23:48:47.700 30/03/1989]',0.072,83.513,0.000,0.241
'[23:48:47.704 30/03/1989]',0.072,83.079,0.024,0.240
'[23:48:47.708 30/03/1989]',0.068,83.224,0.012,0.240
'[23:48:47.712 30/03/1989]',0.072,82.645,0.027,0.239
'[23:48:47.716 30/03/1989]',0.070,83.079,0.026,0.238
'[23:48:47.720 30/03/1989]',0.080,82.934,0.018,0.237
'[23:48:47.724 30/03/1989]',0.072,82.934,0.008,0.236
'[23:48:47.728 30/03/1989]',0.078,82.500,0.019,0.236
'[23:48:47.732 30/03/1989]',0.072,82.934,0.017,0.234
'[23:48:47.736 30/03/1989]',0.068,82.500,0.028,0.234
'[23:48:47.740 30/03/1989]',0.076,82.066,0.035,0.234
'[23:48:47.744 30/03/1989]',0.072,82.211,0.032,0.233
'[23:48:47.748 30/03/1989]',0.064,82.211,0.030,0.232
'[23:48:47.752 30/03/1989]',0.042,81.921,0.026,0.232
'[23:48:47.756 30/03/1989]',0.014,81.921,0.023,0.231
'[23:48:47.760 30/03/1989]',-0.008,81.921,0.018,0.230
'[23:48:47.764 30/03/1989]',-0.016,81.632,0.014,0.228
'[23:48:47.768 30/03/1989]',0.034,81.632,0.017,0.230
'[23:48:47.772 30/03/1989]',0.150,81.487,0.018,0.228
'[23:48:47.776 30/03/1989]',0.354,81.197,0.021,0.228
'[23:48:47.780 30/03/1989]',0.602,81.053,0.024,0.227
'[23:48:47.784 30/03/1989]',0.882,80.908,0.022,0.226
'[23:48:47.788 30/03/1989]',1.116,81.197,0.022,0.225
'[23:48:47.792 30/03/1989]',1.284,80.763,0.021,0.225
'[23:48:47.796 30/03/1989]',1.350,80.618,0.023,0.225
'[23:48:47.800 30/03/1989]',1.248,80.474,0.024,0.224
'[23:48:47.804 30/03/1989]',0.818,80.329,0.029,0.223
'[23:48:47.808 30/03/1989]',0.320,80.474,0.026,0.223
'[23:48:47.812 30/03/1989]',-0.112,80.184,0.028,0.222
'[23:48:47.816 30/03/1989]',-0.336,80.329,0.024,0.221
'[23:48:47.820 30/03/1989]',-0.286,80.039,0.023,0.221
'[23:48:47.824 30/03/1989]',-0.120,79.895,0.019,0.220
'[23:48:47.828 30/03/1989]',-0.018,79.750,0.016,0.219
'[23:48:47.832 30/03/1989]',0.014,80.184,0.014,0.219
'[23:48:47.836 30/03/1989]',0.002,79.605,0.017,0.219
'[23:48:47.840 30/03/1989]',0.002,79.316,0.022,0.217
'[23:48:47.844 30/03/1989]',-0.002,79.026,0.024,0.217
'[23:48:47.848 30/03/1989]',0.004,79.316,0.026,0.216
'[23:48:47.852 30/03/1989]',-0.002,79.026,0.032,0.215
'[23:48:47.856 30/03/1989]',0.004,79.026,0.031,0.214
'[23:48:47.860 30/03/1989]',0.008,79.026,0.030,0.214
'[23:48:47.864 30/03/1989]',0.002,78.592,0.031,0.214
'[23:48:47.868 30/03/1989]',0.008,78.158,0.029,0.214
'[23:48:47.872 30/03/1989]',0.010,78.158,0.022,0.213
'[23:48:47.876 30/03/1989]',0.020,77.868,0.018,0.213
'[23:48:47.880 30/03/1989]',0.024,77.868,0.018,0.212
'[23:48:47.884 30/03/1989]',0.024,77.868,0.020,0.211
'[23:48:47.888 30/03/1989]',0.028,77.724,0.018,0.211
'[23:48:47.892 30/03/1989]',0.032,77.724,0.021,0.210
'[23:48:47.896 30/03/1989]',0.038,77.579,0.021,0.210
'[23:48:47.900 30/03/1989]',0.034,77.434,0.018,0.209
'[23:48:47.904 30/03/1989]',0.040,77.000,0.016,0.208
'[23:48:47.908 30/03/1989]',0.042,77.000,0.016,0.207
'[23:48:47.912 30/03/1989]',0.054,76.711,0.017,0.207
'[23:48:47.916 30/03/1989]',0.040,76.855,0.015,0.206
'[23:48:47.920 30/03/1989]',0.054,76.711,0.011,0.205
'[23:48:47.924 30/03/1989]',0.056,76.566,0.010,0.205
'[23:48:47.928 30/03/1989]',0.058,76.421,0.011,0.204
'[23:48:47.932 30/03/1989]',0.056,76.276,0.011,0.203
'[23:48:47.936 30/03/1989]',0.056,76.132,0.008,0.203
'[23:48:47.940 30/03/1989]',0.064,75.987,0.010,0.201
'[23:48:47.944 30/03/1989]',0.070,75.987,0.012,0.201
'[23:48:47.948 30/03/1989]',0.074,76.132,0.012,0.199
'[23:48:47.952 30/03/1989]',0.080,75.987,0.016,0.199
'[23:48:47.956 30/03/1989]',0.076,75.842,0.017,0.199
'[23:48:47.960 30/03/1989]',0.080,75.842,0.015,0.198
'[23:48:47.964 30/03/1989]',0.080,75.842,0.017,0.197
'[23:48:47.968 30/03/1989]',0.084,76.132,0.017,0.197
'[23:48:47.972 30/03/1989]',0.096,76.421,0.017,0.196
'[23:48:47.976 30/03/1989]',0.100,76.421,0.018,0.195
'[23:48:47.980 30/03/1989]',0.106,77.289,0.019,0.195
'[23:48:47.984 30/03/1989]',0.114,77.434,0.020,0.194
'[23:48:47.988 30/03/1989]',0.120,78.447,0.018,0.194
'[23:48:47.992 30/03/1989]',0.128,79.605,0.015,0.193
'[23:48:47.996 30/03/1989]',0.134,80.908,0.011,0.193
'[23:48:48.000 30/03/1989]',0.152,82.355,0.007,0.191
'[23:48:48.004 30/03/1989]',0.160,83.803,0.003,0.190
'[23:48:48.008 30/03/1989]',0.168,85.974,0.003,0.190
'[23:48:48.012 30/03/1989]',0.184,87.421,0.001,0.190
'[23:48:48.016 30/03/1989]',0.176,89.447,0.003,0.189
'[23:48:48.020 30/03/1989]',0.200,91.618,0.005,0.188
'[23:48:48.024 30/03/1989]',0.192,93.934,0.009,0.187
'[23:48:48.028 30/03/1989]',0.214,95.816,0.009,0.186
'[23:48:48.032 30/03/1989]',0.216,97.842,0.009,0.186
'[23:48:48.036 30/03/1989]',0.232,100.158,0.008,0.185
'[23:48:48.040 30/03/1989]',0.240,102.474,0.006,0.185
'[23:48:48.044 30/03/1989]',0.242,104.645,0.007,0.183
'[23:48:48.048 30/03/1989]',0.256,107.250,0.006,0.182
'[23:48:48.052 30/03/1989]',0.256,109.132,0.006,0.182
'[23:48:48.056 30/03/1989]',0.264,112.026,0.006,0.181
'[23:48:48.060 30/03/1989]',0.268,114.342,0.004,0.179
'[23:48:48.064 30/03/1989]',0.262,116.513,0.001,0.179
'[23:48:48.068 30/03/1989]',0.258,118.684,0.001,0.178
'[23:48:48.072 30/03/1989]',0.252,120.566,0.001,0.177
'[23:48:48.076 30/03/1989]',0.242,122.303,0.002,0.177
'[23:48:48.080 30/03/1989]',0.232,123.605,0.005,0.175
'[23:48:48.084 30/03/1989]',0.210,125.053,0.007,0.175
'[23:48:48.088 30/03/1989]',0.190,126.066,0.007,0.173
'[23:48:48.092 30/03/1989]',0.156,126.934,0.006,0.174
'[23:48:48.096 30/03/1989]',0.128,127.079,0.007,0.172
'[23:48:48.100 30/03/1989]',0.098,127.947,0.006,0.171
'[23:48:48.104 30/03/1989]',0.066,127.658,0.004,0.169
'[23:48:48.108 30/03/1989]',0.048,127.658,0.004,0.168
'[23:48:48.112 30/03/1989]',0.024,127.368,0.003,0.166
'[23:48:48.116 30/03/1989]',0.002,126.934,0.004,0.165
'[23:48:48.120 30/03/1989]',-0.014,126.066,0.003,0.165
'[23:48:48.124 30/03/1989]',-0.028,125.632,0.004,0.163
'[23:48:48.128 30/03/1989]',-0.032,124.184,0.003,0.161
'[23:48:48.132 30/03/1989]',-0.048,123.171,-0.001,0.160
'[23:48:48.136 30/03/1989]',-0.050,122.158,-0.002,0.159
'[23:48:48.140 30/03/1989]',-0.058,120.711,-0.001,0.157
'[23:48:48.144 30/03/1989]',-0.064,119.408,-0.002,0.156
'[23:48:48.148 30/03/1989]',-0.060,118.684,-0.001,0.154
'[23:48:48.152 30/03/1989]',-0.062,117.092,-0.000,0.153
'[23:48:48.156 30/03/1989]',-0.052,115.789,-0.001,0.152
'[23:48:48.160 30/03/1989]',-0.050,114.342,-0.003,0.152
'[23:48:48.164 30/03/1989]',-0.052,113.618,-0.002,0.150
'[23:48:48.168 30/03/1989]',-0.058,112.171,-0.003,0.148
'[23:48:48.172 30/03/1989]',-0.054,111.447,-0.003,0.146
'[23:48:48.176 30/03/1989]',-0.048,110.579,-0.004,0.145
'[23:48:48.180 30/03/1989]',-0.054,109.566,-0.004,0.144
'[23:48:48.184 30/03/1989]',-0.042,108.697,-0.003,0.141
'[23:48:48.188 30/03/1989]',-0.042,107.395,-0.002,0.139
'[23:48:48.192 30/03/1989]',-0.040,106.671,0.001,0.136
'[23:48:48.196 30/03/1989]',-0.030,105.947,0.003,0.132
'[23:48:48.200 30/03/1989]',-0.034,105.513,0.007,0.128
'[23:48:48.204 30/03/1989]',-0.030,104.500,0.007,0.124
'[23:48:48.208 30/03/1989]',-0.022,103.921,0.010,0.121
'[23:48:48.212 30/03/1989]',-0.022,103.342,0.010,0.116
'[23:48:48.216 30/03/1989]',-0.024,102.908,0.008,0.112
'[23:48:48.220 30/03/1989]',-0.012,102.039,0.004,0.106
'[23:48:48.224 30/03/1989]',-0.010,101.316,0.002,0.100
'[23:48:48.228 30/03/1989]',-0.018,101.026,-0.001,0.095
'[23:48:48.232 30/03/1989]',-0.016,100.447,-0.002,0.091
'[23:48:48.236 30/03/1989]',-0.010,99.724,-0.002,0.085
'[23:48:48.240 30/03/1989]',-0.006,99.289,-0.002,0.081
'[23:48:48.244 30/03/1989]',-0.000,98.132,-0.002,0.077
'[23:48:48.248 30/03/1989]',-0.000,98.132,-0.001,0.073
'[23:48:48.252 30/03/1989]',-0.006,97.697,-0.001,0.069
'[23:48:48.256 30/03/1989]',-0.000,96.974,-0.005,0.065
'[23:48:48.260 30/03/1989]',-0.000,95.961,-0.007,0.062
'[23:48:48.264 30/03/1989]',0.012,95.816,-0.007,0.056
'[23:48:48.268 30/03/1989]',0.012,95.237,-0.006,0.054
'[23:48:48.272 30/03/1989]',0.002,94.658,-0.003,0.048
'[23:48:48.276 30/03/1989]',0.012,93.789,-0.000,0.045
'[23:48:48.280 30/03/1989]',0.008,93.211,0.001,0.041
'[23:48:48.284 30/03/1989]',0.008,93.355,0.000,0.037
'[23:48:48.288 30/03/1989]',0.014,92.776,0.000,0.033
'[23:48:48.292 30/03/1989]',0.012,92.197,-0.004,0.030
'[23:48:48.296 30/03/1989]',0.020,91.763,-0.003,0.026
'[23:48:48.300 30/03/1989]',0.018,91.618,-0.004,0.022
'[23:48:48.304 30/03/1989]',0.028,91.039,-0.004,0.020
'[23:48:48.308 30/03/1989]',0.028,90.605,-0.002,0.017
'[23:48:48.312 30/03/1989]',0.038,90.316,0.001,0.014
'[23:48:48.316 30/03/1989]',0.020,90.461,0.001,0.010
'[23:48:48.320 30/03/1989]',0.020,89.737,0.003,0.008
'[23:48:48.324 30/03/1989]',0.030,89.882,0.002,0.004
'[23:48:48.328 30/03/1989]',0.032,89.737,0.003,0.002
'[23:48:48.332 30/03/1989]',0.032,90.026,0.001,-0.002
'[23:48:48.336 30/03/1989]',0.032,90.026,-0.001,-0.004
'[23:48:48.340 30/03/1989]',0.034,90.171,-0.001,-0.008
'[23:48:48.344 30/03/1989]',0.028,90.026,-0.003,-0.011
'[23:48:48.348 30/03/1989]',0.036,90.316,-0.002,-0.014
'[23:48:48.352 30/03/1989]',0.038,90.605,-0.003,-0.018
'[23:48:48.356 30/03/1989]',0.040,90.895,-0.001,-0.022
'[23:48:48.360 30/03/1989]',0.032,91.184,-0.004,-0.024
'[23:48:48.364 30/03/1989]',0.048,91.474,-0.006,-0.027
'[23:48:48.368 30/03/1989]',0.042,91.618,-0.008,-0.029
'[23:48:48.372 30/03/1989]',0.040,92.053,-0.012,-0.032
'[23:48:48.376 30/03/1989]',0.040,92.342,-0.009,-0.034
'[23:48:48.380 30/03/1989]',0.044,92.776,-0.011,-0.037
'[23:48:48.384 30/03/1989]',0.046,93.066,-0.007,-0.040
'[23:48:48.388 30/03/1989]',0.052,93.500,-0.007,-0.043
'[23:48:48.392 30/03/1989]',0.040,94.079,-0.004,-0.045
'[23:48:48.396 30/03/1989]',0.046,94.513,-0.001,-0.048
'[23:48:48.400 30/03/1989]',0.044,94.803,-0.003,-0.051
'[23:48:48.404 30/03/1989]',0.048,95.237,-0.002,-0.053
'[23:48:48.408 30/03/1989]',0.048,95.526,-0.004,-0.055
'[23:48:48.412 30/03/1989]',0.056,95.382,-0.005,-0.058
'[23:48:48.416 30/03/1989]',0.048,95.671,-0.007,-0.061
'[23:48:48.420 30/03/1989]',0.056,95.816,-0.006,-0.062
'[23:48:48.424 30/03/1989]',0.056,95.816,-0.003,-0.065
'[23:48:48.428 30/03/1989]',0.060,95.816,-0.001,-0.066
'[23:48:48.432 30/03/1989]',0.066,95.816,-0.001,-0.067
'[23:48:48.436 30/03/1989]',0.068,95.816,-0.001,-0.071
'[23:48:48.440 30/03/1989]',0.064,96.105,-0.002,-0.073
'[23:48:48.444 30/03/1989]',0.060,95.816,-0.007,-0.075
'[23:48:48.448 30/03/1989]',0.070,96.105,-0.008,-0.078
'[23:48:48.452 30/03/1989]',0.060,96.105,-0.012,-0.080
'[23:48:48.456 30/03/1989]',0.066,95.816,-0.013,-0.081
'[23:48:48.460 30/03/1989]',0.064,95.816,-0.014,-0.083
'[23:48:48.464 30/03/1989]',0.068,95.671,-0.013,-0.085
'[23:48:48.468 30/03/1989]',0.072,95.092,-0.010,-0.085
'[23:48:48.472 30/03/1989]',0.078,94.658,-0.009,-0.086
'[23:48:48.476 30/03/1989]',0.068,94.658,-0.008,-0.088
'[23:48:48.480 30/03/1989]',0.074,94.368,-0.008,-0.091
'[23:48:48.484 30/03/1989]',0.072,94.368,-0.007,-0.093
'[23:48:48.488 30/03/1989]',0.076,94.224,-0.008,-0.096
'[23:48:48.492 30/03/1989]',0.072,93.789,-0.009,-0.096
'[23:48:48.496 30/03/1989]',0.082,93.211,-0.008,-0.097
'[23:48:48.500 30/03/1989]',0.080,92.921,-0.010,-0.099
'[23:48:48.504 30/03/1989]',0.088,92.487,-0.008,-0.099
'[23:48:48.508 30/03/1989]',0.084,92.632,-0.011,-0.100
'[23:48:48.512 30/03/1989]',0.108,91.763,-0.011,-0.102
'[23:48:48.516 30/03/1989]',0.092,91.618,-0.015,-0.103
'[23:48:48.520 30/03/1989]',0.108,91.329,-0.016,-0.104
'[23:48:48.524 30/03/1989]',0.114,91.184,-0.018,-0.105
'[23:48:48.528 30/03/1989]',0.124,90.316,-0.017,-0.105
'[23:48:48.532 30/03/1989]',0.130,90.171,-0.017,-0.107
'[23:48:48.536 30/03/1989]',0.130,90.026,-0.018,-0.106
'[23:48:48.540 30/03/1989]',0.136,89.592,-0.019,-0.108
'[23:48:48.544 30/03/1989]',0.140,89.013,-0.022,-0.108
'[23:48:48.548 30/03/1989]',0.130,89.303,-0.024,-0.110
'[23:48:48.552 30/03/1989]',0.130,88.724,-0.024,-0.110
'[23:48:48.556 30/03/1989]',0.126,88.724,-0.026,-0.111
'[23:48:48.560 30/03/1989]',0.126,88.289,-0.029,-0.112
'[23:48:48.564 30/03/1989]',0.128,88.145,-0.031,-0.114
'[23:48:48.568 30/03/1989]',0.126,87.711,-0.034,-0.116
'[23:48:48.572 30/03/1989]',0.120,87.711,-0.039,-0.117
'[23:48:48.576 30/03/1989]',0.116,86.987,-0.039,-0.117
'[23:48:48.580 30/03/1989]',0.104,87.132,-0.039,-0.119
'[23:48:48.584 30/03/1989]',0.088,86.553,-0.037,-0.120
'[23:48:48.588 30/03/1989]',0.076,86.553,-0.036,-0.123
'[23:48:48.592 30/03/1989]',0.064,86.118,-0.034,-0.124
'[23:48:48.596 30/03/1989]',0.064,85.974,-0.036,-0.124
'[23:48:48.600 30/03/1989]',0.070,85.974,-0.038,-0.126
'[23:48:48.604 30/03/1989]',0.064,85.684,-0.045,-0.128
'[23:48:48.608 30/03/1989]',0.064,85.395,-0.048,-0.129
'[23:48:48.612 30/03/1989]',0.062,85.539,-0.052,-0.130
'[23:48:48.616 30/03/1989]',0.060,85.395,-0.056,-0.132
'[23:48:48.620 30/03/1989]',0.068,84.961,-0.059,-0.132
'[23:48:48.624 30/03/1989]',0.068,85.105,-0.061,-0.135
'[23:48:48.628 30/03/1989]',0.062,84.671,-0.064,-0.137
'[23:48:48.632 30/03/1989]',0.058,84.961,-0.069,-0.138
'[23:48:48.636 30/03/1989]',0.060,84.526,-0.070,-0.139
'[23:48:48.640 30/03/1989]',0.058,84.526,-0.068,-0.140
'[23:48:48.644 30/03/1989]',0.064,84.237,-0.069,-0.140
'[23:48:48.648 30/03/1989]',0.064,84.237,-0.066,-0.143
'[23:48:48.652 30/03/1989]',0.062,83.803,-0.062,-0.143
'[23:48:48.656 30/03/1989]',0.062,83.803,-0.060,-0.144
'[23:48:48.660 30/03/1989]',0.070,83.658,-0.060,-0.145
'[23:48:48.664 30/03/1989]',0.072,83.803,-0.062,-0.146
'[23:48:48.668 30/03/1989]',0.070,83.513,-0.065,-0.146
'[23:48:48.672 30/03/1989]',0.074,83.368,-0.068,-0.148
'[23:48:48.676 30/03/1989]',0.070,83.368,-0.070,-0.148
'[23:48:48.680 30/03/1989]',0.072,83.224,-0.070,-0.150
'[23:48:48.684 30/03/1989]',0.048,82.789,-0.069,-0.150
'[23:48:48.688 30/03/1989]',0.034,82.934,-0.070,-0.151
'[23:48:48.692 30/03/1989]',-0.002,82.645,-0.073,-0.153
'[23:48:48.696 30/03/1989]',-0.026,82.789,-0.072,-0.154
'[23:48:48.700 30/03/1989]',0.006,82.645,-0.076,-0.154
'[23:48:48.704 30/03/1989]',0.112,82.500,-0.076,-0.156
'[23:48:48.708 30/03/1989]',0.280,82.500,-0.077,-0.157
'[23:48:48.712 30/03/1989]',0.526,82.500,-0.076,-0.158
'[23:48:48.716 30/03/1989]',0.774,82.500,-0.077,-0.161
'[23:48:48.720 30/03/1989]',1.022,82.355,-0.075,-0.161
'[23:48:48.724 30/03/1989]',1.208,82.500,-0.071,-0.162
'[23:48:48.728 30/03/1989]',1.318,82.211,-0.069,-0.162
'[23:48:48.732 30/03/1989]',1.294,82.355,-0.066,-0.164
'[23:48:48.736 30/03/1989]',1.016,81.921,-0.067,-0.164
'[23:48:48.740 30/03/1989]',0.522,82.355,-0.068,-0.164
'[23:48:48.744 30/03/1989]',0.120,81.921,-0.067,-0.165
'[23:48:48.748 30/03/1989]',-0.240,81.776,-0.069,-0.166
'[23:48:48.752 30/03/1989]',-0.286,81.487,-0.067,-0.165
'[23:48:48.756 30/03/1989]',-0.176,81.921,-0.065,-0.167
'[23:48:48.760 30/03/1989]',-0.044,81.487,-0.064,-0.167
'[23:48:48.764 30/03/1989]',-0.000,81.342,-0.062,-0.167
'[23:48:48.768 30/03/1989]',-0.008,81.053,-0.060,-0.167
'[23:48:48.772 30/03/1989]',-0.012,81.197,-0.062,-0.169
'[23:48:48.776 30/03/1989]',-0.010,81.053,-0.061,-0.169
'[23:48:48.780 30/03/1989]',-0.016,80.908,-0.063,-0.170
'[23:48:48.784 30/03/1989]',-0.010,80.763,-0.065,-0.170
'[23:48:48.788 30/03/1989]',-0.008,80.763,-0.062,-0.172
'[23:48:48.792 30/03/1989]',-0.004,80.618,-0.064,-0.171
'[23:48:48.796 30/03/1989]',-0.004,80.329,-0.063,-0.173
'[23:48:48.800 30/03/1989]',-0.004,80.329,-0.063,-0.173
'[23:48:48.804 30/03/1989]',0.002,79.895,-0.065,-0.174
'[23:48:48.808 30/03/1989]',-0.000,79.895,-0.065,-0.174
'[23:48:48.812 30/03/1989]',0.008,79.605,-0.062,-0.173
'[23:48:48.816 30/03/1989]',0.014,79.461,-0.062,-0.174
'[23:48:48.820 30/03/1989]',0.016,79.026,-0.060,-0.173
'[23:48:48.824 30/03/1989]',0.014,79.461,-0.056,-0.175
'[23:48:48.828 30/03/1989]',0.020,79.026,-0.054,-0.175
'[23:48:48.832 30/03/1989]',0.022,79.026,-0.055,-0.176
'[23:48:48.836 30/03/1989]',0.022,79.171,-0.056,-0.175
'[23:48:48.840 30/03/1989]',0.034,78.882,-0.058,-0.175
'[23:48:48.844 30/03/1989]',0.034,78.447,-0.057,-0.175
'[23:48:48.848 30/03/1989]',0.034,78.303,-0.056,-0.177
'[23:48:48.852 30/03/1989]',0.038,78.158,-0.056,-0.175
'[23:48:48.856 30/03/1989]',0.040,78.158,-0.055,-0.177
'[23:48:48.860 30/03/1989]',0.046,78.013,-0.057,-0.176
'[23:48:48.864 30/03/1989]',0.044,77.868,-0.058,-0.178
'[23:48:48.868 30/03/1989]',0.056,78.013,-0.056,-0.179
'[23:48:48.872 30/03/1989]',0.064,77.868,-0.057,-0.179
'[23:48:48.876 30/03/1989]',0.056,78.013,-0.059,-0.180
'[23:48:48.880 30/03/1989]',0.066,77.724,-0.059,-0.180
'[23:48:48.884 30/03/1989]',0.064,77.868,-0.059,-0.181
'[23:48:48.888 30/03/1989]',0.076,77.289,-0.058,-0.181
'[23:48:48.892 30/03/1989]',0.072,77.579,-0.057,-0.182
'[23:48:48.896 30/03/1989]',0.080,77.434,-0.053,-0.181
'[23:48:48.900 30/03/1989]',0.080,77.724,-0.054,-0.182
'[23:48:48.904 30/03/1989]',0.088,77.868,-0.051,-0.182
'[23:48:48.908 30/03/1989]',0.096,78.303,-0.049,-0.182
'[23:48:48.912 30/03/1989]',0.096,79.026,-0.046,-0.183
'[23:48:48.916 30/03/1989]',0.106,80.039,-0.045,-0.183
'[23:48:48.920 30/03/1989]',0.112,80.763,-0.043,-0.182
'[23:48:48.924 30/03/1989]',0.126,81.921,-0.043,-0.182
'[23:48:48.928 30/03/1989]',0.134,83.513,-0.043,-0.182
'[23:48:48.932 30/03/1989]',0.138,85.250,-0.044,-0.184
'[23:48:48.936 30/03/1989]',0.134,87.132,-0.044,-0.184
'[23:48:48.940 30/03/1989]',0.152,89.303,-0.047,-0.184
'[23:48:48.944 30/03/1989]',0.164,90.895,-0.049,-0.184
'[23:48:48.948 30/03/1989]',0.170,93.355,-0.051,-0.183
'[23:48:48.952 30/03/1989]',0.180,95.237,-0.053,-0.182
'[23:48:48.956 30/03/1989]',0.192,97.408,-0.056,-0.182
'[23:48:48.960 30/03/1989]',0.202,99.579,-0.056,-0.181
'[23:48:48.964 30/03/1989]',0.208,102.184,-0.054,-0.182
'[23:48:48.968 30/03/1989]',0.220,104.500,-0.053,-0.180
'[23:48:48.972 30/03/1989]',0.234,106.671,-0.048,-0.181
'[23:48:48.976 30/03/1989]',0.248,109.132,-0.044,-0.181
'[23:48:48.980 30/03/1989]',0.248,111.447,-0.042,-0.181
'[23:48:48.984 30/03/1989]',0.258,113.763,-0.041,-0.181
'[23:48:48.988 30/03/1989]',0.264,116.079,-0.042,-0.181
'[23:48:48.992 30/03/1989]',0.256,118.539,-0.042,-0.180
'[23:48:48.996 30/03/1989]',0.266,120.711,-0.041,-0.180
'[23:48:49.000 30/03/1989]',0.262,122.737,-0.042,-0.179
'[23:48:49.004 30/03/1989]',0.262,124.763,-0.044,-0.179
'[23:48:49.008 30/03/1989]',0.248,126.355,-0.045,-0.178
'[23:48:49.012 30/03/1989]',0.238,127.079,-0.044,-0.178
'[23:48:49.016 30/03/1989]',0.218,128.382,-0.046,-0.178
