'Time and date','ECG','BP','EEG (O2-A1)','Resp (nasal)'
'[00:49:50.408 01/02/1989]',0.002,165.593,-0.005,-0.677
'[00:49:50.412 01/02/1989]',-0.000,164.605,-0.003,-0.694
'[00:49:50.416 01/02/1989]',0.010,164.209,-0.001,-0.726
'[00:49:50.420 01/02/1989]',0.002,162.629,0.000,-0.694
'[00:49:50.424 01/02/1989]',0.008,162.036,0.000,-0.661
'[00:49:50.428 01/02/1989]',0.016,161.443,0.000,-0.653
'[00:49:50.432 01/02/1989]',0.014,160.257,0.000,-0.710
'[00:49:50.436 01/02/1989]',-0.000,159.862,0.001,-0.677
'[00:49:50.440 01/02/1989]',0.008,159.269,-0.001,-0.669
'[00:49:50.444 01/02/1989]',0.014,158.281,-0.000,-0.653
'[00:49:50.448 01/02/1989]',-0.002,157.491,0.001,-0.685
'[00:49:50.452 01/02/1989]',0.032,157.293,-0.001,-0.694
'[00:49:50.456 01/02/1989]',0.020,156.700,-0.001,-0.677
'[00:49:50.460 01/02/1989]',0.024,155.910,0.000,-0.702
'[00:49:50.464 01/02/1989]',0.024,155.120,-0.000,-0.694
'[00:49:50.468 01/02/1989]',0.022,154.724,-0.000,-0.677
'[00:49:50.472 01/02/1989]',0.032,153.539,0.001,-0.702
'[00:49:50.476 01/02/1989]',0.032,153.144,0.005,-0.677
'[00:49:50.480 01/02/1989]',0.038,151.958,0.004,-0.669
'[00:49:50.484 01/02/1989]',0.036,150.772,0.006,-0.685
'[00:49:50.488 01/02/1989]',0.026,149.389,0.006,-0.645
'[00:49:50.492 01/02/1989]',0.030,148.796,0.005,-0.694
'[00:49:50.496 01/02/1989]',0.034,147.215,0.003,-0.669
'[00:49:50.500 01/02/1989]',0.044,145.635,0.003,-0.677
'[00:49:50.504 01/02/1989]',0.034,144.054,0.005,-0.694
'[00:49:50.508 01/02/1989]',0.042,143.263,0.003,-0.694
'[00:49:50.512 01/02/1989]',0.038,140.299,0.004,-0.685
'[00:49:50.516 01/02/1989]',0.040,138.323,0.004,-0.661
'[00:49:50.520 01/02/1989]',0.034,136.742,0.003,-0.677
'[00:49:50.524 01/02/1989]',0.024,134.569,0.003,-0.677
'[00:49:50.528 01/02/1989]',0.048,132.395,0.001,-0.621
'[00:49:50.532 01/02/1989]',0.038,131.209,0.003,-0.661
'[00:49:50.536 01/02/1989]',0.032,129.036,0.002,-0.645
'[00:49:50.540 01/02/1989]',0.024,127.060,0.005,-0.653
'[00:49:50.544 01/02/1989]',0.032,125.479,0.005,-0.661
'[00:49:50.548 01/02/1989]',0.024,124.096,0.004,-0.669
'[00:49:50.552 01/02/1989]',0.032,122.712,0.003,-0.645
'[00:49:50.556 01/02/1989]',0.040,121.132,0.003,-0.677
'[00:49:50.560 01/02/1989]',0.032,119.748,0.002,-0.645
'[00:49:50.564 01/02/1989]',0.040,119.353,0.006,-0.661
'[00:49:50.568 01/02/1989]',0.052,118.563,0.004,-0.669
'[00:49:50.572 01/02/1989]',0.040,118.563,0.005,-0.629
'[00:49:50.576 01/02/1989]',0.048,117.970,0.007,-0.645
'[00:49:50.580 01/02/1989]',0.046,117.970,0.005,-0.613
'[00:49:50.584 01/02/1989]',0.040,117.377,0.007,-0.589
'[00:49:50.588 01/02/1989]',0.040,117.575,0.007,-0.621
'[00:49:50.592 01/02/1989]',0.036,117.970,0.006,-0.605
'[00:49:50.596 01/02/1989]',0.036,117.970,0.003,-0.613
'[00:49:50.600 01/02/1989]',0.028,118.563,0.007,-0.613
'[00:49:50.604 01/02/1989]',0.028,119.353,0.005,-0.645
'[00:49:50.608 01/02/1989]',0.034,119.551,0.009,-0.613
'[00:49:50.612 01/02/1989]',0.060,120.341,0.005,-0.605
'[00:49:50.616 01/02/1989]',0.050,120.539,0.006,-0.645
'[00:49:50.620 01/02/1989]',0.048,120.934,0.006,-0.589
'[00:49:50.624 01/02/1989]',0.050,121.527,0.003,-0.565
'[00:49:50.628 01/02/1989]',0.040,121.922,0.005,-0.565
'[00:49:50.632 01/02/1989]',0.032,122.515,0.005,-0.589
'[00:49:50.636 01/02/1989]',0.060,122.515,0.006,-0.581
'[00:49:50.640 01/02/1989]',0.036,122.910,0.007,-0.581
'[00:49:50.644 01/02/1989]',0.058,123.108,0.008,-0.589
'[00:49:50.648 01/02/1989]',0.048,123.305,0.008,-0.573
'[00:49:50.652 01/02/1989]',0.060,123.503,0.007,-0.605
'[00:49:50.656 01/02/1989]',0.062,123.305,0.007,-0.581
'[00:49:50.660 01/02/1989]',0.038,122.712,0.009,-0.540
'[00:49:50.664 01/02/1989]',0.044,122.515,0.007,-0.540
'[00:49:50.668 01/02/1989]',0.028,122.515,0.006,-0.548
'[00:49:50.672 01/02/1989]',0.044,121.922,0.005,-0.532
'[00:49:50.676 01/02/1989]',0.040,121.329,0.008,-0.516
'[00:49:50.680 01/02/1989]',0.052,120.539,0.007,-0.492
'[00:49:50.684 01/02/1989]',0.072,120.736,0.008,-0.532
'[00:49:50.688 01/02/1989]',0.062,119.946,0.011,-0.508
'[00:49:50.692 01/02/1989]',0.066,119.551,0.009,-0.508
'[00:49:50.696 01/02/1989]',0.040,118.563,0.006,-0.508
'[00:49:50.700 01/02/1989]',0.074,118.168,0.005,-0.532
'[00:49:50.704 01/02/1989]',0.048,117.180,0.005,-0.508
'[00:49:50.708 01/02/1989]',0.072,116.784,0.002,-0.500
'[00:49:50.712 01/02/1989]',0.048,115.796,0.003,-0.508
'[00:49:50.716 01/02/1989]',0.054,115.599,0.001,-0.492
'[00:49:50.720 01/02/1989]',0.066,114.808,0.006,-0.460
'[00:49:50.724 01/02/1989]',0.052,114.018,0.004,-0.460
'[00:49:50.728 01/02/1989]',0.088,113.030,0.005,-0.460
'[00:49:50.732 01/02/1989]',0.046,112.832,0.008,-0.508
'[00:49:50.736 01/02/1989]',0.086,112.239,0.006,-0.452
'[00:49:50.740 01/02/1989]',0.056,111.647,0.006,-0.452
'[00:49:50.744 01/02/1989]',0.076,111.251,0.005,-0.460
'[00:49:50.748 01/02/1989]',0.062,110.263,0.006,-0.460
'[00:49:50.752 01/02/1989]',0.078,110.066,0.005,-0.427
'[00:49:50.756 01/02/1989]',0.044,109.275,0.004,-0.411
'[00:49:50.760 01/02/1989]',0.056,108.485,0.006,-0.419
'[00:49:50.764 01/02/1989]',0.056,108.485,0.006,-0.403
'[00:49:50.768 01/02/1989]',0.048,107.497,0.008,-0.387
'[00:49:50.772 01/02/1989]',0.072,106.707,0.011,-0.411
'[00:49:50.776 01/02/1989]',0.062,106.114,0.010,-0.395
'[00:49:50.780 01/02/1989]',0.056,105.718,0.012,-0.355
'[00:49:50.784 01/02/1989]',0.072,104.928,0.011,-0.355
'[00:49:50.788 01/02/1989]',0.064,105.126,0.010,-0.379
'[00:49:50.792 01/02/1989]',0.062,103.742,0.010,-0.355
'[00:49:50.796 01/02/1989]',0.060,103.742,0.008,-0.355
'[00:49:50.800 01/02/1989]',0.058,102.952,0.009,-0.355
'[00:49:50.804 01/02/1989]',0.064,102.557,0.009,-0.339
'[00:49:50.808 01/02/1989]',0.052,102.162,0.008,-0.355
'[00:49:50.812 01/02/1989]',0.074,101.766,0.008,-0.355
'[00:49:50.816 01/02/1989]',0.084,101.964,0.007,-0.355
'[00:49:50.820 01/02/1989]',0.060,101.371,0.009,-0.339
'[00:49:50.824 01/02/1989]',0.088,101.371,0.004,-0.339
'[00:49:50.828 01/02/1989]',0.064,100.778,0.003,-0.306
'[00:49:50.832 01/02/1989]',0.072,100.383,0.002,-0.339
'[00:49:50.836 01/02/1989]',0.054,100.186,0.000,-0.331
'[00:49:50.840 01/02/1989]',0.058,99.593,0.001,-0.347
'[00:49:50.844 01/02/1989]',0.066,99.395,0.002,-0.347
'[00:49:50.848 01/02/1989]',0.062,99.198,0.001,-0.363
'[00:49:50.852 01/02/1989]',0.066,99.000,0.004,-0.339
'[00:49:50.856 01/02/1989]',0.064,99.000,0.005,-0.347
'[00:49:50.860 01/02/1989]',0.056,99.000,0.007,-0.323
'[00:49:50.864 01/02/1989]',0.074,98.210,-0.002,-0.323
'[00:49:50.868 01/02/1989]',0.074,98.605,0.007,-0.315
'[00:49:50.872 01/02/1989]',0.090,98.210,0.009,-0.323
'[00:49:50.876 01/02/1989]',0.096,97.617,0.014,-0.315
'[00:49:50.880 01/02/1989]',0.088,97.617,0.005,-0.315
'[00:49:50.884 01/02/1989]',0.092,97.617,0.007,-0.323
'[00:49:50.888 01/02/1989]',0.074,97.419,0.010,-0.298
'[00:49:50.892 01/02/1989]',0.088,97.419,0.003,-0.315
'[00:49:50.896 01/02/1989]',0.086,97.221,0.011,-0.290
'[00:49:50.900 01/02/1989]',0.088,97.024,0.009,-0.266
'[00:49:50.904 01/02/1989]',0.076,96.629,0.000,-0.258
'[00:49:50.908 01/02/1989]',0.074,96.629,0.009,-0.282
'[00:49:50.912 01/02/1989]',0.070,96.629,0.005,-0.250
'[00:49:50.916 01/02/1989]',0.066,96.036,0.007,-0.242
'[00:49:50.920 01/02/1989]',0.074,95.838,0.009,-0.226
'[00:49:50.924 01/02/1989]',0.072,96.036,0.010,-0.258
'[00:49:50.928 01/02/1989]',0.076,95.838,0.005,-0.258
'[00:49:50.932 01/02/1989]',0.080,95.641,0.016,-0.242
'[00:49:50.936 01/02/1989]',0.090,95.245,0.006,-0.226
'[00:49:50.940 01/02/1989]',0.086,95.048,0.009,-0.258
'[00:49:50.944 01/02/1989]',0.112,94.850,0.007,-0.250
'[00:49:50.948 01/02/1989]',0.090,94.257,-0.003,-0.250
'[00:49:50.952 01/02/1989]',0.106,94.455,0.005,-0.218
'[00:49:50.956 01/02/1989]',0.096,94.455,0.006,-0.226
'[00:49:50.960 01/02/1989]',0.084,94.060,0.010,-0.218
'[00:49:50.964 01/02/1989]',0.082,93.467,0.007,-0.202
'[00:49:50.968 01/02/1989]',0.080,93.665,0.016,-0.202
'[00:49:50.972 01/02/1989]',0.102,93.467,0.017,-0.218
'[00:49:50.976 01/02/1989]',0.090,92.677,0.018,-0.226
'[00:49:50.980 01/02/1989]',0.096,92.874,0.019,-0.210
'[00:49:50.984 01/02/1989]',0.116,92.677,0.016,-0.226
'[00:49:50.988 01/02/1989]',0.088,92.479,0.013,-0.210
'[00:49:50.992 01/02/1989]',0.086,92.677,0.015,-0.226
'[00:49:50.996 01/02/1989]',0.114,92.281,0.003,-0.210
'[00:49:51.000 01/02/1989]',0.100,92.479,0.016,-0.234
'[00:49:51.004 01/02/1989]',0.144,92.281,0.018,-0.194
'[00:49:51.008 01/02/1989]',0.128,91.886,0.011,-0.185
'[00:49:51.012 01/02/1989]',0.152,91.886,0.014,-0.177
'[00:49:51.016 01/02/1989]',0.140,91.886,0.003,-0.177
'[00:49:51.020 01/02/1989]',0.164,91.886,0.014,-0.161
'[00:49:51.024 01/02/1989]',0.130,91.689,0.008,-0.185
'[00:49:51.028 01/02/1989]',0.164,91.886,0.006,-0.153
'[00:49:51.032 01/02/1989]',0.194,91.293,0.013,-0.194
'[00:49:51.036 01/02/1989]',0.156,91.096,0.010,-0.169
'[00:49:51.040 01/02/1989]',0.220,91.491,0.009,-0.242
'[00:49:51.044 01/02/1989]',0.214,90.898,0.008,-0.218
'[00:49:51.048 01/02/1989]',0.216,90.701,0.004,-0.194
'[00:49:51.052 01/02/1989]',0.230,91.096,0.009,-0.194
'[00:49:51.056 01/02/1989]',0.208,90.701,0.005,-0.177
'[00:49:51.060 01/02/1989]',0.244,90.305,0.008,-0.177
'[00:49:51.064 01/02/1989]',0.220,90.305,0.011,-0.202
'[00:49:51.068 01/02/1989]',0.222,90.503,0.008,-0.210
'[00:49:51.072 01/02/1989]',0.208,89.910,0.009,-0.161
'[00:49:51.076 01/02/1989]',0.186,90.108,0.010,-0.194
'[00:49:51.080 01/02/1989]',0.198,90.503,0.006,-0.210
'[00:49:51.084 01/02/1989]',0.140,90.305,0.006,-0.202
'[00:49:51.088 01/02/1989]',0.142,89.910,0.007,-0.194
'[00:49:51.092 01/02/1989]',0.130,89.515,0.016,-0.210
'[00:49:51.096 01/02/1989]',0.090,89.910,0.007,-0.202
'[00:49:51.100 01/02/1989]',0.102,89.120,0.007,-0.202
'[00:49:51.104 01/02/1989]',0.048,89.515,0.007,-0.194
'[00:49:51.108 01/02/1989]',0.046,89.515,0.001,-0.202
'[00:49:51.112 01/02/1989]',0.034,89.515,0.002,-0.185
'[00:49:51.116 01/02/1989]',0.028,89.120,0.001,-0.169
'[00:49:51.120 01/02/1989]',0.032,88.724,0.005,-0.161
'[00:49:51.124 01/02/1989]',0.036,88.922,-0.000,-0.185
'[00:49:51.128 01/02/1989]',0.042,88.724,0.003,-0.169
'[00:49:51.132 01/02/1989]',0.050,88.724,-0.008,-0.169
'[00:49:51.136 01/02/1989]',0.026,88.132,-0.001,-0.177
'[00:49:51.140 01/02/1989]',0.056,87.934,0.001,-0.177
'[00:49:51.144 01/02/1989]',0.034,87.934,0.004,-0.161
'[00:49:51.148 01/02/1989]',0.044,87.736,-0.001,-0.177
'[00:49:51.152 01/02/1989]',0.048,88.132,-0.004,-0.153
'[00:49:51.156 01/02/1989]',0.048,87.736,0.006,-0.161
'[00:49:51.160 01/02/1989]',0.024,87.539,-0.004,-0.137
'[00:49:51.164 01/02/1989]',0.046,87.144,0.002,-0.153
'[00:49:51.168 01/02/1989]',0.030,87.341,0.000,-0.129
'[00:49:51.172 01/02/1989]',0.040,87.144,0.006,-0.161
'[00:49:51.176 01/02/1989]',0.046,86.551,0.004,-0.153
'[00:49:51.180 01/02/1989]',0.046,86.353,0.002,-0.153
'[00:49:51.184 01/02/1989]',0.044,86.156,0.004,-0.169
'[00:49:51.188 01/02/1989]',0.040,86.156,0.005,-0.177
'[00:49:51.192 01/02/1989]',0.090,85.958,0.009,-0.161
'[00:49:51.196 01/02/1989]',0.102,85.958,-0.007,-0.153
'[00:49:51.200 01/02/1989]',0.198,85.958,0.007,-0.194
'[00:49:51.204 01/02/1989]',0.344,85.365,0.010,-0.194
'[00:49:51.208 01/02/1989]',0.610,84.970,-0.006,-0.113
'[00:49:51.212 01/02/1989]',0.896,85.563,0.007,-0.129
'[00:49:51.216 01/02/1989]',0.848,84.970,0.003,-0.194
'[00:49:51.220 01/02/1989]',0.698,84.377,-0.008,-0.177
'[00:49:51.224 01/02/1989]',0.358,84.180,-0.009,-0.137
'[00:49:51.228 01/02/1989]',-0.016,83.982,-0.012,-0.137
'[00:49:51.232 01/02/1989]',-0.402,83.587,-0.013,-0.169
'[00:49:51.236 01/02/1989]',-0.368,83.192,-0.010,-0.169
'[00:49:51.240 01/02/1989]',-0.408,82.994,-0.009,-0.105
'[00:49:51.244 01/02/1989]',-0.252,82.599,-0.016,-0.169
'[00:49:51.248 01/02/1989]',-0.096,82.994,-0.001,-0.129
'[00:49:51.252 01/02/1989]',-0.024,82.599,-0.000,-0.129
'[00:49:51.256 01/02/1989]',0.024,82.401,-0.019,-0.097
'[00:49:51.260 01/02/1989]',0.024,82.401,-0.002,-0.105
'[00:49:51.264 01/02/1989]',0.028,81.808,-0.003,-0.097
'[00:49:51.268 01/02/1989]',0.020,81.611,-0.006,-0.081
'[00:49:51.272 01/02/1989]',0.040,81.611,-0.006,-0.081
'[00:49:51.276 01/02/1989]',0.046,81.216,-0.003,-0.097
'[00:49:51.280 01/02/1989]',0.058,80.820,0.007,-0.073
'[00:49:51.284 01/02/1989]',0.072,81.216,-0.005,-0.121
'[00:49:51.288 01/02/1989]',0.080,81.018,-0.004,-0.073
'[00:49:51.292 01/02/1989]',0.046,80.820,-0.009,-0.097
'[00:49:51.296 01/02/1989]',0.062,81.018,-0.005,-0.065
'[00:49:51.300 01/02/1989]',0.048,80.227,0.003,-0.073
'[00:49:51.304 01/02/1989]',0.042,80.623,-0.002,-0.073
'[00:49:51.308 01/02/1989]',0.074,80.820,-0.006,-0.065
'[00:49:51.312 01/02/1989]',0.070,80.820,-0.019,-0.065
'[00:49:51.316 01/02/1989]',0.084,80.820,-0.011,-0.048
'[00:49:51.320 01/02/1989]',0.072,80.030,-0.005,-0.065
'[00:49:51.324 01/02/1989]',0.064,80.227,-0.000,-0.065
'[00:49:51.328 01/02/1989]',0.078,80.030,-0.010,-0.065
'[00:49:51.332 01/02/1989]',0.092,79.832,-0.005,-0.065
'[00:49:51.336 01/02/1989]',0.080,79.635,-0.014,-0.089
'[00:49:51.340 01/02/1989]',0.124,79.832,-0.009,-0.089
'[00:49:51.344 01/02/1989]',0.078,80.030,-0.025,-0.065
'[00:49:51.348 01/02/1989]',0.064,80.030,-0.008,-0.073
'[00:49:51.352 01/02/1989]',0.090,79.832,-0.011,-0.056
'[00:49:51.356 01/02/1989]',0.088,80.030,-0.002,-0.065
'[00:49:51.360 01/02/1989]',0.088,80.227,-0.005,-0.048
'[00:49:51.364 01/02/1989]',0.096,80.820,-0.002,-0.065
'[00:49:51.368 01/02/1989]',0.112,81.611,-0.009,-0.024
'[00:49:51.372 01/02/1989]',0.112,82.994,-0.000,-0.056
'[00:49:51.376 01/02/1989]',0.122,84.180,-0.019,-0.073
'[00:49:51.380 01/02/1989]',0.092,86.353,-0.008,-0.056
'[00:49:51.384 01/02/1989]',0.112,88.329,-0.007,-0.056
'[00:49:51.388 01/02/1989]',0.126,90.503,0.003,-0.056
'[00:49:51.392 01/02/1989]',0.080,93.269,-0.003,-0.065
'[00:49:51.396 01/02/1989]',0.120,95.641,0.006,-0.056
'[00:49:51.400 01/02/1989]',0.142,98.605,-0.004,-0.056
'[00:49:51.404 01/02/1989]',0.126,101.174,0.000,-0.056
'[00:49:51.408 01/02/1989]',0.134,104.335,-0.018,-0.065
'[00:49:51.412 01/02/1989]',0.144,107.497,-0.008,-0.032
'[00:49:51.416 01/02/1989]',0.110,110.461,-0.002,-0.048
'[00:49:51.420 01/02/1989]',0.126,113.623,-0.000,-0.073
'[00:49:51.424 01/02/1989]',0.126,116.982,-0.002,-0.081
'[00:49:51.428 01/02/1989]',0.128,120.341,0.011,-0.081
'[00:49:51.432 01/02/1989]',0.120,123.503,0.007,-0.089
'[00:49:51.436 01/02/1989]',0.108,125.874,0.005,-0.089
'[00:49:51.440 01/02/1989]',0.108,129.036,0.001,-0.089
'[00:49:51.444 01/02/1989]',0.104,131.605,-0.005,-0.097
'[00:49:51.448 01/02/1989]',0.084,133.778,0.005,-0.089
'[00:49:51.452 01/02/1989]',0.096,136.742,-0.007,-0.097
'[00:49:51.456 01/02/1989]',0.074,139.114,-0.002,-0.081
'[00:49:51.460 01/02/1989]',0.082,140.497,-0.020,-0.081
'[00:49:51.464 01/02/1989]',0.072,142.078,-0.003,-0.089
'[00:49:51.468 01/02/1989]',0.048,144.251,0.002,-0.097
'[00:49:51.472 01/02/1989]',0.072,145.635,-0.003,-0.073
'[00:49:51.476 01/02/1989]',0.064,147.215,0.001,-0.097
'[00:49:51.480 01/02/1989]',0.028,147.808,-0.008,-0.089
'[00:49:51.484 01/02/1989]',0.032,148.994,-0.002,-0.105
'[00:49:51.488 01/02/1989]',0.046,149.192,0.005,-0.113
'[00:49:51.492 01/02/1989]',0.066,148.796,0.007,-0.129
'[00:49:51.496 01/02/1989]',0.064,148.994,0.006,-0.121
'[00:49:51.500 01/02/1989]',0.102,148.994,0.018,-0.121
'[00:49:51.504 01/02/1989]',0.074,148.203,0.012,-0.113
'[00:49:51.508 01/02/1989]',0.118,148.006,0.007,-0.121
'[00:49:51.512 01/02/1989]',0.116,146.820,0.013,-0.105
'[00:49:51.516 01/02/1989]',0.112,145.635,0.005,-0.097
'[00:49:51.520 01/02/1989]',0.086,144.054,0.024,-0.081
'[00:49:51.524 01/02/1989]',0.094,143.066,0.002,-0.081
'[00:49:51.528 01/02/1989]',0.092,141.683,0.008,-0.105
'[00:49:51.532 01/02/1989]',0.104,140.497,0.003,-0.129
'[00:49:51.536 01/02/1989]',0.100,138.916,0.000,-0.097
'[00:49:51.540 01/02/1989]',0.078,137.335,0.009,-0.129
'[00:49:51.544 01/02/1989]',0.120,135.557,-0.005,-0.105
'[00:49:51.548 01/02/1989]',0.078,133.976,0.011,-0.105
'[00:49:51.552 01/02/1989]',0.086,132.790,-0.013,-0.097
'[00:49:51.556 01/02/1989]',0.080,131.012,0.002,-0.097
'[00:49:51.560 01/02/1989]',0.092,129.431,0.012,-0.065
'[00:49:51.564 01/02/1989]',0.070,127.653,-0.001,-0.073
'[00:49:51.568 01/02/1989]',0.072,126.467,0.005,-0.097
'[00:49:51.572 01/02/1989]',0.094,124.293,-0.009,-0.081
'[00:49:51.576 01/02/1989]',0.096,122.712,0.004,-0.097
'[00:49:51.580 01/02/1989]',0.090,121.527,0.010,-0.081
'[00:49:51.584 01/02/1989]',0.124,120.144,0.001,-0.097
'[00:49:51.588 01/02/1989]',0.080,117.970,0.008,-0.081
'[00:49:51.592 01/02/1989]',0.096,116.587,-0.011,-0.113
'[00:49:51.596 01/02/1989]',0.124,114.808,-0.003,-0.073
'[00:49:51.600 01/02/1989]',0.110,113.030,0.004,-0.081
'[00:49:51.604 01/02/1989]',0.142,111.647,0.001,-0.040
'[00:49:51.608 01/02/1989]',0.110,110.066,0.002,-0.056
'[00:49:51.612 01/02/1989]',0.110,108.880,-0.019,-0.040
'[00:49:51.616 01/02/1989]',0.118,107.497,0.001,-0.073
'[00:49:51.620 01/02/1989]',0.110,106.311,0.007,-0.089
'[00:49:51.624 01/02/1989]',0.106,105.323,-0.000,-0.073
'[00:49:51.628 01/02/1989]',0.112,103.742,0.003,-0.089
'[00:49:51.632 01/02/1989]',0.110,102.952,-0.020,-0.097
'[00:49:51.636 01/02/1989]',0.126,101.569,-0.002,-0.073
'[00:49:51.640 01/02/1989]',0.104,101.371,0.001,-0.065
'[00:49:51.644 01/02/1989]',0.128,100.778,-0.006,-0.048
'[00:49:51.648 01/02/1989]',0.092,100.581,0.004,-0.040
'[00:49:51.652 01/02/1989]',0.090,100.186,-0.019,-0.032
'[00:49:51.656 01/02/1989]',0.098,100.186,0.000,-0.048
'[00:49:51.660 01/02/1989]',0.080,99.790,0.008,-0.032
'[00:49:51.664 01/02/1989]',0.144,100.383,-0.005,-0.024
'[00:49:51.668 01/02/1989]',0.074,100.778,0.004,-0.056
'[00:49:51.672 01/02/1989]',0.108,100.778,-0.012,-0.032
'[00:49:51.676 01/02/1989]',0.102,101.174,0.003,-0.048
'[00:49:51.680 01/02/1989]',0.082,101.371,0.007,-0.073
'[00:49:51.684 01/02/1989]',0.102,102.162,-0.003,-0.048
'[00:49:51.688 01/02/1989]',0.092,102.359,0.009,-0.024
'[00:49:51.692 01/02/1989]',0.098,102.952,0.003,-0.032
'[00:49:51.696 01/02/1989]',0.072,103.742,0.004,-0.032
'[00:49:51.700 01/02/1989]',0.096,104.335,0.021,-0.016
'[00:49:51.704 01/02/1989]',0.048,104.533,0.001,-0.016
'[00:49:51.708 01/02/1989]',0.086,105.323,0.008,-0.008
'[00:49:51.712 01/02/1989]',0.072,105.718,0.006,-0.032
'[00:49:51.716 01/02/1989]',0.060,106.114,0.006,-0.016
'[00:49:51.720 01/02/1989]',0.076,106.707,-0.011,-0.008
'[00:49:51.724 01/02/1989]',0.072,107.497,0.004,-0.032
'[00:49:51.728 01/02/1989]',0.064,107.695,0.008,-0.016
'[00:49:51.732 01/02/1989]',0.096,107.695,0.004,-0.024
'[00:49:51.736 01/02/1989]',0.062,108.683,0.004,-0.000
'[00:49:51.740 01/02/1989]',0.068,108.880,-0.018,0.008
'[00:49:51.744 01/02/1989]',0.074,109.275,0.010,0.008
'[00:49:51.748 01/02/1989]',0.058,109.473,0.010,0.008
'[00:49:51.752 01/02/1989]',0.078,110.066,0.000,0.016
'[00:49:51.756 01/02/1989]',0.072,110.066,0.009,0.016
'[00:49:51.760 01/02/1989]',0.072,110.066,-0.012,0.032
'[00:49:51.764 01/02/1989]',0.060,110.263,0.007,0.008
'[00:49:51.768 01/02/1989]',0.088,110.856,0.009,0.016
'[00:49:51.772 01/02/1989]',0.068,110.856,0.001,0.016
'[00:49:51.776 01/02/1989]',0.080,110.659,0.010,-0.000
'[00:49:51.780 01/02/1989]',0.072,110.263,-0.013,-0.000
'[00:49:51.784 01/02/1989]',0.096,110.659,0.010,-0.000
'[00:49:51.788 01/02/1989]',0.086,110.461,0.013,0.008
'[00:49:51.792 01/02/1989]',0.118,109.868,0.006,-0.000
'[00:49:51.796 01/02/1989]',0.120,109.671,0.012,-0.000
'[00:49:51.800 01/02/1989]',0.128,109.078,-0.010,0.024
'[00:49:51.804 01/02/1989]',0.142,108.287,0.017,0.032
'[00:49:51.808 01/02/1989]',0.152,108.485,0.017,0.024
'[00:49:51.812 01/02/1989]',0.192,107.892,0.017,-0.000
'[00:49:51.816 01/02/1989]',0.200,107.299,0.016,-0.000
'[00:49:51.820 01/02/1989]',0.216,106.904,-0.006,-0.000
'[00:49:51.824 01/02/1989]',0.212,106.311,0.021,0.008
'[00:49:51.828 01/02/1989]',0.192,105.521,0.016,0.016
'[00:49:51.832 01/02/1989]',0.194,105.126,0.021,-0.000
'[00:49:51.836 01/02/1989]',0.154,104.533,0.014,0.008
'[00:49:51.840 01/02/1989]',0.160,104.533,0.029,-0.000
'[00:49:51.844 01/02/1989]',0.150,102.952,0.015,0.008
'[00:49:51.848 01/02/1989]',0.140,102.359,0.016,0.008
'[00:49:51.852 01/02/1989]',0.136,101.766,0.014,0.016
'[00:49:51.856 01/02/1989]',0.110,101.174,0.012,0.024
'[00:49:51.860 01/02/1989]',0.096,100.581,0.018,0.032
'[00:49:51.864 01/02/1989]',0.102,100.186,0.005,-0.000
'[00:49:51.868 01/02/1989]',0.056,99.988,0.010,-0.000
'[00:49:51.872 01/02/1989]',0.028,99.000,0.029,-0.016
'[00:49:51.876 01/02/1989]',0.024,98.210,0.013,-0.016
'[00:49:51.880 01/02/1989]',0.012,97.617,0.012,0.008
'[00:49:51.884 01/02/1989]',0.024,97.419,0.021,-0.000
'[00:49:51.888 01/02/1989]',0.012,96.826,0.018,0.008
'[00:49:51.892 01/02/1989]',0.016,96.431,0.016,0.008
'[00:49:51.896 01/02/1989]',0.012,95.838,0.022,-0.000
'[00:49:51.900 01/02/1989]',0.004,95.838,0.018,-0.008
'[00:49:51.904 01/02/1989]',0.016,95.048,0.015,-0.000
'[00:49:51.908 01/02/1989]',0.008,95.048,0.015,-0.024
'[00:49:51.912 01/02/1989]',0.020,94.850,0.014,-0.008
'[00:49:51.916 01/02/1989]',0.016,94.257,0.018,-0.032
'[00:49:51.920 01/02/1989]',0.030,94.060,0.014,-0.048
'[00:49:51.924 01/02/1989]',0.022,93.862,0.013,-0.040
'[00:49:51.928 01/02/1989]',0.030,93.665,0.015,-0.032
'[00:49:51.932 01/02/1989]',0.028,93.072,0.006,-0.040
'[00:49:51.936 01/02/1989]',0.018,93.072,0.013,-0.032
'[00:49:51.940 01/02/1989]',0.030,92.677,0.012,-0.016
'[00:49:51.944 01/02/1989]',0.034,92.677,0.009,-0.024
'[00:49:51.948 01/02/1989]',0.044,92.479,0.015,-0.032
'[00:49:51.952 01/02/1989]',0.058,92.479,0.012,-0.016
'[00:49:51.956 01/02/1989]',0.080,92.084,0.013,-0.032
'[00:49:51.960 01/02/1989]',0.086,92.281,0.014,-0.048
'[00:49:51.964 01/02/1989]',0.176,92.084,0.014,-0.040
'[00:49:51.968 01/02/1989]',0.306,91.886,0.014,-0.032
'[00:49:51.972 01/02/1989]',0.528,91.886,0.016,-0.081
'[00:49:51.976 01/02/1989]',0.786,91.886,0.016,-0.032
'[00:49:51.980 01/02/1989]',0.720,92.281,0.006,-0.089
'[00:49:51.984 01/02/1989]',0.606,91.886,0.005,-0.121
'[00:49:51.988 01/02/1989]',0.358,91.886,0.001,-0.048
