sample interval	    ECG	     BP	(C3-O1)	(nasal)
          11110	  0.004	 98.421	 -0.004	  0.228
          11111	 -0.002	 97.842	 -0.004	  0.228
          11112	  0.004	 97.697	 -0.003	  0.227
          11113	 -0.000	 96.974	 -0.004	  0.228
          11114	  0.002	 96.539	 -0.000	  0.226
          11115	  0.002	 96.250	  0.001	  0.226
          11116	 -0.000	 95.816	  0.002	  0.225
          11117	 -0.002	 95.092	  0.006	  0.225
          11118	 -0.004	 94.803	  0.004	  0.225
          11119	  0.004	 94.224	  0.004	  0.223
          11120	 -0.000	 93.500	  0.004	  0.224
          11121	 -0.000	 93.355	  0.002	  0.223
          11122	  0.012	 92.342	  0.000	  0.222
          11123	  0.008	 92.053	 -0.000	  0.222
          11124	  0.018	 91.474	 -0.001	  0.222
          11125	  0.018	 91.039	 -0.002	  0.221
          11126	  0.016	 90.605	 -0.002	  0.221
          11127	  0.022	 90.461	 -0.003	  0.221
          11128	  0.016	 89.882	 -0.001	  0.221
          11129	  0.020	 90.026	  0.001	  0.220
          11130	  0.020	 89.447	  0.001	  0.220
          11131	  0.032	 90.026	  0.004	  0.219
          11132	  0.032	 89.737	  0.005	  0.218
          11133	  0.024	 89.592	  0.004	  0.217
          11134	  0.022	 89.882	  0.003	  0.217
          11135	  0.030	 90.026	  0.001	  0.217
          11136	  0.028	 89.882	  0.001	  0.216
          11137	  0.038	 90.026	  0.001	  0.215
          11138	  0.038	 90.171	  0.002	  0.216
          11139	  0.034	 90.171	  0.003	  0.214
          11140	  0.040	 90.605	  0.001	  0.213
          11141	  0.044	 91.184	  0.003	  0.212
          11142	  0.040	 91.184	  0.003	  0.212
          11143	  0.048	 91.329	  0.004	  0.212
          11144	  0.038	 92.197	  0.005	  0.211
          11145	  0.040	 92.053	  0.005	  0.211
          11146	  0.036	 92.342	  0.004	  0.209
          11147	  0.040	 92.632	  0.002	  0.209
          11148	  0.040	 93.066	  0.002	  0.208
          11149	  0.048	 93.645	 -0.001	  0.207
          11150	  0.044	 93.500	 -0.002	  0.207
          11151	  0.040	 94.224	 -0.003	  0.206
          11152	  0.052	 94.079	 -0.003	  0.205
          11153	  0.048	 94.513	 -0.003	  0.205
          11154	  0.050	 94.803	 -0.001	  0.204
          11155	  0.056	 94.658	  0.000	  0.203
          11156	  0.060	 94.803	  0.003	  0.203
          11157	  0.050	 94.658	  0.006	  0.202
          11158	  0.056	 94.803	  0.007	  0.201
          11159	  0.058	 94.658	  0.006	  0.201
          11160	  0.056	 94.803	  0.004	  0.199
          11161	  0.054	 94.803	 -0.001	  0.198
          11162	  0.056	 94.658	 -0.004	  0.197
          11163	  0.058	 94.658	 -0.005	  0.197
          11164	  0.064	 94.513	 -0.003	  0.196
          11165	  0.062	 93.934	 -0.003	  0.196
          11166	  0.068	 94.079	 -0.001	  0.195
          11167	  0.064	 93.645	  0.003	  0.195
          11168	  0.072	 93.500	  0.006	  0.194
          11169	  0.056	 93.211	  0.008	  0.194
          11170	  0.076	 92.921	  0.009	  0.192
          11171	  0.064	 92.632	  0.008	  0.191
          11172	  0.078	 92.487	  0.006	  0.191
          11173	  0.080	 92.197	  0.007	  0.190
          11174	  0.084	 91.763	  0.006	  0.189
          11175	  0.086	 91.474	  0.006	  0.188
          11176	  0.092	 91.039	  0.005	  0.187
          11177	  0.096	 90.895	  0.006	  0.187
          11178	  0.108	 90.461	  0.008	  0.186
          11179	  0.108	 90.605	  0.006	  0.184
          11180	  0.114	 90.026	  0.007	  0.185
          11181	  0.126	 89.882	  0.008	  0.183
          11182	  0.128	 89.447	  0.008	  0.182
          11183	  0.138	 89.447	  0.007	  0.182
          11184	  0.134	 88.868	  0.009	  0.180
          11185	  0.140	 88.724	  0.006	  0.179
          11186	  0.138	 88.434	  0.005	  0.179
          11187	  0.132	 88.434	  0.005	  0.176
          11188	  0.126	 88.145	  0.004	  0.176
          11189	  0.124	 87.855	  0.003	  0.175
          11190	  0.128	 87.711	  0.001	  0.174
          11191	  0.120	 87.132	 -0.001	  0.172
          11192	  0.110	 87.276	 -0.003	  0.171
          11193	  0.102	 86.842	 -0.001	  0.169
          11194	  0.092	 86.987	 -0.001	  0.169
          11195	  0.080	 86.553	  0.003	  0.167
          11196	  0.064	 86.553	  0.006	  0.165
          11197	  0.066	 85.974	  0.009	  0.165
          11198	  0.058	 86.263	  0.010	  0.163
          11199	  0.064	 85.829	  0.013	  0.161
          11200	  0.060	 85.829	  0.010	  0.161
          11201	  0.078	 85.105	  0.009	  0.159
          11202	  0.064	 85.250	  0.007	  0.156
          11203	  0.064	 85.395	  0.004	  0.154
          11204	  0.070	 85.105	  0.004	  0.153
          11205	  0.064	 84.816	  0.005	  0.153
          11206	  0.068	 84.382	  0.006	  0.151
          11207	  0.072	 84.382	  0.004	  0.150
          11208	  0.062	 84.816	  0.001	  0.147
          11209	  0.068	 84.237	 -0.000	  0.148
          11210	  0.066	 84.092	 -0.003	  0.146
          11211	  0.076	 83.658	 -0.002	  0.144
          11212	  0.068	 83.658	  0.001	  0.142
          11213	  0.062	 84.092	  0.005	  0.140
          11214	  0.070	 83.368	  0.008	  0.138
          11215	  0.072	 83.368	  0.007	  0.136
          11216	  0.074	 83.368	  0.005	  0.133
          11217	  0.070	 82.934	  0.007	  0.130
          11218	  0.080	 82.789	  0.005	  0.128
          11219	  0.064	 82.934	  0.004	  0.124
          11220	  0.044	 82.645	  0.005	  0.122
          11221	  0.016	 82.500	  0.005	  0.119
          11222	 -0.000	 82.500	  0.003	  0.114
          11223	 -0.008	 82.355	  0.003	  0.110
          11224	  0.048	 81.921	  0.004	  0.106
          11225	  0.166	 82.211	  0.003	  0.102
          11226	  0.370	 81.921	  0.002	  0.097
          11227	  0.610	 81.921	  0.001	  0.093
          11228	  0.896	 81.921	  0.002	  0.089
          11229	  1.122	 82.066	  0.001	  0.085
          11230	  1.288	 81.776	  0.002	  0.082
          11231	  1.344	 81.921	  0.002	  0.077
          11232	  1.254	 81.921	  0.002	  0.073
          11233	  0.822	 81.487	  0.003	  0.069
          11234	  0.334	 81.342	  0.004	  0.066
          11235	 -0.096	 81.342	  0.004	  0.061
          11236	 -0.312	 81.632	  0.006	  0.058
          11237	 -0.278	 81.632	  0.009	  0.054
          11238	 -0.114	 81.342	  0.011	  0.051
          11239	 -0.010	 81.053	  0.013	  0.046
          11240	  0.008	 80.908	  0.010	  0.043
          11241	  0.010	 81.053	  0.008	  0.040
          11242	 -0.004	 80.908	  0.003	  0.037
          11243	  0.002	 80.763	 -0.002	  0.033
          11244	  0.004	 80.184	  0.002	  0.032
          11245	  0.004	 80.184	  0.003	  0.029
          11246	  0.004	 80.184	  0.006	  0.026
          11247	  0.008	 79.895	  0.008	  0.023
          11248	  0.018	 79.750	  0.008	  0.019
          11249	  0.008	 79.605	  0.009	  0.016
          11250	  0.016	 79.895	  0.008	  0.013
          11251	  0.020	 79.461	  0.009	  0.011
          11252	  0.020	 79.605	  0.007	  0.007
          11253	  0.024	 79.171	  0.007	  0.003
          11254	  0.030	 79.171	  0.005	  0.001
          11255	  0.036	 79.026	  0.005	 -0.002
          11256	  0.040	 78.737	  0.006	 -0.005
          11257	  0.038	 78.592	  0.007	 -0.008
          11258	  0.040	 79.026	  0.008	 -0.011
          11259	  0.040	 79.026	  0.008	 -0.013
          11260	  0.042	 78.592	  0.007	 -0.015
          11261	  0.048	 77.868	  0.006	 -0.018
          11262	  0.048	 78.158	  0.003	 -0.022
          11263	  0.062	 78.158	  0.006	 -0.022
          11264	  0.054	 78.013	  0.007	 -0.026
          11265	  0.064	 77.868	  0.007	 -0.029
          11266	  0.058	 77.868	  0.008	 -0.031
          11267	  0.060	 78.013	  0.006	 -0.034
          11268	  0.066	 77.868	  0.003	 -0.037
          11269	  0.072	 77.868	  0.002	 -0.039
          11270	  0.080	 77.868	  0.001	 -0.041
          11271	  0.080	 77.868	  0.000	 -0.043
          11272	  0.088	 77.289	 -0.002	 -0.045
          11273	  0.088	 77.868	 -0.001	 -0.047
          11274	  0.092	 77.868	  0.001	 -0.047
          11275	  0.096	 77.868	  0.004	 -0.051
          11276	  0.104	 78.303	  0.004	 -0.053
          11277	  0.110	 79.171	  0.005	 -0.055
          11278	  0.116	 79.895	  0.005	 -0.056
          11279	  0.122	 81.487	  0.003	 -0.059
          11280	  0.126	 82.211	  0.002	 -0.060
          11281	  0.138	 83.658	  0.004	 -0.062
          11282	  0.136	 85.395	  0.002	 -0.064
          11283	  0.152	 87.421	  0.001	 -0.066
          11284	  0.160	 89.013	  0.002	 -0.067
          11285	  0.180	 90.895	  0.003	 -0.067
          11286	  0.194	 92.632	  0.001	 -0.069
          11287	  0.196	 94.803	  0.001	 -0.070
          11288	  0.206	 96.829	 -0.002	 -0.071
          11289	  0.214	 99.000	  0.000	 -0.072
          11290	  0.232	101.461	  0.000	 -0.074
          11291	  0.238	103.921	  0.005	 -0.076
          11292	  0.244	105.947	  0.006	 -0.078
          11293	  0.260	108.553	  0.009	 -0.079
          11294	  0.248	110.434	  0.009	 -0.081
          11295	  0.256	112.895	  0.008	 -0.083
          11296	  0.262	115.645	  0.005	 -0.085
          11297	  0.256	117.671	  0.003	 -0.085
          11298	  0.262	120.132	  0.001	 -0.087
          11299	  0.260	121.868	 -0.003	 -0.087
          11300	  0.256	123.895	 -0.005	 -0.088
          11301	  0.240	124.763	 -0.004	 -0.088
          11302	  0.232	126.066	 -0.002	 -0.090
          11303	  0.212	127.079	  0.001	 -0.092
          11304	  0.186	127.947	  0.005	 -0.092
          11305	  0.164	128.382	  0.008	 -0.093
          11306	  0.134	128.526	  0.011	 -0.094
          11307	  0.102	128.382	  0.011	 -0.096
          11308	  0.066	128.671	  0.010	 -0.097
          11309	  0.042	128.092	  0.010	 -0.098
          11310	  0.024	127.368	  0.009	 -0.099
          11311	 -0.002	126.789	  0.008	 -0.099
          11312	 -0.014	126.500	  0.008	 -0.101
          11313	 -0.032	125.342	  0.009	 -0.102
          11314	 -0.034	124.329	  0.008	 -0.102
          11315	 -0.042	123.461	  0.007	 -0.104
          11316	 -0.058	122.447	  0.006	 -0.105
          11317	 -0.064	121.579	  0.008	 -0.106
          11318	 -0.062	120.132	  0.009	 -0.107
          11319	 -0.068	118.829	  0.008	 -0.108
          11320	 -0.070	117.961	  0.007	 -0.110
          11321	 -0.068	116.803	  0.000	 -0.112
          11322	 -0.062	115.500	 -0.003	 -0.112
          11323	 -0.072	114.487	 -0.004	 -0.115
          11324	 -0.058	113.618	 -0.003	 -0.115
          11325	 -0.060	112.605	 -0.001	 -0.116
          11326	 -0.058	111.592	  0.000	 -0.116
          11327	 -0.050	110.579	  0.004	 -0.117
          11328	 -0.048	109.711	  0.008	 -0.117
          11329	 -0.048	108.553	  0.009	 -0.119
          11330	 -0.038	107.829	  0.012	 -0.118
          11331	 -0.036	107.250	  0.013	 -0.119
          11332	 -0.032	106.237	  0.012	 -0.120
          11333	 -0.032	105.947	  0.011	 -0.120
          11334	 -0.030	105.079	  0.009	 -0.120
          11335	 -0.028	104.934	  0.007	 -0.121
          11336	 -0.020	103.776	  0.005	 -0.122
          11337	 -0.020	103.776	  0.003	 -0.122
          11338	 -0.024	103.342	  0.004	 -0.123
          11339	 -0.016	102.763	  0.008	 -0.124
          11340	 -0.012	101.895	  0.010	 -0.124
          11341	 -0.020	101.605	  0.015	 -0.127
          11342	 -0.002	101.316	  0.015	 -0.128
          11343	 -0.004	100.737	  0.014	 -0.129
          11344	 -0.008	100.447	  0.011	 -0.130
          11345	 -0.002	 99.579	  0.005	 -0.131
          11346	 -0.006	 99.145	  0.001	 -0.132
          11347	  0.002	 98.566	 -0.005	 -0.132
          11348	 -0.002	 97.842	 -0.010	 -0.132
          11349	  0.006	 96.974	 -0.011	 -0.131
          11350	  0.008	 96.539	 -0.011	 -0.132
          11351	  0.014	 95.816	 -0.010	 -0.133
          11352	  0.008	 95.382	 -0.004	 -0.135
          11353	  0.014	 94.658	  0.001	 -0.137
          11354	  0.020	 94.368	  0.008	 -0.138
          11355	  0.020	 93.500	  0.014	 -0.137
          11356	  0.024	 93.211	  0.016	 -0.138
          11357	  0.024	 92.921	  0.017	 -0.139
          11358	  0.014	 92.921	  0.012	 -0.140
          11359	  0.028	 92.197	  0.009	 -0.139
          11360	  0.028	 91.908	  0.009	 -0.140
          11361	  0.028	 92.053	  0.007	 -0.141
          11362	  0.024	 91.763	  0.006	 -0.142
          11363	  0.026	 91.763	  0.005	 -0.142
          11364	  0.030	 91.618	  0.006	 -0.143
          11365	  0.028	 91.763	  0.004	 -0.144
          11366	  0.026	 92.053	  0.005	 -0.145
          11367	  0.036	 91.763	  0.007	 -0.145
          11368	  0.028	 91.763	  0.005	 -0.146
          11369	  0.024	 91.908	  0.008	 -0.146
          11370	  0.038	 91.908	  0.008	 -0.144
          11371	  0.030	 92.342	  0.008	 -0.145
          11372	  0.032	 92.342	  0.005	 -0.146
          11373	  0.036	 92.776	  0.002	 -0.146
          11374	  0.044	 92.921	  0.000	 -0.147
          11375	  0.050	 92.921	 -0.003	 -0.148
          11376	  0.048	 93.066	 -0.004	 -0.147
          11377	  0.052	 93.355	 -0.004	 -0.148
          11378	  0.048	 93.934	 -0.001	 -0.149
          11379	  0.048	 94.368	 -0.001	 -0.150
          11380	  0.046	 94.513	  0.000	 -0.152
          11381	  0.056	 94.513	  0.004	 -0.152
          11382	  0.048	 94.947	  0.005	 -0.152
          11383	  0.048	 95.237	  0.008	 -0.153
          11384	  0.058	 95.237	  0.011	 -0.153
          11385	  0.052	 95.961	  0.015	 -0.154
          11386	  0.056	 95.816	  0.018	 -0.153
          11387	  0.052	 96.395	  0.020	 -0.155
          11388	  0.054	 96.395	  0.020	 -0.154
          11389	  0.060	 96.395	  0.016	 -0.153
          11390	  0.056	 96.395	  0.010	 -0.154
          11391	  0.062	 96.539	  0.006	 -0.154
          11392	  0.064	 96.539	  0.004	 -0.154
          11393	  0.064	 96.395	  0.002	 -0.154
          11394	  0.064	 96.395	 -0.001	 -0.155
          11395	  0.066	 96.250	 -0.003	 -0.154
          11396	  0.074	 95.816	 -0.008	 -0.154
          11397	  0.070	 95.816	 -0.012	 -0.154
          11398	  0.064	 95.816	 -0.018	 -0.154
          11399	  0.068	 95.237	 -0.020	 -0.155
          11400	  0.076	 95.237	 -0.018	 -0.154
          11401	  0.068	 94.658	 -0.015	 -0.153
          11402	  0.072	 94.658	 -0.007	 -0.152
          11403	  0.080	 94.224	  0.002	 -0.153
          11404	  0.076	 93.934	  0.008	 -0.152
          11405	  0.082	 93.066	  0.010	 -0.152
          11406	  0.084	 92.921	  0.013	 -0.152
          11407	  0.084	 92.632	  0.013	 -0.152
          11408	  0.082	 92.921	  0.012	 -0.154
          11409	  0.080	 92.053	  0.011	 -0.153
          11410	  0.090	 91.908	  0.011	 -0.154
          11411	  0.090	 91.763	  0.007	 -0.154
          11412	  0.096	 91.329	  0.005	 -0.156
          11413	  0.096	 90.895	  0.002	 -0.155
          11414	  0.102	 90.316	 -0.002	 -0.156
          11415	  0.104	 90.316	 -0.005	 -0.156
          11416	  0.104	 89.882	 -0.006	 -0.157
          11417	  0.112	 90.026	 -0.009	 -0.156
          11418	  0.120	 89.737	 -0.010	 -0.157
          11419	  0.124	 89.447	 -0.011	 -0.157
          11420	  0.134	 89.158	 -0.009	 -0.158
          11421	  0.138	 88.868	 -0.006	 -0.158
          11422	  0.136	 88.868	 -0.003	 -0.159
          11423	  0.142	 88.434	  0.000	 -0.160
          11424	  0.156	 88.000	  0.007	 -0.159
          11425	  0.142	 88.000	  0.010	 -0.160
          11426	  0.140	 87.421	  0.012	 -0.161
          11427	  0.132	 87.711	  0.011	 -0.161
          11428	  0.136	 86.987	  0.009	 -0.161
          11429	  0.130	 86.842	  0.004	 -0.162
          11430	  0.142	 86.408	  0.001	 -0.161
          11431	  0.128	 86.697	  0.000	 -0.161
          11432	  0.122	 86.263	  0.003	 -0.161
          11433	  0.110	 85.974	  0.004	 -0.161
          11434	  0.102	 85.829	  0.005	 -0.161
          11435	  0.096	 85.539	  0.002	 -0.160
          11436	  0.080	 85.395	 -0.002	 -0.161
          11437	  0.070	 85.395	 -0.007	 -0.162
          11438	  0.066	 85.250	 -0.011	 -0.161
          11439	  0.068	 85.105	 -0.013	 -0.162
          11440	  0.078	 84.816	 -0.013	 -0.163
          11441	  0.078	 84.237	 -0.010	 -0.163
          11442	  0.088	 84.237	 -0.006	 -0.163
          11443	  0.076	 84.092	 -0.003	 -0.163
          11444	  0.072	 84.237	 -0.002	 -0.165
          11445	  0.074	 84.237	  0.001	 -0.165
          11446	  0.076	 83.947	  0.003	 -0.166
          11447	  0.072	 83.513	  0.006	 -0.166
          11448	  0.064	 83.658	  0.008	 -0.167
          11449	  0.072	 83.368	  0.010	 -0.167
          11450	  0.066	 83.658	  0.011	 -0.168
          11451	  0.072	 83.513	  0.012	 -0.168
          11452	  0.068	 83.079	  0.014	 -0.167
          11453	  0.068	 83.224	  0.013	 -0.168
          11454	  0.074	 83.513	  0.012	 -0.168
          11455	  0.068	 82.934	  0.009	 -0.167
          11456	  0.080	 83.079	  0.007	 -0.168
          11457	  0.078	 82.645	  0.003	 -0.167
          11458	  0.072	 82.500	  0.000	 -0.167
          11459	  0.060	 82.500	 -0.001	 -0.165
          11460	  0.038	 82.645	 -0.004	 -0.165
          11461	  0.006	 82.211	 -0.008	 -0.164
          11462	 -0.012	 82.211	 -0.010	 -0.164
          11463	 -0.008	 82.066	 -0.010	 -0.164
          11464	  0.064	 82.500	 -0.011	 -0.164
          11465	  0.194	 81.921	 -0.011	 -0.164
          11466	  0.430	 82.211	 -0.009	 -0.165
          11467	  0.680	 82.211	 -0.008	 -0.164
          11468	  0.960	 81.921	 -0.006	 -0.164
          11469	  1.184	 81.776	 -0.002	 -0.164
          11470	  1.342	 81.632	  0.002	 -0.163
          11471	  1.376	 81.632	  0.007	 -0.164
          11472	  1.250	 81.342	  0.011	 -0.166
          11473	  0.788	 81.342	  0.015	 -0.165
          11474	  0.316	 81.342	  0.017	 -0.166
          11475	 -0.106	 81.487	  0.018	 -0.167
          11476	 -0.306	 81.342	  0.018	 -0.167
          11477	 -0.228	 81.053	  0.019	 -0.167
          11478	 -0.092	 81.053	  0.018	 -0.168
          11479	 -0.012	 81.342	  0.015	 -0.169
          11480	 -0.006	 81.053	  0.013	 -0.168
          11481	 -0.012	 81.053	  0.009	 -0.169
          11482	 -0.014	 80.763	  0.004	 -0.167
          11483	 -0.020	 81.053	 -0.001	 -0.169
          11484	 -0.018	 80.763	 -0.005	 -0.167
          11485	 -0.004	 80.184	 -0.010	 -0.166
          11486	 -0.012	 80.329	 -0.015	 -0.166
          11487	 -0.008	 80.184	 -0.018	 -0.165
          11488	 -0.004	 80.039	 -0.019	 -0.164
          11489	 -0.000	 79.605	 -0.020	 -0.164
          11490	  0.004	 79.316	 -0.019	 -0.163
          11491	  0.006	 79.316	 -0.015	 -0.163
          11492	  0.008	 79.461	 -0.008	 -0.164
          11493	  0.020	 79.316	 -0.002	 -0.165
          11494	  0.022	 79.171	  0.003	 -0.164
          11495	  0.012	 79.026	  0.009	 -0.165
          11496	  0.028	 78.737	  0.013	 -0.166
          11497	  0.024	 78.447	  0.016	 -0.165
          11498	  0.024	 78.447	  0.020	 -0.165
          11499	  0.032	 78.303	  0.025	 -0.165
          11500	  0.028	 78.303	  0.024	 -0.165
          11501	  0.040	 77.868	  0.024	 -0.164
          11502	  0.038	 78.013	  0.019	 -0.163
          11503	  0.044	 77.724	  0.013	 -0.163
