'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[23:12:50.948 09/02/1989]',0.094,118.656,0.007,-0.385
'[23:12:50.952 09/02/1989]',0.112,117.967,0.004,-0.387
'[23:12:50.956 09/02/1989]',0.130,117.049,0.005,-0.373
'[23:12:50.960 09/02/1989]',0.136,116.590,0.004,-0.375
'[23:12:50.964 09/02/1989]',0.146,115.672,0.006,-0.368
'[23:12:50.968 09/02/1989]',0.146,114.984,0.003,-0.375
'[23:12:50.972 09/02/1989]',0.162,114.525,0.004,-0.361
'[23:12:50.976 09/02/1989]',0.164,114.066,0.004,-0.371
'[23:12:50.980 09/02/1989]',0.172,112.918,0.004,-0.368
'[23:12:50.984 09/02/1989]',0.176,113.148,0.006,-0.368
'[23:12:50.988 09/02/1989]',0.214,112.230,0.009,-0.363
'[23:12:50.992 09/02/1989]',0.208,112.000,0.011,-0.361
'[23:12:50.996 09/02/1989]',0.212,111.771,0.012,-0.363
'[23:12:51.000 09/02/1989]',0.212,111.082,0.013,-0.371
'[23:12:51.004 09/02/1989]',0.200,110.394,0.012,-0.361
'[23:12:51.008 09/02/1989]',0.186,110.623,0.009,-0.366
'[23:12:51.012 09/02/1989]',0.180,109.705,0.007,-0.344
'[23:12:51.016 09/02/1989]',0.148,109.016,0.008,-0.356
'[23:12:51.020 09/02/1989]',0.146,109.246,0.007,-0.354
'[23:12:51.024 09/02/1989]',0.120,108.328,0.006,-0.359
'[23:12:51.028 09/02/1989]',0.096,108.098,0.005,-0.356
'[23:12:51.032 09/02/1989]',0.072,107.180,0.005,-0.359
'[23:12:51.036 09/02/1989]',0.036,107.180,0.003,-0.366
'[23:12:51.040 09/02/1989]',0.028,106.262,0.005,-0.356
'[23:12:51.044 09/02/1989]',0.026,106.262,0.005,-0.356
'[23:12:51.048 09/02/1989]',0.028,105.115,0.007,-0.347
'[23:12:51.052 09/02/1989]',0.034,105.574,0.003,-0.349
'[23:12:51.056 09/02/1989]',0.022,104.656,0.007,-0.344
'[23:12:51.060 09/02/1989]',0.022,104.656,0.004,-0.344
'[23:12:51.064 09/02/1989]',0.020,104.656,0.002,-0.342
'[23:12:51.068 09/02/1989]',0.020,104.656,0.002,-0.349
'[23:12:51.072 09/02/1989]',0.024,103.738,-0.000,-0.340
'[23:12:51.076 09/02/1989]',0.020,103.738,0.000,-0.337
'[23:12:51.080 09/02/1989]',0.014,103.049,-0.001,-0.340
'[23:12:51.084 09/02/1989]',0.014,102.820,0.002,-0.337
'[23:12:51.088 09/02/1989]',0.012,102.361,0.003,-0.333
'[23:12:51.092 09/02/1989]',0.008,102.361,0.002,-0.328
'[23:12:51.096 09/02/1989]',0.002,102.361,0.005,-0.328
'[23:12:51.100 09/02/1989]',-0.000,101.902,0.005,-0.333
'[23:12:51.104 09/02/1989]',-0.000,102.131,0.007,-0.328
'[23:12:51.108 09/02/1989]',-0.026,101.902,0.004,-0.325
'[23:12:51.112 09/02/1989]',-0.026,100.984,0.010,-0.321
'[23:12:51.116 09/02/1989]',-0.044,100.984,0.011,-0.314
'[23:12:51.120 09/02/1989]',-0.082,100.984,0.013,-0.318
'[23:12:51.124 09/02/1989]',-0.114,100.984,0.016,-0.318
'[23:12:51.128 09/02/1989]',-0.080,100.984,0.018,-0.321
'[23:12:51.132 09/02/1989]',0.024,101.443,0.021,-0.314
'[23:12:51.136 09/02/1989]',0.320,100.984,0.021,-0.314
'[23:12:51.140 09/02/1989]',0.688,100.984,0.025,-0.318
'[23:12:51.144 09/02/1989]',1.072,100.984,0.026,-0.306
'[23:12:51.148 09/02/1989]',1.308,100.525,0.029,-0.309
'[23:12:51.152 09/02/1989]',1.526,101.213,0.030,-0.314
'[23:12:51.156 09/02/1989]',1.232,100.754,0.029,-0.304
'[23:12:51.160 09/02/1989]',0.984,100.984,0.027,-0.311
'[23:12:51.164 09/02/1989]',0.696,101.213,0.024,-0.323
'[23:12:51.168 09/02/1989]',0.248,100.984,0.022,-0.304
'[23:12:51.172 09/02/1989]',-0.090,100.525,0.018,-0.314
'[23:12:51.176 09/02/1989]',-0.406,100.525,0.016,-0.314
'[23:12:51.180 09/02/1989]',-0.640,100.066,0.016,-0.309
'[23:12:51.184 09/02/1989]',-0.704,100.984,0.014,-0.321
'[23:12:51.188 09/02/1989]',-0.532,100.525,0.019,-0.318
'[23:12:51.192 09/02/1989]',-0.316,100.295,0.018,-0.314
'[23:12:51.196 09/02/1989]',-0.164,99.377,0.015,-0.306
'[23:12:51.200 09/02/1989]',-0.114,99.836,0.016,-0.311
'[23:12:51.204 09/02/1989]',-0.112,99.607,0.014,-0.302
'[23:12:51.208 09/02/1989]',-0.120,99.148,0.013,-0.309
'[23:12:51.212 09/02/1989]',-0.104,99.148,0.010,-0.314
'[23:12:51.216 09/02/1989]',-0.102,99.148,0.009,-0.311
'[23:12:51.220 09/02/1989]',-0.086,99.148,0.006,-0.306
'[23:12:51.224 09/02/1989]',-0.086,98.689,0.003,-0.309
'[23:12:51.228 09/02/1989]',-0.090,98.230,-0.000,-0.297
'[23:12:51.232 09/02/1989]',-0.072,98.000,-0.000,-0.304
'[23:12:51.236 09/02/1989]',-0.064,98.230,-0.006,-0.292
'[23:12:51.240 09/02/1989]',-0.056,97.312,-0.010,-0.292
'[23:12:51.244 09/02/1989]',-0.040,97.312,-0.009,-0.287
'[23:12:51.248 09/02/1989]',-0.030,96.394,-0.011,-0.295
'[23:12:51.252 09/02/1989]',-0.026,97.082,-0.013,-0.280
'[23:12:51.256 09/02/1989]',-0.048,96.394,-0.011,-0.285
'[23:12:51.260 09/02/1989]',-0.042,95.934,-0.008,-0.280
'[23:12:51.264 09/02/1989]',-0.038,95.246,-0.006,-0.285
'[23:12:51.268 09/02/1989]',-0.032,94.557,-0.005,-0.273
'[23:12:51.272 09/02/1989]',-0.018,94.557,-0.000,-0.271
'[23:12:51.276 09/02/1989]',-0.000,94.328,-0.000,-0.278
'[23:12:51.280 09/02/1989]',-0.014,93.639,-0.001,-0.276
'[23:12:51.284 09/02/1989]',-0.022,93.639,0.001,-0.278
'[23:12:51.288 09/02/1989]',-0.010,93.180,-0.002,-0.273
'[23:12:51.292 09/02/1989]',-0.010,93.410,0.002,-0.276
'[23:12:51.296 09/02/1989]',-0.008,93.180,-0.000,-0.264
'[23:12:51.300 09/02/1989]',0.006,93.180,-0.002,-0.266
'[23:12:51.304 09/02/1989]',0.008,93.639,-0.003,-0.257
'[23:12:51.308 09/02/1989]',-0.000,94.787,-0.004,-0.266
'[23:12:51.312 09/02/1989]',-0.008,95.475,-0.007,-0.261
'[23:12:51.316 09/02/1989]',-0.004,96.394,-0.003,-0.261
'[23:12:51.320 09/02/1989]',-0.008,98.918,-0.004,-0.261
'[23:12:51.324 09/02/1989]',-0.014,100.984,-0.001,-0.257
'[23:12:51.328 09/02/1989]',-0.000,103.279,0.001,-0.247
'[23:12:51.332 09/02/1989]',-0.006,106.721,0.004,-0.254
'[23:12:51.336 09/02/1989]',0.022,110.394,0.008,-0.252
'[23:12:51.340 09/02/1989]',0.018,114.525,0.008,-0.254
'[23:12:51.344 09/02/1989]',0.032,120.262,0.014,-0.247
'[23:12:51.348 09/02/1989]',0.034,124.853,0.016,-0.240
'[23:12:51.352 09/02/1989]',0.042,130.820,0.016,-0.247
'[23:12:51.356 09/02/1989]',0.050,136.557,0.016,-0.247
'[23:12:51.360 09/02/1989]',0.064,142.525,0.017,-0.252
'[23:12:51.364 09/02/1989]',0.056,149.639,0.013,-0.245
'[23:12:51.368 09/02/1989]',0.056,155.836,0.011,-0.252
'[23:12:51.372 09/02/1989]',0.062,162.033,0.008,-0.240
'[23:12:51.376 09/02/1989]',0.062,167.312,0.005,-0.254
'[23:12:51.380 09/02/1989]',0.080,173.508,-0.002,-0.247
'[23:12:51.384 09/02/1989]',0.072,178.328,-0.007,-0.252
'[23:12:51.388 09/02/1989]',0.074,182.918,-0.012,-0.257
'[23:12:51.392 09/02/1989]',0.078,186.590,-0.012,-0.257
'[23:12:51.396 09/02/1989]',0.064,189.803,-0.013,-0.254
'[23:12:51.400 09/02/1989]',0.080,191.869,-0.012,-0.254
'[23:12:51.404 09/02/1989]',0.090,192.558,-0.007,-0.252
'[23:12:51.408 09/02/1989]',0.078,193.705,-0.005,-0.245
'[23:12:51.412 09/02/1989]',0.100,193.246,-0.000,-0.230
'[23:12:51.416 09/02/1989]',0.102,192.787,0.007,-0.240
'[23:12:51.420 09/02/1989]',0.106,191.869,0.014,-0.230
'[23:12:51.424 09/02/1989]',0.110,190.492,0.016,-0.240
'[23:12:51.428 09/02/1989]',0.112,189.115,0.020,-0.235
'[23:12:51.432 09/02/1989]',0.116,187.967,0.018,-0.247
'[23:12:51.436 09/02/1989]',0.128,185.672,0.017,-0.240
'[23:12:51.440 09/02/1989]',0.120,184.066,0.013,-0.242
'[23:12:51.444 09/02/1989]',0.130,182.459,0.009,-0.230
'[23:12:51.448 09/02/1989]',0.136,180.853,0.006,-0.226
'[23:12:51.452 09/02/1989]',0.134,179.017,-0.000,-0.240
'[23:12:51.456 09/02/1989]',0.138,177.180,-0.004,-0.235
'[23:12:51.460 09/02/1989]',0.134,175.574,-0.006,-0.226
'[23:12:51.464 09/02/1989]',0.134,173.508,-0.005,-0.228
'[23:12:51.468 09/02/1989]',0.128,172.361,-0.007,-0.230
'[23:12:51.472 09/02/1989]',0.122,170.295,-0.004,-0.221
'[23:12:51.476 09/02/1989]',0.138,170.295,-0.004,-0.219
'[23:12:51.480 09/02/1989]',0.126,168.918,-0.002,-0.221
'[23:12:51.484 09/02/1989]',0.134,168.000,0.001,-0.219
'[23:12:51.488 09/02/1989]',0.138,168.000,0.005,-0.226
'[23:12:51.492 09/02/1989]',0.118,167.312,0.007,-0.223
'[23:12:51.496 09/02/1989]',0.120,166.394,0.011,-0.219
'[23:12:51.500 09/02/1989]',0.108,166.394,0.013,-0.221
'[23:12:51.504 09/02/1989]',0.104,166.164,0.013,-0.216
'[23:12:51.508 09/02/1989]',0.102,165.476,0.017,-0.209
'[23:12:51.512 09/02/1989]',0.096,165.246,0.015,-0.219
'[23:12:51.516 09/02/1989]',0.096,165.476,0.016,-0.204
'[23:12:51.520 09/02/1989]',0.106,164.787,0.014,-0.214
'[23:12:51.524 09/02/1989]',0.100,164.328,0.011,-0.200
'[23:12:51.528 09/02/1989]',0.118,162.951,0.009,-0.197
'[23:12:51.532 09/02/1989]',0.108,163.410,0.009,-0.202
'[23:12:51.536 09/02/1989]',0.118,163.180,0.007,-0.202
'[23:12:51.540 09/02/1989]',0.112,161.803,0.007,-0.195
'[23:12:51.544 09/02/1989]',0.104,161.574,0.005,-0.192
'[23:12:51.548 09/02/1989]',0.110,160.885,0.004,-0.197
'[23:12:51.552 09/02/1989]',0.108,159.738,0.005,-0.188
'[23:12:51.556 09/02/1989]',0.104,159.049,0.006,-0.195
'[23:12:51.560 09/02/1989]',0.114,158.361,0.009,-0.188
'[23:12:51.564 09/02/1989]',0.102,156.984,0.012,-0.181
'[23:12:51.568 09/02/1989]',0.098,156.066,0.013,-0.181
'[23:12:51.572 09/02/1989]',0.102,154.230,0.011,-0.181
'[23:12:51.576 09/02/1989]',0.078,153.771,0.009,-0.185
'[23:12:51.580 09/02/1989]',0.080,151.705,0.007,-0.181
'[23:12:51.584 09/02/1989]',0.064,151.246,0.002,-0.183
'[23:12:51.588 09/02/1989]',0.086,148.721,0.004,-0.183
'[23:12:51.592 09/02/1989]',0.092,146.885,0.000,-0.188
'[23:12:51.596 09/02/1989]',0.088,144.131,-0.003,-0.176
'[23:12:51.600 09/02/1989]',0.084,142.295,-0.004,-0.181
'[23:12:51.604 09/02/1989]',0.086,139.082,-0.006,-0.178
'[23:12:51.608 09/02/1989]',0.058,136.787,-0.006,-0.181
'[23:12:51.612 09/02/1989]',0.064,134.033,-0.006,-0.176
'[23:12:51.616 09/02/1989]',0.062,131.738,-0.000,-0.176
'[23:12:51.620 09/02/1989]',0.058,129.443,0.004,-0.173
'[23:12:51.624 09/02/1989]',0.044,126.689,0.008,-0.173
'[23:12:51.628 09/02/1989]',0.056,124.853,0.011,-0.169
'[23:12:51.632 09/02/1989]',0.064,123.016,0.014,-0.162
'[23:12:51.636 09/02/1989]',0.064,121.869,0.016,-0.171
'[23:12:51.640 09/02/1989]',0.046,120.262,0.020,-0.162
'[23:12:51.644 09/02/1989]',0.050,119.344,0.021,-0.162
'[23:12:51.648 09/02/1989]',0.056,118.426,0.025,-0.164
'[23:12:51.652 09/02/1989]',0.060,117.967,0.022,-0.157
'[23:12:51.656 09/02/1989]',0.064,118.426,0.022,-0.157
'[23:12:51.660 09/02/1989]',0.072,118.426,0.021,-0.152
'[23:12:51.664 09/02/1989]',0.072,119.115,0.020,-0.152
'[23:12:51.668 09/02/1989]',0.066,120.033,0.020,-0.154
'[23:12:51.672 09/02/1989]',0.054,119.574,0.021,-0.145
'[23:12:51.676 09/02/1989]',0.078,120.721,0.020,-0.150
'[23:12:51.680 09/02/1989]',0.078,121.180,0.022,-0.143
'[23:12:51.684 09/02/1989]',0.076,122.098,0.022,-0.145
'[23:12:51.688 09/02/1989]',0.090,123.016,0.023,-0.145
'[23:12:51.692 09/02/1989]',0.082,124.164,0.022,-0.143
'[23:12:51.696 09/02/1989]',0.096,125.312,0.020,-0.143
'[23:12:51.700 09/02/1989]',0.102,126.689,0.020,-0.138
'[23:12:51.704 09/02/1989]',0.124,127.607,0.020,-0.138
'[23:12:51.708 09/02/1989]',0.142,128.295,0.018,-0.135
'[23:12:51.712 09/02/1989]',0.154,128.984,0.016,-0.143
'[23:12:51.716 09/02/1989]',0.152,129.443,0.016,-0.140
'[23:12:51.720 09/02/1989]',0.162,130.131,0.016,-0.135
'[23:12:51.724 09/02/1989]',0.160,130.361,0.016,-0.133
'[23:12:51.728 09/02/1989]',0.168,130.131,0.014,-0.121
'[23:12:51.732 09/02/1989]',0.184,130.361,0.011,-0.126
'[23:12:51.736 09/02/1989]',0.220,130.131,0.009,-0.124
'[23:12:51.740 09/02/1989]',0.236,129.443,0.006,-0.124
'[23:12:51.744 09/02/1989]',0.250,129.443,0.003,-0.116
'[23:12:51.748 09/02/1989]',0.240,128.984,0.003,-0.114
'[23:12:51.752 09/02/1989]',0.234,128.525,-0.000,-0.119
'[23:12:51.756 09/02/1989]',0.222,127.607,0.001,-0.114
'[23:12:51.760 09/02/1989]',0.216,126.459,0.004,-0.107
'[23:12:51.764 09/02/1989]',0.204,125.771,0.004,-0.105
'[23:12:51.768 09/02/1989]',0.192,125.082,0.008,-0.102
'[23:12:51.772 09/02/1989]',0.168,124.164,0.009,-0.105
'[23:12:51.776 09/02/1989]',0.132,123.935,0.009,-0.105
'[23:12:51.780 09/02/1989]',0.078,123.475,0.010,-0.105
'[23:12:51.784 09/02/1989]',0.038,123.475,0.011,-0.105
'[23:12:51.788 09/02/1989]',0.028,122.557,0.011,-0.105
'[23:12:51.792 09/02/1989]',0.024,122.098,0.011,-0.109
'[23:12:51.796 09/02/1989]',0.024,120.951,0.012,-0.105
'[23:12:51.800 09/02/1989]',0.032,120.262,0.011,-0.102
'[23:12:51.804 09/02/1989]',0.034,119.803,0.011,-0.105
'[23:12:51.808 09/02/1989]',0.032,118.885,0.009,-0.097
'[23:12:51.812 09/02/1989]',0.032,117.738,0.009,-0.095
'[23:12:51.816 09/02/1989]',0.020,117.279,0.011,-0.090
'[23:12:51.820 09/02/1989]',0.028,117.049,0.012,-0.086
'[23:12:51.824 09/02/1989]',-0.000,116.590,0.011,-0.097
'[23:12:51.828 09/02/1989]',0.016,115.443,0.013,-0.090
'[23:12:51.832 09/02/1989]',0.022,114.754,0.013,-0.093
'[23:12:51.836 09/02/1989]',0.016,114.754,0.014,-0.086
'[23:12:51.840 09/02/1989]',0.016,113.836,0.016,-0.086
'[23:12:51.844 09/02/1989]',-0.000,113.148,0.019,-0.083
'[23:12:51.848 09/02/1989]',0.012,112.459,0.019,-0.078
'[23:12:51.852 09/02/1989]',0.026,112.459,0.020,-0.081
'[23:12:51.856 09/02/1989]',-0.000,111.312,0.020,-0.083
'[23:12:51.860 09/02/1989]',0.006,111.082,0.024,-0.076
'[23:12:51.864 09/02/1989]',-0.018,111.771,0.025,-0.076
'[23:12:51.868 09/02/1989]',-0.078,110.853,0.021,-0.076
'[23:12:51.872 09/02/1989]',-0.128,110.394,0.024,-0.067
'[23:12:51.876 09/02/1989]',-0.144,110.164,0.024,-0.069
'[23:12:51.880 09/02/1989]',-0.080,109.934,0.025,-0.071
'[23:12:51.884 09/02/1989]',0.154,109.934,0.024,-0.074
'[23:12:51.888 09/02/1989]',0.538,109.705,0.025,-0.071
'[23:12:51.892 09/02/1989]',0.984,109.475,0.022,-0.067
'[23:12:51.896 09/02/1989]',1.294,109.246,0.016,-0.067
'[23:12:51.900 09/02/1989]',1.574,109.016,0.013,-0.071
'[23:12:51.904 09/02/1989]',1.592,109.246,0.011,-0.062
'[23:12:51.908 09/02/1989]',1.206,108.787,0.008,-0.064
'[23:12:51.912 09/02/1989]',0.922,108.328,0.005,-0.059
'[23:12:51.916 09/02/1989]',0.464,108.328,0.005,-0.062
'[23:12:51.920 09/02/1989]',-0.018,109.016,-0.000,-0.062
'[23:12:51.924 09/02/1989]',-0.360,108.787,-0.004,-0.067
'[23:12:51.928 09/02/1989]',-0.646,108.557,-0.007,-0.062
'[23:12:51.932 09/02/1989]',-0.802,108.328,-0.008,-0.062
'[23:12:51.936 09/02/1989]',-0.696,107.869,-0.006,-0.055
'[23:12:51.940 09/02/1989]',-0.464,107.410,-0.007,-0.057
'[23:12:51.944 09/02/1989]',-0.232,106.951,-0.005,-0.052
'[23:12:51.948 09/02/1989]',-0.114,106.492,-0.005,-0.052
'[23:12:51.952 09/02/1989]',-0.096,106.492,-0.006,-0.048
'[23:12:51.956 09/02/1989]',-0.092,106.262,-0.005,-0.045
'[23:12:51.960 09/02/1989]',-0.092,105.344,-0.000,-0.043
'[23:12:51.964 09/02/1989]',-0.092,105.344,0.002,-0.043
'[23:12:51.968 09/02/1989]',-0.086,105.574,0.002,-0.045
'[23:12:51.972 09/02/1989]',-0.086,105.344,0.004,-0.040
'[23:12:51.976 09/02/1989]',-0.064,105.115,0.002,-0.038
'[23:12:51.980 09/02/1989]',-0.064,105.115,0.005,-0.036
'[23:12:51.984 09/02/1989]',-0.050,105.115,0.005,-0.045
'[23:12:51.988 09/02/1989]',-0.034,104.426,0.006,-0.038
'[23:12:51.992 09/02/1989]',-0.040,104.656,0.009,-0.040
'[23:12:51.996 09/02/1989]',-0.052,103.738,0.010,-0.033
'[23:12:52.000 09/02/1989]',-0.056,103.508,0.010,-0.040
'[23:12:52.004 09/02/1989]',-0.048,103.508,0.010,-0.036
'[23:12:52.008 09/02/1989]',-0.028,103.738,0.009,-0.029
'[23:12:52.012 09/02/1989]',-0.014,103.279,0.009,-0.031
'[23:12:52.016 09/02/1989]',-0.004,102.361,0.009,-0.036
'[23:12:52.020 09/02/1989]',-0.004,102.820,0.009,-0.038
'[23:12:52.024 09/02/1989]',-0.014,101.902,0.011,-0.029
'[23:12:52.028 09/02/1989]',-0.020,100.984,0.010,-0.029
'[23:12:52.032 09/02/1989]',-0.012,100.984,0.015,-0.026
'[23:12:52.036 09/02/1989]',-0.008,100.754,0.017,-0.029
'[23:12:52.040 09/02/1989]',-0.002,100.525,0.020,-0.019
'[23:12:52.044 09/02/1989]',-0.000,100.525,0.024,-0.021
'[23:12:52.048 09/02/1989]',0.014,100.066,0.025,-0.019
'[23:12:52.052 09/02/1989]',0.018,100.066,0.022,-0.019
'[23:12:52.056 09/02/1989]',0.008,100.754,0.020,-0.014
'[23:12:52.060 09/02/1989]',0.018,100.984,0.018,-0.012
'[23:12:52.064 09/02/1989]',-0.000,101.902,0.016,-0.010
'[23:12:52.068 09/02/1989]',0.008,103.049,0.012,-0.014
'[23:12:52.072 09/02/1989]',0.020,104.426,0.013,-0.010
'[23:12:52.076 09/02/1989]',0.032,106.951,0.012,-0.014
'[23:12:52.080 09/02/1989]',0.034,109.475,0.007,-0.012
'[23:12:52.084 09/02/1989]',0.032,112.000,0.006,-0.017
'[23:12:52.088 09/02/1989]',0.040,115.902,0.005,-0.012
'[23:12:52.092 09/02/1989]',0.044,120.262,0.003,-0.007
'[23:12:52.096 09/02/1989]',0.026,125.082,0.005,-0.007
'[23:12:52.100 09/02/1989]',0.040,129.443,0.003,-0.019
'[23:12:52.104 09/02/1989]',0.050,135.410,0.002,-0.002
'[23:12:52.108 09/02/1989]',0.056,141.377,-0.004,-0.010
'[23:12:52.112 09/02/1989]',0.076,146.885,-0.004,-0.000
'[23:12:52.116 09/02/1989]',0.062,153.312,-0.008,-0.002
'[23:12:52.120 09/02/1989]',0.064,159.279,-0.010,-0.007
'[23:12:52.124 09/02/1989]',0.064,165.246,-0.011,-0.010
'[23:12:52.128 09/02/1989]',0.080,170.295,-0.013,0.002
'[23:12:52.132 09/02/1989]',0.096,175.803,-0.013,-0.000
'[23:12:52.136 09/02/1989]',0.104,179.246,-0.015,0.005
'[23:12:52.140 09/02/1989]',0.090,183.377,-0.015,-0.000
'[23:12:52.144 09/02/1989]',0.086,187.279,-0.015,0.007
'[23:12:52.148 09/02/1989]',0.090,189.574,-0.015,0.007
'[23:12:52.152 09/02/1989]',0.098,191.869,-0.017,0.010
'[23:12:52.156 09/02/1989]',0.100,193.017,-0.016,0.002
'[23:12:52.160 09/02/1989]',0.118,193.476,-0.017,0.010
'[23:12:52.164 09/02/1989]',0.112,193.705,-0.016,0.002
'[23:12:52.168 09/02/1989]',0.098,193.246,-0.011,-0.000
'[23:12:52.172 09/02/1989]',0.104,192.558,-0.013,0.010
'[23:12:52.176 09/02/1989]',0.108,190.951,-0.007,0.005
'[23:12:52.180 09/02/1989]',0.110,189.574,-0.006,-0.000
'[23:12:52.184 09/02/1989]',0.102,187.738,-0.003,-0.000
'[23:12:52.188 09/02/1989]',0.122,186.590,0.001,0.010
'[23:12:52.192 09/02/1989]',0.120,184.754,0.005,0.007
'[23:12:52.196 09/02/1989]',0.120,183.148,0.007,0.002
'[23:12:52.200 09/02/1989]',0.134,180.853,0.011,0.005
'[23:12:52.204 09/02/1989]',0.132,179.017,0.016,0.007
'[23:12:52.208 09/02/1989]',0.136,177.180,0.016,0.005
'[23:12:52.212 09/02/1989]',0.144,175.344,0.017,0.007
'[23:12:52.216 09/02/1989]',0.144,174.656,0.014,0.007
'[23:12:52.220 09/02/1989]',0.152,172.590,0.014,0.012
'[23:12:52.224 09/02/1989]',0.128,171.213,0.010,0.012
'[23:12:52.228 09/02/1989]',0.118,169.836,0.009,0.017
'[23:12:52.232 09/02/1989]',0.122,168.459,0.005,0.010
'[23:12:52.236 09/02/1989]',0.118,168.000,0.003,0.012
'[23:12:52.240 09/02/1989]',0.096,167.312,-0.003,0.010
'[23:12:52.244 09/02/1989]',0.120,166.394,-0.006,0.014
'[23:12:52.248 09/02/1989]',0.106,165.246,-0.010,0.017
'[23:12:52.252 09/02/1989]',0.120,165.246,-0.016,0.014
'[23:12:52.256 09/02/1989]',0.120,164.787,-0.019,0.014
'[23:12:52.260 09/02/1989]',0.132,163.410,-0.020,0.019
'[23:12:52.264 09/02/1989]',0.114,163.180,-0.025,0.029
'[23:12:52.268 09/02/1989]',0.112,162.721,-0.024,0.026
'[23:12:52.272 09/02/1989]',0.104,162.262,-0.028,0.024
'[23:12:52.276 09/02/1989]',0.104,162.262,-0.024,0.021
'[23:12:52.280 09/02/1989]',0.092,161.574,-0.027,0.021
'[23:12:52.284 09/02/1989]',0.088,160.885,-0.024,0.021
'[23:12:52.288 09/02/1989]',0.100,160.197,-0.023,0.026
'[23:12:52.292 09/02/1989]',0.120,159.508,-0.017,0.029
'[23:12:52.296 09/02/1989]',0.104,158.820,-0.015,0.038
'[23:12:52.300 09/02/1989]',0.104,157.443,-0.010,0.038
'[23:12:52.304 09/02/1989]',0.112,156.984,-0.006,0.036
'[23:12:52.308 09/02/1989]',0.086,156.066,-0.006,0.029
'[23:12:52.312 09/02/1989]',0.096,155.148,-0.005,0.029
'[23:12:52.316 09/02/1989]',0.076,154.230,-0.004,0.029
'[23:12:52.320 09/02/1989]',0.102,152.623,-0.003,0.029
'[23:12:52.324 09/02/1989]',0.066,150.787,-0.003,0.029
'[23:12:52.328 09/02/1989]',0.086,149.180,0.001,0.029
'[23:12:52.332 09/02/1989]',0.066,146.885,-0.001,0.036
'[23:12:52.336 09/02/1989]',0.072,144.131,-0.000,0.029
'[23:12:52.340 09/02/1989]',0.062,141.377,-0.004,0.033
'[23:12:52.344 09/02/1989]',0.064,139.082,-0.007,0.033
'[23:12:52.348 09/02/1989]',0.068,137.016,-0.010,0.038
'[23:12:52.352 09/02/1989]',0.078,134.721,-0.013,0.038
'[23:12:52.356 09/02/1989]',0.078,131.279,-0.015,0.031
'[23:12:52.360 09/02/1989]',0.102,128.525,-0.019,0.038
'[23:12:52.364 09/02/1989]',0.092,126.459,-0.019,0.038
'[23:12:52.368 09/02/1989]',0.076,123.935,-0.023,0.043
'[23:12:52.372 09/02/1989]',0.056,122.098,-0.023,0.040
'[23:12:52.376 09/02/1989]',0.072,120.721,-0.027,0.043
'[23:12:52.380 09/02/1989]',0.086,118.885,-0.030,0.045
'[23:12:52.384 09/02/1989]',0.060,117.508,-0.032,0.043
'[23:12:52.388 09/02/1989]',0.090,116.361,-0.034,0.045
'[23:12:52.392 09/02/1989]',0.062,116.361,-0.036,0.043
'[23:12:52.396 09/02/1989]',0.088,115.902,-0.035,0.038
'[23:12:52.400 09/02/1989]',0.072,115.443,-0.035,0.036
'[23:12:52.404 09/02/1989]',0.084,115.672,-0.035,0.038
'[23:12:52.408 09/02/1989]',0.082,116.131,-0.032,0.045
'[23:12:52.412 09/02/1989]',0.086,116.590,-0.032,0.043
'[23:12:52.416 09/02/1989]',0.102,116.820,-0.029,0.048
'[23:12:52.420 09/02/1989]',0.104,117.738,-0.030,0.050
'[23:12:52.424 09/02/1989]',0.114,118.197,-0.031,0.043
'[23:12:52.428 09/02/1989]',0.136,119.344,-0.029,0.043
'[23:12:52.432 09/02/1989]',0.144,120.262,-0.029,0.045
'[23:12:52.436 09/02/1989]',0.146,121.410,-0.029,0.043
'[23:12:52.440 09/02/1989]',0.156,121.869,-0.028,0.043
'[23:12:52.444 09/02/1989]',0.174,122.328,-0.031,0.048
'[23:12:52.448 09/02/1989]',0.172,123.475,-0.033,0.045
'[23:12:52.452 09/02/1989]',0.216,124.623,-0.034,0.048
'[23:12:52.456 09/02/1989]',0.186,124.853,-0.035,0.048
'[23:12:52.460 09/02/1989]',0.204,125.541,-0.035,0.045
'[23:12:52.464 09/02/1989]',0.194,125.771,-0.038,0.045
'[23:12:52.468 09/02/1989]',0.202,126.459,-0.036,0.038
'[23:12:52.472 09/02/1989]',0.254,126.459,-0.039,0.048
'[23:12:52.476 09/02/1989]',0.240,126.689,-0.037,0.043
'[23:12:52.480 09/02/1989]',0.258,125.771,-0.036,0.048
'[23:12:52.484 09/02/1989]',0.230,125.541,-0.037,0.055
'[23:12:52.488 09/02/1989]',0.250,125.082,-0.032,0.048
'[23:12:52.492 09/02/1989]',0.232,124.623,-0.033,0.052
'[23:12:52.496 09/02/1989]',0.218,123.935,-0.031,0.048
'[23:12:52.500 09/02/1989]',0.216,123.475,-0.033,0.048
'[23:12:52.504 09/02/1989]',0.192,122.328,-0.030,0.057
'[23:12:52.508 09/02/1989]',0.168,121.869,-0.029,0.052
'[23:12:52.512 09/02/1989]',0.134,120.721,-0.026,0.055
'[23:12:52.516 09/02/1989]',0.086,119.803,-0.022,0.057
'[23:12:52.520 09/02/1989]',0.074,119.574,-0.023,0.055
