sample interval	    ECG	     BP	(C3-O1)	(nasal)
          14100	 -0.048	 90.731	  0.014	  0.083
          14101	 -0.046	 90.731	  0.018	  0.082
          14102	 -0.038	 90.731	  0.018	  0.080
          14103	 -0.042	 90.731	  0.018	  0.083
          14104	 -0.018	 90.192	  0.009	  0.080
          14105	 -0.028	 89.923	  0.011	  0.082
          14106	 -0.032	 89.923	  0.005	  0.079
          14107	 -0.020	 89.654	 -0.001	  0.079
          14108	 -0.042	 90.192	 -0.005	  0.080
          14109	 -0.006	 89.923	 -0.010	  0.076
          14110	  0.008	 89.385	  0.002	  0.075
          14111	  0.066	 89.115	  0.003	  0.079
          14112	  0.106	 88.577	  0.008	  0.079
          14113	  0.188	 88.308	  0.006	  0.079
          14114	  0.330	 88.038	  0.004	  0.077
          14115	  0.488	 87.500	  0.006	  0.079
          14116	  0.732	 87.769	  0.011	  0.077
          14117	  0.782	 86.961	  0.010	  0.080
          14118	  0.538	 86.423	  0.017	  0.078
          14119	  0.326	 85.615	  0.012	  0.077
          14120	 -0.094	 85.885	  0.030	  0.075
          14121	 -0.370	 86.423	  0.013	  0.077
          14122	 -0.580	 85.885	  0.023	  0.071
          14123	 -0.760	 85.346	  0.017	  0.075
          14124	 -0.882	 85.615	  0.012	  0.072
          14125	 -0.790	 85.885	  0.007	  0.069
          14126	 -0.662	 85.615	 -0.001	  0.071
          14127	 -0.430	 85.077	 -0.010	  0.075
          14128	 -0.212	 84.538	 -0.012	  0.071
          14129	 -0.080	 84.538	 -0.014	  0.070
          14130	  0.026	 83.461	 -0.003	  0.071
          14131	  0.072	 84.269	  0.000	  0.069
          14132	  0.108	 83.461	  0.004	  0.067
          14133	  0.098	 83.192	  0.005	  0.067
          14134	  0.104	 84.000	  0.002	  0.067
          14135	  0.102	 83.192	  0.001	  0.067
          14136	  0.120	 82.385	  0.003	  0.067
          14137	  0.122	 81.577	  0.010	  0.067
          14138	  0.132	 81.846	  0.011	  0.067
          14139	  0.144	 82.115	  0.007	  0.064
          14140	  0.174	 81.038	  0.011	  0.067
          14141	  0.160	 81.038	  0.007	  0.064
          14142	  0.160	 80.231	 -0.001	  0.064
          14143	  0.162	 79.961	 -0.007	  0.062
          14144	  0.162	 79.961	  0.005	  0.062
          14145	  0.150	 80.231	 -0.005	  0.063
          14146	  0.152	 79.154	  0.002	  0.063
          14147	  0.168	 78.346	  0.008	  0.062
          14148	  0.174	 78.615	  0.004	  0.062
          14149	  0.176	 78.077	 -0.001	  0.063
          14150	  0.204	 77.269	 -0.008	  0.062
          14151	  0.188	 77.538	 -0.005	  0.060
          14152	  0.190	 77.538	 -0.004	  0.061
          14153	  0.200	 77.538	 -0.002	  0.061
          14154	  0.198	 77.000	  0.001	  0.060
          14155	  0.218	 76.731	  0.000	  0.061
          14156	  0.214	 76.461	 -0.000	  0.061
          14157	  0.216	 76.461	 -0.001	  0.061
          14158	  0.226	 76.731	 -0.000	  0.059
          14159	  0.242	 76.461	 -0.002	  0.060
          14160	  0.238	 76.731	 -0.006	  0.059
          14161	  0.246	 77.000	  0.003	  0.059
          14162	  0.254	 78.885	  0.001	  0.058
          14163	  0.268	 79.961	  0.004	  0.059
          14164	  0.264	 80.500	  0.005	  0.059
          14165	  0.280	 82.654	 -0.006	  0.059
          14166	  0.288	 86.692	  0.017	  0.058
          14167	  0.294	 89.385	 -0.000	  0.056
          14168	  0.312	 92.615	  0.008	  0.058
          14169	  0.324	 96.115	  0.015	  0.059
          14170	  0.338	100.692	  0.009	  0.058
          14171	  0.362	104.192	  0.007	  0.061
          14172	  0.370	107.692	  0.001	  0.058
          14173	  0.366	111.192	 -0.001	  0.060
          14174	  0.348	114.692	 -0.004	  0.062
          14175	  0.360	118.461	 -0.008	  0.059
          14176	  0.358	121.154	 -0.008	  0.059
          14177	  0.364	123.308	 -0.007	  0.064
          14178	  0.384	126.538	 -0.007	  0.061
          14179	  0.408	128.692	 -0.001	  0.063
          14180	  0.400	131.115	 -0.005	  0.061
          14181	  0.404	133.000	 -0.003	  0.060
          14182	  0.378	135.154	 -0.005	  0.064
          14183	  0.356	137.038	  0.016	  0.060
          14184	  0.358	137.577	 -0.006	  0.062
          14185	  0.348	138.654	  0.002	  0.062
          14186	  0.320	139.192	 -0.004	  0.061
          14187	  0.288	140.000	  0.002	  0.064
          14188	  0.254	139.731	 -0.005	  0.060
          14189	  0.224	140.538	  0.011	  0.060
          14190	  0.206	140.538	  0.008	  0.060
          14191	  0.174	140.538	  0.011	  0.058
          14192	  0.142	140.269	  0.006	  0.059
          14193	  0.108	139.461	  0.003	  0.060
          14194	  0.088	138.923	 -0.001	  0.059
          14195	  0.062	139.461	 -0.003	  0.058
          14196	  0.040	139.461	 -0.003	  0.058
          14197	  0.026	138.654	 -0.005	  0.055
          14198	 -0.008	138.115	 -0.006	  0.055
          14199	 -0.020	137.846	 -0.006	  0.054
          14200	 -0.030	137.577	 -0.014	  0.053
          14201	 -0.032	136.500	 -0.002	  0.054
          14202	 -0.064	136.231	 -0.004	  0.051
          14203	 -0.044	135.154	  0.004	  0.051
          14204	 -0.054	135.154	 -0.004	  0.051
          14205	 -0.064	135.154	 -0.003	  0.047
          14206	 -0.062	134.346	 -0.003	  0.047
          14207	 -0.056	133.538	 -0.002	  0.047
          14208	 -0.056	133.269	  0.000	  0.046
          14209	 -0.058	131.923	 -0.003	  0.046
          14210	 -0.070	131.384	 -0.002	  0.042
          14211	 -0.064	130.846	 -0.001	  0.041
          14212	 -0.078	130.846	 -0.003	  0.039
          14213	 -0.072	129.500	  0.002	  0.039
          14214	 -0.066	129.231	  0.001	  0.039
          14215	 -0.054	128.423	  0.004	  0.035
          14216	 -0.056	127.884	  0.003	  0.033
          14217	 -0.038	126.538	 -0.000	  0.034
          14218	 -0.040	125.461	  0.009	  0.032
          14219	 -0.026	125.192	  0.005	  0.031
          14220	 -0.020	124.384	  0.009	  0.026
          14221	 -0.016	123.308	  0.014	  0.026
          14222	 -0.000	123.308	  0.006	  0.025
          14223	 -0.000	121.423	  0.003	  0.023
          14224	 -0.008	120.346	  0.004	  0.018
          14225	 -0.000	119.808	  0.000	  0.016
          14226	  0.012	118.731	  0.005	  0.015
          14227	  0.008	117.115	  0.001	  0.011
          14228	  0.016	115.231	 -0.001	  0.010
          14229	  0.022	114.692	  0.001	  0.006
          14230	  0.004	112.808	 -0.013	  0.003
          14231	  0.014	111.192	 -0.008	  0.003
          14232	  0.030	109.308	 -0.011	 -0.000
          14233	  0.040	108.231	 -0.012	 -0.002
          14234	  0.038	106.884	 -0.027	 -0.006
          14235	  0.040	106.077	 -0.011	 -0.010
          14236	  0.054	103.923	 -0.006	 -0.010
          14237	  0.054	103.384	  0.005	 -0.014
          14238	  0.070	101.769	  0.004	 -0.018
          14239	  0.092	 99.615	  0.012	 -0.019
          14240	  0.112	 98.808	  0.008	 -0.022
          14241	  0.094	 99.077	  0.007	 -0.025
          14242	  0.112	 98.000	  0.005	 -0.028
          14243	  0.100	 97.192	  0.000	 -0.030
          14244	  0.086	 96.385	 -0.002	 -0.033
          14245	  0.092	 96.654	 -0.003	 -0.035
          14246	  0.098	 96.385	 -0.001	 -0.035
          14247	  0.092	 96.385	  0.003	 -0.040
          14248	  0.092	 95.308	  0.003	 -0.040
          14249	  0.092	 95.038	  0.005	 -0.043
          14250	  0.074	 94.500	  0.005	 -0.043
          14251	  0.058	 93.423	  0.008	 -0.045
          14252	  0.036	 93.423	 -0.001	 -0.045
          14253	  0.008	 94.231	  0.022	 -0.048
          14254	 -0.008	 94.231	  0.012	 -0.051
          14255	 -0.022	 93.423	  0.012	 -0.053
          14256	 -0.022	 93.961	  0.012	 -0.055
          14257	 -0.016	 94.231	  0.003	 -0.055
          14258	 -0.016	 94.231	 -0.003	 -0.057
          14259	 -0.036	 95.038	 -0.006	 -0.058
          14260	 -0.048	 95.308	 -0.006	 -0.058
          14261	 -0.048	 95.308	 -0.001	 -0.061
          14262	 -0.054	 95.846	  0.004	 -0.060
          14263	 -0.054	 96.115	  0.004	 -0.063
          14264	 -0.038	 96.385	  0.010	 -0.067
          14265	 -0.060	 96.923	  0.014	 -0.067
          14266	 -0.042	 96.385	  0.009	 -0.067
          14267	 -0.044	 96.923	  0.006	 -0.069
          14268	 -0.044	 96.385	  0.010	 -0.072
          14269	 -0.034	 96.115	  0.003	 -0.071
          14270	 -0.050	 96.923	  0.005	 -0.074
          14271	 -0.040	 96.654	 -0.014	 -0.074
          14272	 -0.034	 96.385	  0.006	 -0.075
          14273	 -0.032	 95.846	 -0.001	 -0.076
          14274	 -0.024	 96.385	  0.002	 -0.075
          14275	 -0.034	 96.385	  0.008	 -0.078
          14276	 -0.014	 96.115	  0.003	 -0.078
          14277	  0.004	 95.577	  0.005	 -0.078
          14278	  0.020	 95.577	  0.009	 -0.080
          14279	  0.078	 95.577	  0.010	 -0.083
          14280	  0.136	 96.115	  0.010	 -0.084
          14281	  0.242	 95.038	  0.009	 -0.087
          14282	  0.416	 95.038	  0.009	 -0.085
          14283	  0.608	 95.038	  0.014	 -0.090
          14284	  0.768	 94.769	  0.019	 -0.087
          14285	  0.658	 94.500	  0.022	 -0.095
          14286	  0.448	 94.231	  0.020	 -0.093
          14287	  0.114	 93.692	  0.019	 -0.096
          14288	 -0.260	 93.692	  0.009	 -0.097
          14289	 -0.504	 93.423	  0.031	 -0.100
          14290	 -0.638	 92.615	  0.011	 -0.101
          14291	 -0.792	 93.423	  0.013	 -0.098
          14292	 -0.800	 92.615	  0.016	 -0.103
          14293	 -0.676	 92.615	  0.001	 -0.108
          14294	 -0.482	 92.346	  0.006	 -0.106
          14295	 -0.282	 91.269	 -0.001	 -0.110
          14296	 -0.096	 91.269	  0.003	 -0.108
          14297	  0.008	 91.000	  0.002	 -0.108
          14298	  0.058	 90.192	  0.001	 -0.112
          14299	  0.080	 90.192	  0.002	 -0.112
          14300	  0.088	 90.461	  0.005	 -0.109
          14301	  0.080	 89.923	  0.004	 -0.115
          14302	  0.102	 89.654	  0.004	 -0.114
          14303	  0.104	 89.115	  0.002	 -0.116
          14304	  0.124	 88.308	  0.004	 -0.116
          14305	  0.124	 88.038	 -0.002	 -0.117
          14306	  0.140	 87.769	  0.015	 -0.117
          14307	  0.144	 87.769	 -0.003	 -0.119
          14308	  0.154	 87.500	  0.006	 -0.122
          14309	  0.152	 86.961	  0.007	 -0.121
          14310	  0.144	 86.692	  0.003	 -0.123
          14311	  0.160	 86.692	  0.001	 -0.125
          14312	  0.144	 86.154	  0.001	 -0.128
          14313	  0.162	 86.692	  0.002	 -0.131
          14314	  0.166	 85.615	  0.008	 -0.132
          14315	  0.172	 85.077	  0.007	 -0.130
          14316	  0.164	 84.808	  0.006	 -0.132
          14317	  0.180	 84.538	  0.004	 -0.133
          14318	  0.192	 84.000	  0.004	 -0.136
          14319	  0.202	 83.461	  0.003	 -0.138
          14320	  0.190	 83.461	  0.003	 -0.138
          14321	  0.204	 84.269	 -0.001	 -0.137
          14322	  0.188	 83.731	 -0.002	 -0.138
          14323	  0.202	 82.923	 -0.008	 -0.136
          14324	  0.202	 82.923	 -0.001	 -0.138
          14325	  0.226	 82.115	 -0.002	 -0.138
          14326	  0.230	 82.654	 -0.002	 -0.141
          14327	  0.234	 83.461	 -0.002	 -0.143
          14328	  0.250	 84.269	  0.003	 -0.144
          14329	  0.254	 85.077	  0.005	 -0.144
          14330	  0.258	 86.692	  0.004	 -0.147
          14331	  0.266	 88.308	  0.001	 -0.142
          14332	  0.286	 91.000	 -0.002	 -0.142
          14333	  0.296	 94.231	 -0.004	 -0.144
          14334	  0.312	 96.385	 -0.006	 -0.146
          14335	  0.328	 99.885	 -0.000	 -0.148
          14336	  0.332	104.731	 -0.003	 -0.152
          14337	  0.336	108.769	 -0.010	 -0.154
          14338	  0.360	113.077	  0.017	 -0.151
          14339	  0.368	117.115	 -0.003	 -0.153
          14340	  0.384	120.346	  0.008	 -0.155
          14341	  0.394	124.384	  0.013	 -0.155
          14342	  0.412	128.423	  0.008	 -0.153
          14343	  0.420	131.115	  0.000	 -0.159
          14344	  0.412	133.269	 -0.001	 -0.157
          14345	  0.398	136.769	 -0.001	 -0.156
          14346	  0.416	138.384	 -0.001	 -0.161
          14347	  0.392	140.269	 -0.000	 -0.157
          14348	  0.400	141.884	 -0.003	 -0.158
          14349	  0.386	142.692	 -0.002	 -0.161
          14350	  0.376	144.846	 -0.001	 -0.159
          14351	  0.368	145.654	 -0.003	 -0.159
          14352	  0.358	145.923	 -0.009	 -0.161
          14353	  0.336	146.731	 -0.002	 -0.164
          14354	  0.314	147.269	 -0.002	 -0.163
          14355	  0.300	147.538	  0.007	 -0.164
          14356	  0.276	146.461	  0.006	 -0.165
          14357	  0.248	147.269	  0.004	 -0.166
          14358	  0.208	147.000	  0.008	 -0.170
          14359	  0.166	147.269	  0.001	 -0.172
          14360	  0.130	146.731	 -0.012	 -0.173
          14361	  0.096	146.461	 -0.003	 -0.173
          14362	  0.064	146.461	  0.002	 -0.173
          14363	  0.042	145.923	  0.007	 -0.175
          14364	  0.022	145.384	  0.007	 -0.177
          14365	 -0.010	144.308	  0.001	 -0.177
          14366	 -0.026	143.769	 -0.004	 -0.174
          14367	 -0.034	143.769	 -0.005	 -0.177
          14368	 -0.060	143.231	 -0.011	 -0.180
          14369	 -0.046	142.692	 -0.016	 -0.177
          14370	 -0.062	141.884	 -0.017	 -0.181
          14371	 -0.068	140.808	 -0.025	 -0.178
          14372	 -0.070	141.615	 -0.024	 -0.181
          14373	 -0.068	139.461	 -0.024	 -0.181
          14374	 -0.066	139.192	 -0.024	 -0.181
          14375	 -0.062	138.115	 -0.013	 -0.180
          14376	 -0.080	137.577	 -0.013	 -0.184
          14377	 -0.072	137.308	 -0.012	 -0.180
          14378	 -0.066	136.500	 -0.013	 -0.181
          14379	 -0.066	135.423	 -0.004	 -0.181
          14380	 -0.054	134.884	 -0.020	 -0.183
          14381	 -0.050	134.346	 -0.004	 -0.186
          14382	 -0.046	133.269	  0.006	 -0.186
          14383	 -0.038	132.731	  0.006	 -0.185
          14384	 -0.046	132.461	  0.006	 -0.189
          14385	 -0.034	131.384	  0.000	 -0.191
          14386	 -0.040	130.308	 -0.004	 -0.189
          14387	 -0.038	129.500	 -0.002	 -0.189
          14388	 -0.040	128.692	 -0.004	 -0.193
          14389	 -0.026	127.615	  0.004	 -0.193
          14390	 -0.022	126.269	  0.004	 -0.193
          14391	 -0.020	125.731	  0.012	 -0.191
          14392	 -0.008	123.308	  0.008	 -0.197
          14393	 -0.010	122.231	  0.010	 -0.197
          14394	 -0.006	120.615	  0.014	 -0.194
          14395	 -0.000	120.077	  0.012	 -0.195
          14396	  0.002	118.461	  0.004	 -0.193
          14397	 -0.004	116.846	  0.003	 -0.197
          14398	 -0.000	114.961	 -0.004	 -0.197
          14399	  0.002	113.615	 -0.004	 -0.197
          14400	  0.012	112.000	 -0.003	 -0.193
          14401	  0.004	110.654	  0.001	 -0.194
          14402	  0.004	108.769	  0.004	 -0.197
          14403	  0.008	107.692	 -0.002	 -0.199
          14404	  0.016	106.884	  0.006	 -0.200
          14405	  0.024	106.615	  0.002	 -0.199
          14406	  0.028	104.731	 -0.002	 -0.200
          14407	  0.040	103.384	 -0.004	 -0.196
          14408	  0.038	102.846	  0.001	 -0.196
          14409	  0.036	101.769	  0.002	 -0.198
          14410	  0.044	101.231	 -0.003	 -0.200
          14411	  0.056	100.961	  0.006	 -0.204
          14412	  0.058	100.692	  0.002	 -0.205
          14413	  0.082	100.423	  0.003	 -0.204
          14414	  0.092	100.154	  0.010	 -0.204
          14415	  0.100	 99.615	  0.002	 -0.202
          14416	  0.096	 99.615	 -0.008	 -0.202
          14417	  0.098	 99.077	 -0.003	 -0.202
          14418	  0.100	100.154	  0.009	 -0.205
          14419	  0.116	 99.615	  0.008	 -0.202
          14420	  0.114	 99.346	  0.003	 -0.202
          14421	  0.130	 98.808	  0.002	 -0.199
          14422	  0.104	 99.615	 -0.004	 -0.201
          14423	  0.092	 98.808	 -0.006	 -0.202
          14424	  0.058	 98.538	 -0.007	 -0.201
          14425	  0.024	 99.077	 -0.008	 -0.204
          14426	  0.002	 99.615	 -0.008	 -0.208
          14427	 -0.016	 99.615	 -0.006	 -0.207
          14428	 -0.024	 99.077	  0.002	 -0.207
          14429	 -0.018	 99.346	 -0.003	 -0.206
          14430	 -0.038	 99.615	 -0.001	 -0.209
          14431	 -0.036	 99.615	  0.002	 -0.212
          14432	 -0.046	 99.077	 -0.006	 -0.214
          14433	 -0.040	 99.615	 -0.004	 -0.212
          14434	 -0.040	 99.885	 -0.007	 -0.213
          14435	 -0.052	 99.615	 -0.004	 -0.215
          14436	 -0.040	 99.077	 -0.016	 -0.217
          14437	 -0.048	100.154	  0.002	 -0.221
          14438	 -0.050	 99.615	 -0.001	 -0.220
          14439	 -0.050	 99.615	  0.007	 -0.216
          14440	 -0.042	 98.538	  0.006	 -0.215
          14441	 -0.052	 99.615	  0.006	 -0.218
          14442	 -0.040	 99.885	  0.002	 -0.222
          14443	 -0.048	 99.346	  0.005	 -0.225
          14444	 -0.036	 98.538	  0.011	 -0.222
          14445	 -0.042	 98.538	  0.009	 -0.220
          14446	 -0.038	 98.000	  0.009	 -0.221
          14447	 -0.044	 98.538	  0.006	 -0.222
          14448	 -0.026	 97.461	  0.001	 -0.223
          14449	 -0.030	 97.461	  0.008	 -0.225
          14450	 -0.016	 97.461	  0.001	 -0.225
          14451	 -0.000	 97.461	  0.011	 -0.226
          14452	  0.026	 96.385	  0.011	 -0.226
          14453	  0.082	 96.115	  0.013	 -0.226
          14454	  0.184	 95.308	  0.009	 -0.226
          14455	  0.344	 96.115	  0.011	 -0.226
          14456	  0.556	 96.115	  0.006	 -0.230
          14457	  0.930	 95.846	  0.003	 -0.233
          14458	  1.048	 95.577	  0.008	 -0.231
          14459	  0.888	 94.769	  0.012	 -0.230
          14460	  0.686	 94.231	  0.013	 -0.228
          14461	  0.242	 93.423	  0.011	 -0.226
          14462	 -0.080	 94.500	  0.008	 -0.225
          14463	 -0.318	 94.231	  0.005	 -0.229
          14464	 -0.520	 93.154	  0.006	 -0.228
