sample interval	    ECG	     BP	(C3-O1)	(nasal)
          10929	 -0.064	129.723	  0.042	  0.004
          10930	 -0.124	129.128	  0.018	  0.001
          10931	 -0.146	128.383	  0.025	 -0.001
          10932	 -0.152	127.191	  0.023	 -0.006
          10933	 -0.182	125.851	  0.023	 -0.009
          10934	 -0.198	124.064	  0.026	 -0.011
          10935	 -0.190	122.872	  0.005	 -0.015
          10936	 -0.200	121.830	  0.026	 -0.020
          10937	 -0.186	120.638	  0.017	 -0.022
          10938	 -0.198	118.702	  0.013	 -0.025
          10939	 -0.210	117.511	  0.024	 -0.029
          10940	 -0.198	116.319	  0.024	 -0.032
          10941	 -0.182	115.425	 -0.001	 -0.033
          10942	 -0.176	113.936	  0.039	 -0.037
          10943	 -0.186	112.745	  0.022	 -0.040
          10944	 -0.188	111.851	  0.024	 -0.045
          10945	 -0.208	110.511	  0.026	 -0.049
          10946	 -0.178	109.766	  0.021	 -0.053
          10947	 -0.176	108.723	  0.029	 -0.054
          10948	 -0.178	107.234	  0.020	 -0.058
          10949	 -0.170	106.191	  0.027	 -0.063
          10950	 -0.142	105.000	  0.028	 -0.066
          10951	 -0.178	104.255	  0.006	 -0.071
          10952	 -0.152	103.362	  0.004	 -0.076
          10953	 -0.152	102.170	  0.025	 -0.079
          10954	 -0.146	100.979	 -0.002	 -0.082
          10955	 -0.142	100.383	  0.014	 -0.089
          10956	 -0.126	 99.340	  0.046	 -0.091
          10957	 -0.126	 98.596	  0.025	 -0.094
          10958	 -0.144	 98.149	  0.040	 -0.100
          10959	 -0.144	 97.255	  0.046	 -0.104
          10960	 -0.152	 96.064	  0.034	 -0.107
          10961	 -0.136	 95.468	  0.031	 -0.110
          10962	 -0.130	 95.021	  0.036	 -0.112
          10963	 -0.154	 93.830	  0.041	 -0.114
          10964	 -0.142	 93.383	  0.030	 -0.118
          10965	 -0.158	 92.787	  0.028	 -0.118
          10966	 -0.142	 91.894	  0.022	 -0.123
          10967	 -0.138	 91.596	  0.020	 -0.129
          10968	 -0.150	 91.000	  0.002	 -0.133
          10969	 -0.130	 91.149	  0.027	 -0.134
          10970	 -0.144	 90.404	  0.022	 -0.138
          10971	 -0.124	 90.255	  0.017	 -0.138
          10972	 -0.120	 89.660	  0.033	 -0.141
          10973	 -0.120	 89.511	  0.022	 -0.146
          10974	 -0.152	 89.511	  0.018	 -0.151
          10975	 -0.114	 89.064	  0.008	 -0.150
          10976	 -0.144	 89.511	  0.018	 -0.156
          10977	 -0.136	 89.064	  0.007	 -0.159
          10978	 -0.106	 89.362	  0.035	 -0.164
          10979	 -0.144	 89.362	  0.026	 -0.165
          10980	 -0.116	 89.064	  0.035	 -0.170
          10981	 -0.108	 89.511	  0.028	 -0.174
          10982	 -0.106	 89.362	  0.025	 -0.176
          10983	 -0.092	 89.511	  0.018	 -0.179
          10984	 -0.080	 89.511	  0.006	 -0.182
          10985	 -0.088	 89.660	  0.038	 -0.182
          10986	 -0.088	 90.106	  0.024	 -0.191
          10987	 -0.070	 89.808	  0.042	 -0.188
          10988	 -0.056	 90.106	  0.033	 -0.192
          10989	 -0.050	 90.106	  0.030	 -0.195
          10990	 -0.008	 90.106	  0.022	 -0.198
          10991	  0.012	 90.404	  0.010	 -0.202
          10992	  0.050	 89.808	  0.005	 -0.203
          10993	  0.050	 90.106	  0.016	 -0.205
          10994	  0.076	 89.660	  0.015	 -0.204
          10995	  0.080	 89.957	  0.024	 -0.208
          10996	  0.070	 89.511	  0.030	 -0.207
          10997	  0.082	 89.957	  0.044	 -0.212
          10998	  0.044	 89.511	  0.019	 -0.212
          10999	  0.008	 89.660	  0.037	 -0.216
          11000	 -0.032	 89.362	  0.031	 -0.216
          11001	 -0.082	 89.511	  0.014	 -0.220
          11002	 -0.112	 89.660	  0.015	 -0.224
          11003	 -0.128	 89.511	  0.020	 -0.223
          11004	 -0.138	 89.660	  0.020	 -0.230
          11005	 -0.140	 89.511	  0.024	 -0.231
          11006	 -0.152	 88.915	  0.029	 -0.231
          11007	 -0.128	 88.915	  0.026	 -0.236
          11008	 -0.160	 88.915	  0.027	 -0.236
          11009	 -0.164	 88.617	  0.030	 -0.236
          11010	 -0.172	 88.319	  0.030	 -0.242
          11011	 -0.170	 88.170	  0.028	 -0.244
          11012	 -0.174	 88.021	  0.021	 -0.241
          11013	 -0.182	 87.723	  0.032	 -0.244
          11014	 -0.164	 87.128	  0.026	 -0.245
          11015	 -0.174	 86.830	  0.013	 -0.245
          11016	 -0.178	 86.681	  0.015	 -0.247
          11017	 -0.146	 86.383	  0.019	 -0.249
          11018	 -0.144	 86.085	  0.017	 -0.251
          11019	 -0.152	 85.936	  0.027	 -0.250
          11020	 -0.160	 85.340	  0.037	 -0.250
          11021	 -0.148	 84.894	  0.026	 -0.249
          11022	 -0.160	 85.340	  0.012	 -0.254
          11023	 -0.142	 85.042	  0.014	 -0.256
          11024	 -0.130	 84.596	  0.013	 -0.256
          11025	 -0.138	 84.149	  0.019	 -0.254
          11026	 -0.136	 84.000	  0.023	 -0.256
          11027	 -0.170	 84.149	 -0.002	 -0.258
          11028	 -0.168	 84.298	  0.013	 -0.263
          11029	 -0.126	 83.702	  0.010	 -0.265
          11030	 -0.032	 83.553	  0.010	 -0.265
          11031	  0.150	 83.404	  0.028	 -0.268
          11032	  0.372	 83.851	  0.009	 -0.270
          11033	  0.706	 83.106	 -0.001	 -0.271
          11034	  1.016	 82.957	  0.008	 -0.271
          11035	  1.324	 82.957	  0.031	 -0.272
          11036	  1.378	 82.808	  0.049	 -0.273
          11037	  1.146	 82.660	  0.054	 -0.272
          11038	  0.712	 82.362	  0.035	 -0.275
          11039	  0.148	 81.915	  0.025	 -0.274
          11040	 -0.278	 81.915	  0.014	 -0.277
          11041	 -0.584	 81.766	  0.017	 -0.279
          11042	 -0.630	 81.617	  0.021	 -0.279
          11043	 -0.632	 81.766	  0.021	 -0.278
          11044	 -0.554	 81.170	  0.015	 -0.277
          11045	 -0.446	 81.170	  0.023	 -0.280
          11046	 -0.310	 81.021	  0.020	 -0.282
          11047	 -0.240	 80.723	  0.023	 -0.282
          11048	 -0.180	 80.723	  0.025	 -0.282
          11049	 -0.164	 80.574	  0.015	 -0.285
          11050	 -0.158	 80.574	  0.014	 -0.283
          11051	 -0.160	 80.574	 -0.009	 -0.287
          11052	 -0.130	 80.574	  0.016	 -0.285
          11053	 -0.112	 80.128	  0.012	 -0.282
          11054	 -0.114	 79.979	  0.022	 -0.280
          11055	 -0.110	 79.979	  0.037	 -0.280
          11056	 -0.086	 79.681	  0.031	 -0.280
          11057	 -0.064	 79.830	  0.018	 -0.285
          11058	 -0.070	 79.532	  0.033	 -0.287
          11059	 -0.042	 79.532	  0.025	 -0.285
          11060	 -0.080	 79.085	  0.022	 -0.283
          11061	 -0.072	 79.085	  0.031	 -0.287
          11062	 -0.052	 78.638	  0.015	 -0.288
          11063	 -0.040	 78.936	  0.005	 -0.289
          11064	 -0.038	 78.787	  0.016	 -0.285
          11065	 -0.020	 78.638	  0.019	 -0.288
          11066	 -0.038	 78.638	 -0.006	 -0.290
          11067	 -0.008	 78.489	  0.011	 -0.288
          11068	 -0.000	 78.638	  0.013	 -0.294
          11069	 -0.000	 78.489	  0.006	 -0.294
          11070	  0.008	 78.489	  0.017	 -0.290
          11071	  0.040	 78.340	  0.011	 -0.294
          11072	  0.002	 78.787	  0.015	 -0.291
          11073	  0.042	 78.936	  0.006	 -0.291
          11074	  0.040	 80.574	  0.015	 -0.294
          11075	  0.090	 81.319	  0.020	 -0.293
          11076	  0.088	 83.404	  0.014	 -0.295
          11077	  0.108	 85.340	  0.021	 -0.295
          11078	  0.122	 87.574	  0.019	 -0.294
          11079	  0.144	 90.106	  0.016	 -0.295
          11080	  0.168	 92.191	  0.008	 -0.295
          11081	  0.192	 94.723	  0.024	 -0.294
          11082	  0.218	 97.106	  0.008	 -0.295
          11083	  0.218	 99.489	  0.014	 -0.295
          11084	  0.240	102.021	  0.023	 -0.292
          11085	  0.262	105.298	  0.010	 -0.293
          11086	  0.264	108.574	  0.021	 -0.294
          11087	  0.288	111.553	  0.018	 -0.292
          11088	  0.310	113.936	  0.026	 -0.290
          11089	  0.320	117.064	  0.014	 -0.294
          11090	  0.326	119.745	  0.015	 -0.292
          11091	  0.320	122.277	 -0.021	 -0.288
          11092	  0.340	124.362	  0.025	 -0.288
          11093	  0.298	126.745	  0.007	 -0.289
          11094	  0.326	128.681	  0.010	 -0.288
          11095	  0.318	130.170	  0.011	 -0.288
          11096	  0.296	131.362	  0.023	 -0.287
          11097	  0.268	132.702	  0.001	 -0.288
          11098	  0.236	133.447	  0.034	 -0.288
          11099	  0.156	134.638	  0.041	 -0.291
          11100	  0.154	134.340	  0.029	 -0.293
          11101	  0.104	134.638	  0.029	 -0.289
          11102	  0.048	134.489	  0.019	 -0.292
          11103	 -0.008	133.745	  0.028	 -0.288
          11104	 -0.026	133.000	  0.029	 -0.285
          11105	 -0.068	132.255	  0.035	 -0.289
          11106	 -0.094	131.511	  0.038	 -0.288
          11107	 -0.136	130.617	  0.028	 -0.290
          11108	 -0.152	129.277	  0.004	 -0.289
          11109	 -0.176	128.234	  0.022	 -0.289
          11110	 -0.194	127.191	  0.014	 -0.290
          11111	 -0.192	126.149	  0.017	 -0.287
          11112	 -0.208	124.659	  0.030	 -0.291
          11113	 -0.188	123.468	  0.015	 -0.291
          11114	 -0.210	122.277	  0.016	 -0.291
          11115	 -0.208	120.936	  0.023	 -0.291
          11116	 -0.212	120.042	  0.023	 -0.293
          11117	 -0.216	119.000	  0.019	 -0.290
          11118	 -0.200	117.511	  0.017	 -0.291
          11119	 -0.200	116.617	  0.017	 -0.293
          11120	 -0.188	115.574	 -0.001	 -0.291
          11121	 -0.184	114.234	  0.018	 -0.291
          11122	 -0.184	113.638	  0.017	 -0.294
          11123	 -0.172	112.298	  0.029	 -0.290
          11124	 -0.158	111.553	  0.039	 -0.294
          11125	 -0.184	109.915	  0.026	 -0.294
          11126	 -0.158	109.170	 -0.005	 -0.290
          11127	 -0.186	107.979	  0.003	 -0.290
          11128	 -0.168	106.787	  0.009	 -0.286
          11129	 -0.154	105.894	  0.024	 -0.287
          11130	 -0.142	105.000	  0.033	 -0.285
          11131	 -0.134	103.808	  0.038	 -0.287
          11132	 -0.140	102.915	  0.030	 -0.285
          11133	 -0.146	102.021	  0.022	 -0.284
          11134	 -0.148	101.277	  0.024	 -0.287
          11135	 -0.154	100.532	  0.029	 -0.287
          11136	 -0.168	 99.787	  0.023	 -0.291
          11137	 -0.148	 98.894	  0.020	 -0.288
          11138	 -0.162	 97.851	  0.007	 -0.287
          11139	 -0.154	 97.106	  0.027	 -0.288
          11140	 -0.146	 96.511	  0.008	 -0.288
          11141	 -0.152	 95.766	  0.024	 -0.285
          11142	 -0.142	 94.872	  0.025	 -0.287
          11143	 -0.152	 94.277	  0.016	 -0.289
          11144	 -0.152	 94.128	  0.008	 -0.290
          11145	 -0.136	 93.681	  0.017	 -0.291
          11146	 -0.162	 92.638	  0.017	 -0.292
          11147	 -0.152	 92.489	  0.023	 -0.293
          11148	 -0.146	 92.042	  0.005	 -0.293
          11149	 -0.136	 91.894	  0.021	 -0.293
          11150	 -0.152	 91.298	  0.006	 -0.294
          11151	 -0.140	 91.447	  0.016	 -0.295
          11152	 -0.106	 90.702	  0.017	 -0.294
          11153	 -0.152	 90.702	  0.017	 -0.294
          11154	 -0.132	 90.404	  0.004	 -0.297
          11155	 -0.118	 90.404	  0.017	 -0.298
          11156	 -0.144	 90.255	  0.013	 -0.296
          11157	 -0.138	 90.106	  0.027	 -0.295
          11158	 -0.124	 90.106	  0.038	 -0.295
          11159	 -0.124	 90.255	  0.022	 -0.295
          11160	 -0.088	 90.404	  0.015	 -0.297
          11161	 -0.076	 90.106	  0.024	 -0.296
          11162	 -0.070	 90.553	  0.018	 -0.295
          11163	 -0.052	 90.255	  0.025	 -0.293
          11164	 -0.066	 90.702	  0.023	 -0.295
          11165	 -0.076	 90.702	  0.005	 -0.295
          11166	 -0.064	 91.000	  0.019	 -0.294
          11167	 -0.032	 90.553	  0.014	 -0.294
          11168	 -0.008	 90.702	  0.025	 -0.294
          11169	  0.038	 90.553	  0.021	 -0.290
          11170	  0.066	 90.851	  0.020	 -0.294
          11171	  0.088	 90.702	  0.013	 -0.288
          11172	  0.086	 90.702	 -0.006	 -0.291
          11173	  0.108	 90.702	  0.013	 -0.285
          11174	  0.096	 91.000	  0.008	 -0.290
          11175	  0.090	 90.851	  0.023	 -0.287
          11176	  0.090	 90.553	  0.028	 -0.291
          11177	  0.020	 90.404	  0.037	 -0.287
          11178	 -0.016	 90.553	  0.024	 -0.289
          11179	 -0.064	 90.404	  0.015	 -0.287
          11180	 -0.134	 90.404	  0.011	 -0.287
          11181	 -0.126	 90.404	  0.019	 -0.286
          11182	 -0.122	 90.106	  0.016	 -0.285
          11183	 -0.118	 90.106	  0.005	 -0.284
          11184	 -0.114	 89.957	  0.011	 -0.284
          11185	 -0.152	 89.808	  0.017	 -0.285
          11186	 -0.154	 89.957	  0.015	 -0.287
          11187	 -0.178	 89.511	  0.012	 -0.285
          11188	 -0.158	 89.064	  0.003	 -0.284
          11189	 -0.148	 88.617	  0.015	 -0.283
          11190	 -0.152	 88.617	 -0.001	 -0.283
          11191	 -0.166	 88.617	  0.021	 -0.285
          11192	 -0.148	 88.319	  0.025	 -0.285
          11193	 -0.178	 88.170	  0.017	 -0.283
          11194	 -0.154	 87.872	  0.011	 -0.283
          11195	 -0.176	 87.723	  0.016	 -0.283
          11196	 -0.152	 87.277	  0.012	 -0.280
          11197	 -0.156	 87.128	  0.022	 -0.280
          11198	 -0.154	 86.681	  0.020	 -0.277
          11199	 -0.146	 86.532	  0.031	 -0.277
          11200	 -0.170	 86.234	 -0.007	 -0.278
          11201	 -0.128	 85.936	  0.015	 -0.280
          11202	 -0.140	 85.340	  0.020	 -0.282
          11203	 -0.154	 85.340	  0.024	 -0.285
          11204	 -0.152	 85.638	  0.037	 -0.285
          11205	 -0.172	 85.340	  0.030	 -0.288
          11206	 -0.156	 84.596	  0.022	 -0.287
          11207	 -0.136	 84.745	  0.018	 -0.289
          11208	 -0.072	 84.596	  0.017	 -0.287
          11209	  0.102	 84.745	  0.012	 -0.283
          11210	  0.322	 84.149	  0.018	 -0.283
          11211	  0.658	 84.000	  0.013	 -0.282
          11212	  0.972	 83.702	  0.003	 -0.280
          11213	  1.296	 83.255	  0.021	 -0.280
          11214	  1.418	 83.553	  0.014	 -0.279
          11215	  1.258	 83.255	  0.018	 -0.279
          11216	  0.832	 83.404	  0.021	 -0.277
          11217	  0.306	 82.957	  0.002	 -0.279
          11218	 -0.236	 82.660	  0.008	 -0.277
          11219	 -0.550	 82.213	  0.031	 -0.275
          11220	 -0.656	 82.362	  0.017	 -0.277
          11221	 -0.666	 82.064	  0.039	 -0.274
          11222	 -0.592	 82.064	  0.028	 -0.272
          11223	 -0.472	 81.766	  0.021	 -0.272
          11224	 -0.342	 82.064	  0.018	 -0.274
          11225	 -0.264	 81.766	  0.016	 -0.274
          11226	 -0.192	 81.766	  0.007	 -0.274
          11227	 -0.164	 81.319	  0.021	 -0.274
          11228	 -0.150	 81.170	  0.013	 -0.276
          11229	 -0.120	 80.872	  0.028	 -0.277
          11230	 -0.160	 80.872	  0.015	 -0.277
          11231	 -0.102	 80.574	  0.018	 -0.274
          11232	 -0.106	 80.574	  0.019	 -0.274
          11233	 -0.088	 80.574	  0.007	 -0.272
          11234	 -0.090	 80.574	  0.001	 -0.274
          11235	 -0.066	 80.277	  0.028	 -0.274
          11236	 -0.092	 80.277	  0.015	 -0.274
          11237	 -0.074	 80.128	  0.021	 -0.274
          11238	 -0.050	 79.979	  0.032	 -0.272
          11239	 -0.066	 79.830	  0.016	 -0.270
          11240	 -0.018	 79.830	  0.014	 -0.270
          11241	 -0.032	 79.532	  0.011	 -0.271
          11242	 -0.040	 79.383	  0.015	 -0.274
          11243	 -0.006	 79.085	  0.011	 -0.271
          11244	 -0.024	 78.936	  0.012	 -0.267
          11245	 -0.006	 79.085	  0.013	 -0.272
          11246	  0.016	 78.489	  0.013	 -0.274
          11247	  0.004	 78.638	  0.012	 -0.272
          11248	  0.016	 78.638	  0.010	 -0.272
          11249	  0.026	 78.787	  0.014	 -0.274
          11250	  0.050	 78.787	 -0.001	 -0.272
          11251	  0.066	 79.383	  0.019	 -0.273
          11252	  0.080	 80.128	  0.009	 -0.273
          11253	  0.096	 81.468	  0.018	 -0.271
          11254	  0.086	 82.957	  0.025	 -0.273
          11255	  0.116	 85.042	  0.013	 -0.269
          11256	  0.128	 87.277	  0.019	 -0.270
          11257	  0.160	 89.511	  0.020	 -0.268
          11258	  0.176	 91.745	  0.020	 -0.268
          11259	  0.184	 93.830	  0.020	 -0.264
          11260	  0.200	 96.213	  0.016	 -0.264
          11261	  0.246	 99.042	  0.008	 -0.264
          11262	  0.248	101.425	  0.032	 -0.259
          11263	  0.274	104.255	  0.019	 -0.261
          11264	  0.296	106.936	  0.042	 -0.255
          11265	  0.310	109.915	  0.032	 -0.253
          11266	  0.306	112.894	  0.022	 -0.254
          11267	  0.328	115.574	  0.023	 -0.252
          11268	  0.340	118.106	  0.015	 -0.249
          11269	  0.332	120.787	  0.021	 -0.247
          11270	  0.338	123.170	  0.025	 -0.248
          11271	  0.346	125.553	  0.023	 -0.245
          11272	  0.352	127.489	  0.029	 -0.241
          11273	  0.312	128.979	  0.027	 -0.239
          11274	  0.306	130.617	  0.027	 -0.239
          11275	  0.266	131.808	  0.022	 -0.236
          11276	  0.240	132.851	  0.022	 -0.235
          11277	  0.216	133.000	  0.026	 -0.231
          11278	  0.154	133.745	  0.023	 -0.229
          11279	  0.130	133.596	  0.012	 -0.226
          11280	  0.096	133.745	  0.032	 -0.222
          11281	  0.048	133.149	  0.017	 -0.219
          11282	 -0.018	132.702	  0.036	 -0.215
          11283	 -0.060	131.808	  0.031	 -0.210
          11284	 -0.086	131.213	  0.018	 -0.205
          11285	 -0.128	130.021	  0.023	 -0.203
          11286	 -0.138	129.277	  0.017	 -0.195
          11287	 -0.158	128.085	  0.020	 -0.191
          11288	 -0.194	127.042	  0.020	 -0.186
          11289	 -0.204	125.404	  0.017	 -0.180
          11290	 -0.180	124.362	  0.015	 -0.177
          11291	 -0.200	123.468	  0.018	 -0.170
          11292	 -0.200	122.277	  0.016	 -0.167
          11293	 -0.190	120.936	  0.022	 -0.159
          11294	 -0.206	119.298	  0.017	 -0.154
          11295	 -0.204	118.553	  0.016	 -0.150
          11296	 -0.194	117.064	  0.022	 -0.143
          11297	 -0.216	115.574	  0.011	 -0.137
          11298	 -0.216	114.532	  0.017	 -0.134
          11299	 -0.202	113.489	  0.018	 -0.129
          11300	 -0.200	112.596	  0.012	 -0.124
          11301	 -0.166	111.404	  0.017	 -0.118
          11302	 -0.196	110.213	  0.020	 -0.112
          11303	 -0.166	109.319	  0.022	 -0.109
          11304	 -0.164	107.979	  0.025	 -0.104
          11305	 -0.176	107.383	  0.017	 -0.101
          11306	 -0.158	106.191	  0.023	 -0.094
          11307	 -0.176	105.596	  0.025	 -0.091
          11308	 -0.172	104.106	  0.015	 -0.086
          11309	 -0.168	103.064	  0.021	 -0.081
          11310	 -0.168	102.021	  0.020	 -0.076
          11311	 -0.166	101.128	  0.020	 -0.071
          11312	 -0.176	 99.787	  0.022	 -0.066
          11313	 -0.136	 99.489	  0.019	 -0.062
          11314	 -0.152	 98.298	  0.018	 -0.055
