'Time and date','ECG','BP','EEG (C3-O1)','Resp (nasal)'
'[00:06:25.772 26/02/1989]',0.202,83.731,0.010,0.120
'[00:06:25.776 26/02/1989]',0.352,83.731,0.015,0.119
'[00:06:25.780 26/02/1989]',0.520,84.269,0.012,0.120
'[00:06:25.784 26/02/1989]',0.772,84.538,0.011,0.121
'[00:06:25.788 26/02/1989]',0.844,83.461,0.014,0.120
'[00:06:25.792 26/02/1989]',0.628,82.654,0.016,0.124
'[00:06:25.796 26/02/1989]',0.338,83.192,0.018,0.121
'[00:06:25.800 26/02/1989]',-0.080,82.385,0.020,0.125
'[00:06:25.804 26/02/1989]',-0.392,82.654,0.017,0.122
'[00:06:25.808 26/02/1989]',-0.632,82.385,0.012,0.123
'[00:06:25.812 26/02/1989]',-0.824,81.846,0.009,0.122
'[00:06:25.816 26/02/1989]',-0.944,81.577,0.014,0.123
'[00:06:25.820 26/02/1989]',-0.902,81.308,0.009,0.122
'[00:06:25.824 26/02/1989]',-0.750,81.308,0.008,0.119
'[00:06:25.828 26/02/1989]',-0.532,80.500,0.010,0.125
'[00:06:25.832 26/02/1989]',-0.320,81.038,-0.012,0.122
'[00:06:25.836 26/02/1989]',-0.152,81.038,0.007,0.123
'[00:06:25.840 26/02/1989]',-0.018,79.961,0.004,0.123
'[00:06:25.844 26/02/1989]',0.064,79.961,0.009,0.123
'[00:06:25.848 26/02/1989]',0.094,79.961,0.006,0.122
'[00:06:25.852 26/02/1989]',0.104,79.961,0.001,0.121
'[00:06:25.856 26/02/1989]',0.110,78.885,0.004,0.123
'[00:06:25.860 26/02/1989]',0.128,78.077,0.005,0.125
'[00:06:25.864 26/02/1989]',0.132,78.615,0.007,0.124
'[00:06:25.868 26/02/1989]',0.152,78.077,0.006,0.124
'[00:06:25.872 26/02/1989]',0.140,77.538,0.005,0.124
'[00:06:25.876 26/02/1989]',0.148,76.731,0.001,0.125
'[00:06:25.880 26/02/1989]',0.152,77.000,0.008,0.123
'[00:06:25.884 26/02/1989]',0.164,77.000,0.011,0.125
'[00:06:25.888 26/02/1989]',0.162,76.461,0.017,0.124
'[00:06:25.892 26/02/1989]',0.176,75.654,0.022,0.124
'[00:06:25.896 26/02/1989]',0.162,75.923,0.021,0.124
'[00:06:25.900 26/02/1989]',0.186,75.923,0.027,0.122
'[00:06:25.904 26/02/1989]',0.180,75.923,0.025,0.122
'[00:06:25.908 26/02/1989]',0.190,75.923,0.020,0.122
'[00:06:25.912 26/02/1989]',0.192,74.846,0.018,0.120
'[00:06:25.916 26/02/1989]',0.210,74.846,0.013,0.122
'[00:06:25.920 26/02/1989]',0.204,74.038,0.008,0.122
'[00:06:25.924 26/02/1989]',0.200,74.308,0.007,0.121
'[00:06:25.928 26/02/1989]',0.198,74.308,0.004,0.120
'[00:06:25.932 26/02/1989]',0.202,74.308,-0.003,0.122
'[00:06:25.936 26/02/1989]',0.224,74.038,0.003,0.121
'[00:06:25.940 26/02/1989]',0.210,73.769,0.011,0.122
'[00:06:25.944 26/02/1989]',0.222,72.692,0.019,0.124
'[00:06:25.948 26/02/1989]',0.238,72.961,0.015,0.122
'[00:06:25.952 26/02/1989]',0.250,72.423,0.009,0.122
'[00:06:25.956 26/02/1989]',0.238,72.961,0.008,0.120
'[00:06:25.960 26/02/1989]',0.264,72.692,0.006,0.122
'[00:06:25.964 26/02/1989]',0.262,74.038,0.011,0.123
'[00:06:25.968 26/02/1989]',0.274,74.038,0.003,0.123
'[00:06:25.972 26/02/1989]',0.290,74.577,0.005,0.124
'[00:06:25.976 26/02/1989]',0.280,76.461,0.007,0.121
'[00:06:25.980 26/02/1989]',0.290,79.154,0.012,0.123
'[00:06:25.984 26/02/1989]',0.292,80.769,0.011,0.122
'[00:06:25.988 26/02/1989]',0.312,83.731,0.016,0.121
'[00:06:25.992 26/02/1989]',0.328,87.500,0.013,0.124
'[00:06:25.996 26/02/1989]',0.348,90.731,0.014,0.122
'[00:06:26.000 26/02/1989]',0.384,94.231,0.012,0.124
'[00:06:26.004 26/02/1989]',0.374,98.269,0.009,0.122
'[00:06:26.008 26/02/1989]',0.404,101.769,0.008,0.122
'[00:06:26.012 26/02/1989]',0.404,105.808,0.008,0.122
'[00:06:26.016 26/02/1989]',0.418,109.038,0.011,0.121
'[00:06:26.020 26/02/1989]',0.424,112.269,0.015,0.122
'[00:06:26.024 26/02/1989]',0.418,115.769,0.010,0.121
'[00:06:26.028 26/02/1989]',0.424,117.923,0.029,0.120
'[00:06:26.032 26/02/1989]',0.416,120.615,0.014,0.116
'[00:06:26.036 26/02/1989]',0.418,122.500,0.012,0.118
'[00:06:26.040 26/02/1989]',0.402,125.192,0.017,0.117
'[00:06:26.044 26/02/1989]',0.404,126.538,0.008,0.119
'[00:06:26.048 26/02/1989]',0.376,127.615,0.010,0.117
'[00:06:26.052 26/02/1989]',0.370,128.961,0.004,0.119
'[00:06:26.056 26/02/1989]',0.334,131.384,0.008,0.117
'[00:06:26.060 26/02/1989]',0.338,131.923,0.009,0.116
'[00:06:26.064 26/02/1989]',0.302,133.269,0.008,0.116
'[00:06:26.068 26/02/1989]',0.284,133.808,0.008,0.114
'[00:06:26.072 26/02/1989]',0.268,134.346,0.012,0.112
'[00:06:26.076 26/02/1989]',0.246,134.077,0.020,0.115
'[00:06:26.080 26/02/1989]',0.212,134.077,0.014,0.116
'[00:06:26.084 26/02/1989]',0.184,134.077,0.009,0.116
'[00:06:26.088 26/02/1989]',0.154,133.000,0.010,0.112
'[00:06:26.092 26/02/1989]',0.124,133.000,-0.003,0.112
'[00:06:26.096 26/02/1989]',0.080,133.269,-0.002,0.112
'[00:06:26.100 26/02/1989]',0.070,132.461,-0.000,0.112
'[00:06:26.104 26/02/1989]',0.030,132.461,-0.001,0.113
'[00:06:26.108 26/02/1989]',-0.000,131.923,0.000,0.113
'[00:06:26.112 26/02/1989]',-0.010,131.654,0.002,0.112
'[00:06:26.116 26/02/1989]',-0.016,130.846,-0.007,0.113
'[00:06:26.120 26/02/1989]',-0.044,130.308,-0.000,0.116
'[00:06:26.124 26/02/1989]',-0.052,129.769,0.003,0.112
'[00:06:26.128 26/02/1989]',-0.058,128.692,0.013,0.112
'[00:06:26.132 26/02/1989]',-0.068,128.961,0.007,0.111
'[00:06:26.136 26/02/1989]',-0.070,128.692,0.010,0.109
'[00:06:26.140 26/02/1989]',-0.092,127.615,0.013,0.110
'[00:06:26.144 26/02/1989]',-0.062,127.077,0.015,0.108
'[00:06:26.148 26/02/1989]',-0.080,126.269,0.015,0.110
'[00:06:26.152 26/02/1989]',-0.080,125.461,0.012,0.108
'[00:06:26.156 26/02/1989]',-0.104,124.923,0.015,0.104
'[00:06:26.160 26/02/1989]',-0.088,124.115,0.009,0.108
'[00:06:26.164 26/02/1989]',-0.086,124.384,0.008,0.106
'[00:06:26.168 26/02/1989]',-0.098,122.769,0.007,0.108
'[00:06:26.172 26/02/1989]',-0.080,122.500,0.001,0.104
'[00:06:26.176 26/02/1989]',-0.084,121.423,0.003,0.106
'[00:06:26.180 26/02/1989]',-0.076,121.423,0.003,0.104
'[00:06:26.184 26/02/1989]',-0.056,120.615,-0.003,0.106
'[00:06:26.188 26/02/1989]',-0.046,119.808,-0.007,0.103
'[00:06:26.192 26/02/1989]',-0.034,118.731,-0.005,0.105
'[00:06:26.196 26/02/1989]',-0.030,118.192,-0.012,0.106
'[00:06:26.200 26/02/1989]',-0.016,117.654,-0.004,0.103
'[00:06:26.204 26/02/1989]',-0.032,116.577,-0.001,0.104
'[00:06:26.208 26/02/1989]',-0.044,115.500,-0.015,0.103
'[00:06:26.212 26/02/1989]',-0.024,114.423,-0.007,0.106
'[00:06:26.216 26/02/1989]',-0.030,113.615,-0.002,0.103
'[00:06:26.220 26/02/1989]',-0.034,112.538,-0.002,0.106
'[00:06:26.224 26/02/1989]',-0.020,110.654,-0.004,0.103
'[00:06:26.228 26/02/1989]',-0.008,109.577,-0.007,0.104
'[00:06:26.232 26/02/1989]',0.014,108.231,-0.011,0.103
'[00:06:26.236 26/02/1989]',0.026,106.884,-0.010,0.102
'[00:06:26.240 26/02/1989]',0.018,105.808,-0.010,0.104
'[00:06:26.244 26/02/1989]',0.008,103.654,-0.012,0.104
'[00:06:26.248 26/02/1989]',0.004,103.115,-0.010,0.103
'[00:06:26.252 26/02/1989]',0.002,100.692,-0.008,0.102
'[00:06:26.256 26/02/1989]',0.024,99.077,0.000,0.100
'[00:06:26.260 26/02/1989]',0.020,97.731,0.016,0.104
'[00:06:26.264 26/02/1989]',0.016,97.461,0.019,0.100
'[00:06:26.268 26/02/1989]',0.042,96.115,0.031,0.099
'[00:06:26.272 26/02/1989]',0.040,95.308,0.030,0.102
'[00:06:26.276 26/02/1989]',0.024,94.231,0.029,0.099
'[00:06:26.280 26/02/1989]',0.048,93.154,0.028,0.100
'[00:06:26.284 26/02/1989]',0.064,92.885,0.027,0.098
'[00:06:26.288 26/02/1989]',0.080,92.077,0.025,0.097
'[00:06:26.292 26/02/1989]',0.096,91.538,0.024,0.097
'[00:06:26.296 26/02/1989]',0.102,91.808,0.023,0.098
'[00:06:26.300 26/02/1989]',0.088,91.000,0.017,0.098
'[00:06:26.304 26/02/1989]',0.096,90.731,0.004,0.097
'[00:06:26.308 26/02/1989]',0.082,89.923,0.019,0.096
'[00:06:26.312 26/02/1989]',0.082,89.923,-0.002,0.097
'[00:06:26.316 26/02/1989]',0.096,89.654,0.001,0.097
'[00:06:26.320 26/02/1989]',0.098,89.385,-0.004,0.094
'[00:06:26.324 26/02/1989]',0.094,89.654,-0.010,0.095
'[00:06:26.328 26/02/1989]',0.084,89.923,-0.009,0.096
'[00:06:26.332 26/02/1989]',0.054,89.923,-0.012,0.092
'[00:06:26.336 26/02/1989]',0.032,89.923,-0.009,0.091
'[00:06:26.340 26/02/1989]',-0.000,89.923,-0.007,0.093
'[00:06:26.344 26/02/1989]',-0.032,90.461,-0.007,0.090
'[00:06:26.348 26/02/1989]',-0.040,91.000,-0.006,0.091
'[00:06:26.352 26/02/1989]',-0.034,90.461,-0.010,0.091
'[00:06:26.356 26/02/1989]',-0.050,90.192,-0.001,0.090
'[00:06:26.360 26/02/1989]',-0.050,90.192,0.001,0.090
'[00:06:26.364 26/02/1989]',-0.048,90.731,0.004,0.090
'[00:06:26.368 26/02/1989]',-0.032,90.192,0.006,0.087
'[00:06:26.372 26/02/1989]',-0.052,90.731,0.005,0.086
'[00:06:26.376 26/02/1989]',-0.032,90.731,0.012,0.087
'[00:06:26.380 26/02/1989]',-0.042,90.731,0.012,0.087
'[00:06:26.384 26/02/1989]',-0.060,90.731,0.016,0.088
'[00:06:26.388 26/02/1989]',-0.048,90.192,0.023,0.083
'[00:06:26.392 26/02/1989]',-0.070,90.731,0.005,0.084
'[00:06:26.396 26/02/1989]',-0.068,91.000,0.012,0.083
'[00:06:26.400 26/02/1989]',-0.048,90.731,0.014,0.083
'[00:06:26.404 26/02/1989]',-0.046,90.731,0.018,0.082
'[00:06:26.408 26/02/1989]',-0.038,90.731,0.018,0.080
'[00:06:26.412 26/02/1989]',-0.042,90.731,0.018,0.083
'[00:06:26.416 26/02/1989]',-0.018,90.192,0.009,0.080
'[00:06:26.420 26/02/1989]',-0.028,89.923,0.011,0.082
'[00:06:26.424 26/02/1989]',-0.032,89.923,0.005,0.079
'[00:06:26.428 26/02/1989]',-0.020,89.654,-0.001,0.079
'[00:06:26.432 26/02/1989]',-0.042,90.192,-0.005,0.080
'[00:06:26.436 26/02/1989]',-0.006,89.923,-0.010,0.076
'[00:06:26.440 26/02/1989]',0.008,89.385,0.002,0.075
'[00:06:26.444 26/02/1989]',0.066,89.115,0.003,0.079
'[00:06:26.448 26/02/1989]',0.106,88.577,0.008,0.079
'[00:06:26.452 26/02/1989]',0.188,88.308,0.006,0.079
'[00:06:26.456 26/02/1989]',0.330,88.038,0.004,0.077
'[00:06:26.460 26/02/1989]',0.488,87.500,0.006,0.079
'[00:06:26.464 26/02/1989]',0.732,87.769,0.011,0.077
'[00:06:26.468 26/02/1989]',0.782,86.961,0.010,0.080
'[00:06:26.472 26/02/1989]',0.538,86.423,0.017,0.078
'[00:06:26.476 26/02/1989]',0.326,85.615,0.012,0.077
'[00:06:26.480 26/02/1989]',-0.094,85.885,0.030,0.075
'[00:06:26.484 26/02/1989]',-0.370,86.423,0.013,0.077
'[00:06:26.488 26/02/1989]',-0.580,85.885,0.023,0.071
'[00:06:26.492 26/02/1989]',-0.760,85.346,0.017,0.075
'[00:06:26.496 26/02/1989]',-0.882,85.615,0.012,0.072
'[00:06:26.500 26/02/1989]',-0.790,85.885,0.007,0.069
'[00:06:26.504 26/02/1989]',-0.662,85.615,-0.001,0.071
'[00:06:26.508 26/02/1989]',-0.430,85.077,-0.010,0.075
'[00:06:26.512 26/02/1989]',-0.212,84.538,-0.012,0.071
'[00:06:26.516 26/02/1989]',-0.080,84.538,-0.014,0.070
'[00:06:26.520 26/02/1989]',0.026,83.461,-0.003,0.071
'[00:06:26.524 26/02/1989]',0.072,84.269,0.000,0.069
'[00:06:26.528 26/02/1989]',0.108,83.461,0.004,0.067
'[00:06:26.532 26/02/1989]',0.098,83.192,0.005,0.067
'[00:06:26.536 26/02/1989]',0.104,84.000,0.002,0.067
'[00:06:26.540 26/02/1989]',0.102,83.192,0.001,0.067
'[00:06:26.544 26/02/1989]',0.120,82.385,0.003,0.067
'[00:06:26.548 26/02/1989]',0.122,81.577,0.010,0.067
'[00:06:26.552 26/02/1989]',0.132,81.846,0.011,0.067
'[00:06:26.556 26/02/1989]',0.144,82.115,0.007,0.064
'[00:06:26.560 26/02/1989]',0.174,81.038,0.011,0.067
'[00:06:26.564 26/02/1989]',0.160,81.038,0.007,0.064
'[00:06:26.568 26/02/1989]',0.160,80.231,-0.001,0.064
'[00:06:26.572 26/02/1989]',0.162,79.961,-0.007,0.062
'[00:06:26.576 26/02/1989]',0.162,79.961,0.005,0.062
'[00:06:26.580 26/02/1989]',0.150,80.231,-0.005,0.063
'[00:06:26.584 26/02/1989]',0.152,79.154,0.002,0.063
'[00:06:26.588 26/02/1989]',0.168,78.346,0.008,0.062
'[00:06:26.592 26/02/1989]',0.174,78.615,0.004,0.062
'[00:06:26.596 26/02/1989]',0.176,78.077,-0.001,0.063
'[00:06:26.600 26/02/1989]',0.204,77.269,-0.008,0.062
'[00:06:26.604 26/02/1989]',0.188,77.538,-0.005,0.060
'[00:06:26.608 26/02/1989]',0.190,77.538,-0.004,0.061
'[00:06:26.612 26/02/1989]',0.200,77.538,-0.002,0.061
'[00:06:26.616 26/02/1989]',0.198,77.000,0.001,0.060
'[00:06:26.620 26/02/1989]',0.218,76.731,0.000,0.061
'[00:06:26.624 26/02/1989]',0.214,76.461,-0.000,0.061
'[00:06:26.628 26/02/1989]',0.216,76.461,-0.001,0.061
'[00:06:26.632 26/02/1989]',0.226,76.731,-0.000,0.059
'[00:06:26.636 26/02/1989]',0.242,76.461,-0.002,0.060
'[00:06:26.640 26/02/1989]',0.238,76.731,-0.006,0.059
'[00:06:26.644 26/02/1989]',0.246,77.000,0.003,0.059
'[00:06:26.648 26/02/1989]',0.254,78.885,0.001,0.058
'[00:06:26.652 26/02/1989]',0.268,79.961,0.004,0.059
'[00:06:26.656 26/02/1989]',0.264,80.500,0.005,0.059
'[00:06:26.660 26/02/1989]',0.280,82.654,-0.006,0.059
'[00:06:26.664 26/02/1989]',0.288,86.692,0.017,0.058
'[00:06:26.668 26/02/1989]',0.294,89.385,-0.000,0.056
'[00:06:26.672 26/02/1989]',0.312,92.615,0.008,0.058
'[00:06:26.676 26/02/1989]',0.324,96.115,0.015,0.059
'[00:06:26.680 26/02/1989]',0.338,100.692,0.009,0.058
'[00:06:26.684 26/02/1989]',0.362,104.192,0.007,0.061
'[00:06:26.688 26/02/1989]',0.370,107.692,0.001,0.058
'[00:06:26.692 26/02/1989]',0.366,111.192,-0.001,0.060
'[00:06:26.696 26/02/1989]',0.348,114.692,-0.004,0.062
'[00:06:26.700 26/02/1989]',0.360,118.461,-0.008,0.059
'[00:06:26.704 26/02/1989]',0.358,121.154,-0.008,0.059
'[00:06:26.708 26/02/1989]',0.364,123.308,-0.007,0.064
'[00:06:26.712 26/02/1989]',0.384,126.538,-0.007,0.061
'[00:06:26.716 26/02/1989]',0.408,128.692,-0.001,0.063
'[00:06:26.720 26/02/1989]',0.400,131.115,-0.005,0.061
'[00:06:26.724 26/02/1989]',0.404,133.000,-0.003,0.060
'[00:06:26.728 26/02/1989]',0.378,135.154,-0.005,0.064
'[00:06:26.732 26/02/1989]',0.356,137.038,0.016,0.060
'[00:06:26.736 26/02/1989]',0.358,137.577,-0.006,0.062
'[00:06:26.740 26/02/1989]',0.348,138.654,0.002,0.062
'[00:06:26.744 26/02/1989]',0.320,139.192,-0.004,0.061
'[00:06:26.748 26/02/1989]',0.288,140.000,0.002,0.064
'[00:06:26.752 26/02/1989]',0.254,139.731,-0.005,0.060
'[00:06:26.756 26/02/1989]',0.224,140.538,0.011,0.060
'[00:06:26.760 26/02/1989]',0.206,140.538,0.008,0.060
'[00:06:26.764 26/02/1989]',0.174,140.538,0.011,0.058
'[00:06:26.768 26/02/1989]',0.142,140.269,0.006,0.059
'[00:06:26.772 26/02/1989]',0.108,139.461,0.003,0.060
'[00:06:26.776 26/02/1989]',0.088,138.923,-0.001,0.059
'[00:06:26.780 26/02/1989]',0.062,139.461,-0.003,0.058
'[00:06:26.784 26/02/1989]',0.040,139.461,-0.003,0.058
'[00:06:26.788 26/02/1989]',0.026,138.654,-0.005,0.055
'[00:06:26.792 26/02/1989]',-0.008,138.115,-0.006,0.055
'[00:06:26.796 26/02/1989]',-0.020,137.846,-0.006,0.054
'[00:06:26.800 26/02/1989]',-0.030,137.577,-0.014,0.053
'[00:06:26.804 26/02/1989]',-0.032,136.500,-0.002,0.054
'[00:06:26.808 26/02/1989]',-0.064,136.231,-0.004,0.051
'[00:06:26.812 26/02/1989]',-0.044,135.154,0.004,0.051
'[00:06:26.816 26/02/1989]',-0.054,135.154,-0.004,0.051
'[00:06:26.820 26/02/1989]',-0.064,135.154,-0.003,0.047
'[00:06:26.824 26/02/1989]',-0.062,134.346,-0.003,0.047
'[00:06:26.828 26/02/1989]',-0.056,133.538,-0.002,0.047
'[00:06:26.832 26/02/1989]',-0.056,133.269,0.000,0.046
'[00:06:26.836 26/02/1989]',-0.058,131.923,-0.003,0.046
'[00:06:26.840 26/02/1989]',-0.070,131.384,-0.002,0.042
'[00:06:26.844 26/02/1989]',-0.064,130.846,-0.001,0.041
'[00:06:26.848 26/02/1989]',-0.078,130.846,-0.003,0.039
'[00:06:26.852 26/02/1989]',-0.072,129.500,0.002,0.039
'[00:06:26.856 26/02/1989]',-0.066,129.231,0.001,0.039
'[00:06:26.860 26/02/1989]',-0.054,128.423,0.004,0.035
'[00:06:26.864 26/02/1989]',-0.056,127.884,0.003,0.033
'[00:06:26.868 26/02/1989]',-0.038,126.538,-0.000,0.034
'[00:06:26.872 26/02/1989]',-0.040,125.461,0.009,0.032
'[00:06:26.876 26/02/1989]',-0.026,125.192,0.005,0.031
'[00:06:26.880 26/02/1989]',-0.020,124.384,0.009,0.026
'[00:06:26.884 26/02/1989]',-0.016,123.308,0.014,0.026
'[00:06:26.888 26/02/1989]',-0.000,123.308,0.006,0.025
'[00:06:26.892 26/02/1989]',-0.000,121.423,0.003,0.023
'[00:06:26.896 26/02/1989]',-0.008,120.346,0.004,0.018
'[00:06:26.900 26/02/1989]',-0.000,119.808,0.000,0.016
'[00:06:26.904 26/02/1989]',0.012,118.731,0.005,0.015
'[00:06:26.908 26/02/1989]',0.008,117.115,0.001,0.011
'[00:06:26.912 26/02/1989]',0.016,115.231,-0.001,0.010
'[00:06:26.916 26/02/1989]',0.022,114.692,0.001,0.006
'[00:06:26.920 26/02/1989]',0.004,112.808,-0.013,0.003
'[00:06:26.924 26/02/1989]',0.014,111.192,-0.008,0.003
'[00:06:26.928 26/02/1989]',0.030,109.308,-0.011,-0.000
'[00:06:26.932 26/02/1989]',0.040,108.231,-0.012,-0.002
'[00:06:26.936 26/02/1989]',0.038,106.884,-0.027,-0.006
'[00:06:26.940 26/02/1989]',0.040,106.077,-0.011,-0.010
'[00:06:26.944 26/02/1989]',0.054,103.923,-0.006,-0.010
'[00:06:26.948 26/02/1989]',0.054,103.384,0.005,-0.014
'[00:06:26.952 26/02/1989]',0.070,101.769,0.004,-0.018
'[00:06:26.956 26/02/1989]',0.092,99.615,0.012,-0.019
'[00:06:26.960 26/02/1989]',0.112,98.808,0.008,-0.022
'[00:06:26.964 26/02/1989]',0.094,99.077,0.007,-0.025
'[00:06:26.968 26/02/1989]',0.112,98.000,0.005,-0.028
'[00:06:26.972 26/02/1989]',0.100,97.192,0.000,-0.030
'[00:06:26.976 26/02/1989]',0.086,96.385,-0.002,-0.033
'[00:06:26.980 26/02/1989]',0.092,96.654,-0.003,-0.035
'[00:06:26.984 26/02/1989]',0.098,96.385,-0.001,-0.035
'[00:06:26.988 26/02/1989]',0.092,96.385,0.003,-0.040
'[00:06:26.992 26/02/1989]',0.092,95.308,0.003,-0.040
'[00:06:26.996 26/02/1989]',0.092,95.038,0.005,-0.043
'[00:06:27.000 26/02/1989]',0.074,94.500,0.005,-0.043
'[00:06:27.004 26/02/1989]',0.058,93.423,0.008,-0.045
'[00:06:27.008 26/02/1989]',0.036,93.423,-0.001,-0.045
'[00:06:27.012 26/02/1989]',0.008,94.231,0.022,-0.048
'[00:06:27.016 26/02/1989]',-0.008,94.231,0.012,-0.051
'[00:06:27.020 26/02/1989]',-0.022,93.423,0.012,-0.053
'[00:06:27.024 26/02/1989]',-0.022,93.961,0.012,-0.055
'[00:06:27.028 26/02/1989]',-0.016,94.231,0.003,-0.055
'[00:06:27.032 26/02/1989]',-0.016,94.231,-0.003,-0.057
'[00:06:27.036 26/02/1989]',-0.036,95.038,-0.006,-0.058
'[00:06:27.040 26/02/1989]',-0.048,95.308,-0.006,-0.058
'[00:06:27.044 26/02/1989]',-0.048,95.308,-0.001,-0.061
'[00:06:27.048 26/02/1989]',-0.054,95.846,0.004,-0.060
'[00:06:27.052 26/02/1989]',-0.054,96.115,0.004,-0.063
'[00:06:27.056 26/02/1989]',-0.038,96.385,0.010,-0.067
'[00:06:27.060 26/02/1989]',-0.060,96.923,0.014,-0.067
'[00:06:27.064 26/02/1989]',-0.042,96.385,0.009,-0.067
'[00:06:27.068 26/02/1989]',-0.044,96.923,0.006,-0.069
'[00:06:27.072 26/02/1989]',-0.044,96.385,0.010,-0.072
'[00:06:27.076 26/02/1989]',-0.034,96.115,0.003,-0.071
'[00:06:27.080 26/02/1989]',-0.050,96.923,0.005,-0.074
'[00:06:27.084 26/02/1989]',-0.040,96.654,-0.014,-0.074
'[00:06:27.088 26/02/1989]',-0.034,96.385,0.006,-0.075
'[00:06:27.092 26/02/1989]',-0.032,95.846,-0.001,-0.076
'[00:06:27.096 26/02/1989]',-0.024,96.385,0.002,-0.075
'[00:06:27.100 26/02/1989]',-0.034,96.385,0.008,-0.078
'[00:06:27.104 26/02/1989]',-0.014,96.115,0.003,-0.078
'[00:06:27.108 26/02/1989]',0.004,95.577,0.005,-0.078
'[00:06:27.112 26/02/1989]',0.020,95.577,0.009,-0.080
'[00:06:27.116 26/02/1989]',0.078,95.577,0.010,-0.083
'[00:06:27.120 26/02/1989]',0.136,96.115,0.010,-0.084
'[00:06:27.124 26/02/1989]',0.242,95.038,0.009,-0.087
'[00:06:27.128 26/02/1989]',0.416,95.038,0.009,-0.085
'[00:06:27.132 26/02/1989]',0.608,95.038,0.014,-0.090
'[00:06:27.136 26/02/1989]',0.768,94.769,0.019,-0.087
'[00:06:27.140 26/02/1989]',0.658,94.500,0.022,-0.095
'[00:06:27.144 26/02/1989]',0.448,94.231,0.020,-0.093
'[00:06:27.148 26/02/1989]',0.114,93.692,0.019,-0.096
'[00:06:27.152 26/02/1989]',-0.260,93.692,0.009,-0.097
'[00:06:27.156 26/02/1989]',-0.504,93.423,0.031,-0.100
'[00:06:27.160 26/02/1989]',-0.638,92.615,0.011,-0.101
'[00:06:27.164 26/02/1989]',-0.792,93.423,0.013,-0.098
'[00:06:27.168 26/02/1989]',-0.800,92.615,0.016,-0.103
'[00:06:27.172 26/02/1989]',-0.676,92.615,0.001,-0.108
'[00:06:27.176 26/02/1989]',-0.482,92.346,0.006,-0.106
'[00:06:27.180 26/02/1989]',-0.282,91.269,-0.001,-0.110
'[00:06:27.184 26/02/1989]',-0.096,91.269,0.003,-0.108
'[00:06:27.188 26/02/1989]',0.008,91.000,0.002,-0.108
'[00:06:27.192 26/02/1989]',0.058,90.192,0.001,-0.112
'[00:06:27.196 26/02/1989]',0.080,90.192,0.002,-0.112
'[00:06:27.200 26/02/1989]',0.088,90.461,0.005,-0.109
'[00:06:27.204 26/02/1989]',0.080,89.923,0.004,-0.115
'[00:06:27.208 26/02/1989]',0.102,89.654,0.004,-0.114
'[00:06:27.212 26/02/1989]',0.104,89.115,0.002,-0.116
'[00:06:27.216 26/02/1989]',0.124,88.308,0.004,-0.116
'[00:06:27.220 26/02/1989]',0.124,88.038,-0.002,-0.117
'[00:06:27.224 26/02/1989]',0.140,87.769,0.015,-0.117
'[00:06:27.228 26/02/1989]',0.144,87.769,-0.003,-0.119
'[00:06:27.232 26/02/1989]',0.154,87.500,0.006,-0.122
'[00:06:27.236 26/02/1989]',0.152,86.961,0.007,-0.121
'[00:06:27.240 26/02/1989]',0.144,86.692,0.003,-0.123
'[00:06:27.244 26/02/1989]',0.160,86.692,0.001,-0.125
'[00:06:27.248 26/02/1989]',0.144,86.154,0.001,-0.128
'[00:06:27.252 26/02/1989]',0.162,86.692,0.002,-0.131
'[00:06:27.256 26/02/1989]',0.166,85.615,0.008,-0.132
'[00:06:27.260 26/02/1989]',0.172,85.077,0.007,-0.130
'[00:06:27.264 26/02/1989]',0.164,84.808,0.006,-0.132
'[00:06:27.268 26/02/1989]',0.180,84.538,0.004,-0.133
'[00:06:27.272 26/02/1989]',0.192,84.000,0.004,-0.136
'[00:06:27.276 26/02/1989]',0.202,83.461,0.003,-0.138
'[00:06:27.280 26/02/1989]',0.190,83.461,0.003,-0.138
'[00:06:27.284 26/02/1989]',0.204,84.269,-0.001,-0.137
'[00:06:27.288 26/02/1989]',0.188,83.731,-0.002,-0.138
'[00:06:27.292 26/02/1989]',0.202,82.923,-0.008,-0.136
'[00:06:27.296 26/02/1989]',0.202,82.923,-0.001,-0.138
'[00:06:27.300 26/02/1989]',0.226,82.115,-0.002,-0.138
'[00:06:27.304 26/02/1989]',0.230,82.654,-0.002,-0.141
'[00:06:27.308 26/02/1989]',0.234,83.461,-0.002,-0.143
'[00:06:27.312 26/02/1989]',0.250,84.269,0.003,-0.144
'[00:06:27.316 26/02/1989]',0.254,85.077,0.005,-0.144
'[00:06:27.320 26/02/1989]',0.258,86.692,0.004,-0.147
'[00:06:27.324 26/02/1989]',0.266,88.308,0.001,-0.142
'[00:06:27.328 26/02/1989]',0.286,91.000,-0.002,-0.142
'[00:06:27.332 26/02/1989]',0.296,94.231,-0.004,-0.144
'[00:06:27.336 26/02/1989]',0.312,96.385,-0.006,-0.146
'[00:06:27.340 26/02/1989]',0.328,99.885,-0.000,-0.148
'[00:06:27.344 26/02/1989]',0.332,104.731,-0.003,-0.152
'[00:06:27.348 26/02/1989]',0.336,108.769,-0.010,-0.154
'[00:06:27.352 26/02/1989]',0.360,113.077,0.017,-0.151
'[00:06:27.356 26/02/1989]',0.368,117.115,-0.003,-0.153
'[00:06:27.360 26/02/1989]',0.384,120.346,0.008,-0.155
'[00:06:27.364 26/02/1989]',0.394,124.384,0.013,-0.155
