'Time and date','ECG','BP','EEG (C4-A1)','Resp (sum)'
'[23:07:51.284 19/01/1989]',0.080,57.767,-0.014,-0.729
'[23:07:51.288 19/01/1989]',0.100,57.349,-0.009,-0.707
'[23:07:51.292 19/01/1989]',0.100,57.558,-0.004,-0.699
'[23:07:51.296 19/01/1989]',0.115,57.558,0.002,-0.729
'[23:07:51.300 19/01/1989]',0.110,57.140,0.008,-0.696
'[23:07:51.304 19/01/1989]',0.110,57.349,0.013,-0.696
'[23:07:51.308 19/01/1989]',0.110,57.140,0.016,-0.729
'[23:07:51.312 19/01/1989]',0.105,57.140,0.019,-0.719
'[23:07:51.316 19/01/1989]',0.120,57.140,0.019,-0.725
'[23:07:51.320 19/01/1989]',0.130,57.140,0.020,-0.742
'[23:07:51.324 19/01/1989]',0.120,56.512,0.019,-0.738
'[23:07:51.328 19/01/1989]',0.145,56.721,0.014,-0.736
'[23:07:51.332 19/01/1989]',0.130,56.512,0.009,-0.739
'[23:07:51.336 19/01/1989]',0.140,56.302,0.007,-0.717
'[23:07:51.340 19/01/1989]',0.125,55.674,0.004,-0.730
'[23:07:51.344 19/01/1989]',0.130,56.093,-0.002,-0.713
'[23:07:51.348 19/01/1989]',0.120,55.884,-0.006,-0.720
'[23:07:51.352 19/01/1989]',0.120,55.256,-0.010,-0.719
'[23:07:51.356 19/01/1989]',0.120,55.465,-0.014,-0.728
'[23:07:51.360 19/01/1989]',0.090,54.628,-0.015,-0.745
'[23:07:51.364 19/01/1989]',0.115,54.419,-0.014,-0.732
'[23:07:51.368 19/01/1989]',0.085,54.000,-0.014,-0.751
'[23:07:51.372 19/01/1989]',0.080,54.000,-0.015,-0.764
'[23:07:51.376 19/01/1989]',0.080,54.209,-0.011,-0.735
'[23:07:51.380 19/01/1989]',0.080,54.000,-0.006,-0.745
'[23:07:51.384 19/01/1989]',0.070,53.791,-0.002,-0.735
'[23:07:51.388 19/01/1989]',0.050,53.581,0.000,-0.742
'[23:07:51.392 19/01/1989]',0.065,52.953,0.006,-0.713
'[23:07:51.396 19/01/1989]',0.060,52.953,0.012,-0.736
'[23:07:51.400 19/01/1989]',0.060,52.535,0.018,-0.723
'[23:07:51.404 19/01/1989]',0.070,52.326,0.024,-0.722
'[23:07:51.408 19/01/1989]',0.060,52.116,0.029,-0.732
'[23:07:51.412 19/01/1989]',0.070,51.488,0.030,-0.738
'[23:07:51.416 19/01/1989]',0.065,51.698,0.030,-0.741
'[23:07:51.420 19/01/1989]',0.060,51.279,0.033,-0.754
'[23:07:51.424 19/01/1989]',0.070,50.860,0.034,-0.742
'[23:07:51.428 19/01/1989]',0.075,51.070,0.032,-0.742
'[23:07:51.432 19/01/1989]',0.070,50.442,0.029,-0.736
'[23:07:51.436 19/01/1989]',0.060,50.442,0.030,-0.749
'[23:07:51.440 19/01/1989]',0.080,50.023,0.029,-0.726
'[23:07:51.444 19/01/1989]',0.075,49.605,0.026,-0.722
'[23:07:51.448 19/01/1989]',0.065,49.605,0.022,-0.739
'[23:07:51.452 19/01/1989]',0.085,49.186,0.021,-0.717
'[23:07:51.456 19/01/1989]',0.130,48.767,0.018,-0.745
'[23:07:51.460 19/01/1989]',0.160,49.395,0.021,-0.735
'[23:07:51.464 19/01/1989]',0.230,48.767,0.027,-0.759
'[23:07:51.468 19/01/1989]',0.355,47.930,0.033,-0.759
'[23:07:51.472 19/01/1989]',0.525,48.140,0.040,-0.748
'[23:07:51.476 19/01/1989]',0.725,48.140,0.049,-0.748
'[23:07:51.480 19/01/1989]',0.850,47.721,0.055,-0.743
'[23:07:51.484 19/01/1989]',0.860,47.302,0.051,-0.742
'[23:07:51.488 19/01/1989]',0.610,47.093,0.040,-0.736
'[23:07:51.492 19/01/1989]',0.255,47.093,0.031,-0.716
'[23:07:51.496 19/01/1989]',-0.100,46.256,0.023,-0.738
'[23:07:51.500 19/01/1989]',-0.285,46.674,0.021,-0.723
'[23:07:51.504 19/01/1989]',-0.360,46.256,0.025,-0.738
'[23:07:51.508 19/01/1989]',-0.285,46.256,0.030,-0.748
'[23:07:51.512 19/01/1989]',-0.190,46.046,0.035,-0.742
'[23:07:51.516 19/01/1989]',-0.100,45.628,0.036,-0.746
'[23:07:51.520 19/01/1989]',-0.040,45.000,0.039,-0.770
'[23:07:51.524 19/01/1989]',-0.000,45.419,0.039,-0.759
'[23:07:51.528 19/01/1989]',0.035,45.209,0.039,-0.755
'[23:07:51.532 19/01/1989]',0.065,44.791,0.034,-0.743
'[23:07:51.536 19/01/1989]',0.085,44.791,0.034,-0.726
'[23:07:51.540 19/01/1989]',0.070,44.372,0.030,-0.739
'[23:07:51.544 19/01/1989]',0.075,44.372,0.023,-0.736
'[23:07:51.548 19/01/1989]',0.090,43.953,0.016,-0.728
'[23:07:51.552 19/01/1989]',0.080,44.163,0.012,-0.745
'[23:07:51.556 19/01/1989]',0.080,43.953,0.006,-0.757
'[23:07:51.560 19/01/1989]',0.090,43.744,0.004,-0.754
'[23:07:51.564 19/01/1989]',0.105,43.744,0.004,-0.758
'[23:07:51.568 19/01/1989]',0.100,43.744,0.002,-0.754
'[23:07:51.572 19/01/1989]',0.100,42.907,0.002,-0.774
'[23:07:51.576 19/01/1989]',0.100,43.326,0.005,-0.770
'[23:07:51.580 19/01/1989]',0.100,42.907,0.011,-0.777
'[23:07:51.584 19/01/1989]',0.110,42.907,0.014,-0.754
'[23:07:51.588 19/01/1989]',0.110,42.698,0.017,-0.758
'[23:07:51.592 19/01/1989]',0.110,42.488,0.021,-0.733
'[23:07:51.596 19/01/1989]',0.110,42.698,0.026,-0.755
'[23:07:51.600 19/01/1989]',0.120,42.488,0.032,-0.736
'[23:07:51.604 19/01/1989]',0.115,42.698,0.036,-0.742
'[23:07:51.608 19/01/1989]',0.115,42.070,0.039,-0.755
'[23:07:51.612 19/01/1989]',0.125,42.907,0.044,-0.743
'[23:07:51.616 19/01/1989]',0.120,42.488,0.046,-0.748
'[23:07:51.620 19/01/1989]',0.115,42.279,0.049,-0.759
'[23:07:51.624 19/01/1989]',0.125,42.070,0.053,-0.745
'[23:07:51.628 19/01/1989]',0.125,42.698,0.051,-0.738
'[23:07:51.632 19/01/1989]',0.110,42.070,0.048,-0.742
'[23:07:51.636 19/01/1989]',0.125,42.070,0.049,-0.716
'[23:07:51.640 19/01/1989]',0.120,41.860,0.049,-0.733
'[23:07:51.644 19/01/1989]',0.145,42.070,0.045,-0.720
'[23:07:51.648 19/01/1989]',0.145,41.651,0.043,-0.701
'[23:07:51.652 19/01/1989]',0.135,41.233,0.042,-0.714
'[23:07:51.656 19/01/1989]',0.165,41.233,0.039,-0.733
'[23:07:51.660 19/01/1989]',0.160,41.233,0.037,-0.713
'[23:07:51.664 19/01/1989]',0.160,41.442,0.038,-0.714
'[23:07:51.668 19/01/1989]',0.160,41.023,0.038,-0.730
'[23:07:51.672 19/01/1989]',0.175,41.651,0.035,-0.722
'[23:07:51.676 19/01/1989]',0.165,42.070,0.036,-0.700
'[23:07:51.680 19/01/1989]',0.180,43.326,0.037,-0.710
'[23:07:51.684 19/01/1989]',0.180,44.581,0.037,-0.697
'[23:07:51.688 19/01/1989]',0.185,46.046,0.034,-0.696
'[23:07:51.692 19/01/1989]',0.200,47.512,0.034,-0.677
'[23:07:51.696 19/01/1989]',0.190,50.023,0.037,-0.668
'[23:07:51.700 19/01/1989]',0.205,51.907,0.037,-0.667
'[23:07:51.704 19/01/1989]',0.205,54.628,0.037,-0.680
'[23:07:51.708 19/01/1989]',0.215,57.140,0.037,-0.693
'[23:07:51.712 19/01/1989]',0.230,59.860,0.037,-0.707
'[23:07:51.716 19/01/1989]',0.225,62.372,0.034,-0.694
'[23:07:51.720 19/01/1989]',0.220,65.721,0.034,-0.687
'[23:07:51.724 19/01/1989]',0.220,68.651,0.033,-0.667
'[23:07:51.728 19/01/1989]',0.240,72.000,0.028,-0.672
'[23:07:51.732 19/01/1989]',0.220,75.767,0.022,-0.667
'[23:07:51.736 19/01/1989]',0.210,78.907,0.021,-0.641
'[23:07:51.740 19/01/1989]',0.210,82.256,0.019,-0.645
'[23:07:51.744 19/01/1989]',0.195,85.814,0.013,-0.643
'[23:07:51.748 19/01/1989]',0.205,89.163,0.008,-0.626
'[23:07:51.752 19/01/1989]',0.205,92.721,0.003,-0.649
'[23:07:51.756 19/01/1989]',0.190,96.070,-0.006,-0.645
'[23:07:51.760 19/01/1989]',0.190,98.372,-0.011,-0.658
'[23:07:51.764 19/01/1989]',0.160,101.093,-0.015,-0.632
'[23:07:51.768 19/01/1989]',0.160,103.186,-0.021,-0.646
'[23:07:51.772 19/01/1989]',0.145,105.070,-0.027,-0.630
'[23:07:51.776 19/01/1989]',0.120,106.953,-0.030,-0.620
'[23:07:51.780 19/01/1989]',0.105,107.372,-0.030,-0.630
'[23:07:51.784 19/01/1989]',0.090,108.209,-0.032,-0.596
'[23:07:51.788 19/01/1989]',0.075,108.209,-0.036,-0.600
'[23:07:51.792 19/01/1989]',0.070,108.000,-0.037,-0.584
'[23:07:51.796 19/01/1989]',0.050,107.372,-0.037,-0.581
'[23:07:51.800 19/01/1989]',0.040,106.326,-0.039,-0.597
'[23:07:51.804 19/01/1989]',0.030,105.279,-0.038,-0.584
'[23:07:51.808 19/01/1989]',0.020,104.233,-0.039,-0.603
'[23:07:51.812 19/01/1989]',0.010,102.767,-0.039,-0.591
'[23:07:51.816 19/01/1989]',0.005,101.512,-0.041,-0.603
'[23:07:51.820 19/01/1989]',-0.000,99.837,-0.041,-0.575
'[23:07:51.824 19/01/1989]',0.005,98.791,-0.040,-0.586
'[23:07:51.828 19/01/1989]',-0.010,97.326,-0.042,-0.570
'[23:07:51.832 19/01/1989]',-0.000,95.651,-0.043,-0.554
'[23:07:51.836 19/01/1989]',0.005,93.977,-0.043,-0.539
'[23:07:51.840 19/01/1989]',-0.005,91.884,-0.039,-0.535
'[23:07:51.844 19/01/1989]',-0.000,90.628,-0.042,-0.536
'[23:07:51.848 19/01/1989]',-0.000,89.163,-0.042,-0.536
'[23:07:51.852 19/01/1989]',-0.000,87.279,-0.041,-0.526
'[23:07:51.856 19/01/1989]',-0.000,86.233,-0.042,-0.526
'[23:07:51.860 19/01/1989]',-0.000,85.395,-0.042,-0.519
'[23:07:51.864 19/01/1989]',0.010,83.930,-0.041,-0.522
'[23:07:51.868 19/01/1989]',0.020,81.837,-0.042,-0.510
'[23:07:51.872 19/01/1989]',0.015,80.581,-0.046,-0.525
'[23:07:51.876 19/01/1989]',0.010,78.907,-0.047,-0.504
'[23:07:51.880 19/01/1989]',0.015,78.070,-0.047,-0.500
'[23:07:51.884 19/01/1989]',0.020,77.651,-0.048,-0.471
'[23:07:51.888 19/01/1989]',0.005,76.605,-0.051,-0.472
'[23:07:51.892 19/01/1989]',0.020,74.930,-0.056,-0.474
'[23:07:51.896 19/01/1989]',0.030,74.093,-0.056,-0.451
'[23:07:51.900 19/01/1989]',0.020,73.256,-0.058,-0.452
'[23:07:51.904 19/01/1989]',0.020,73.046,-0.060,-0.465
'[23:07:51.908 19/01/1989]',0.035,71.372,-0.060,-0.462
'[23:07:51.912 19/01/1989]',0.020,70.953,-0.061,-0.451
'[23:07:51.916 19/01/1989]',0.040,70.326,-0.062,-0.432
'[23:07:51.920 19/01/1989]',0.020,69.698,-0.062,-0.433
'[23:07:51.924 19/01/1989]',0.030,68.651,-0.061,-0.416
'[23:07:51.928 19/01/1989]',0.020,68.233,-0.062,-0.416
'[23:07:51.932 19/01/1989]',0.040,67.395,-0.065,-0.412
'[23:07:51.936 19/01/1989]',0.035,66.558,-0.062,-0.387
'[23:07:51.940 19/01/1989]',0.030,66.349,-0.059,-0.388
'[23:07:51.944 19/01/1989]',0.030,65.721,-0.060,-0.380
'[23:07:51.948 19/01/1989]',0.030,65.093,-0.058,-0.377
'[23:07:51.952 19/01/1989]',0.040,64.256,-0.057,-0.388
'[23:07:51.956 19/01/1989]',0.030,63.209,-0.057,-0.388
'[23:07:51.960 19/01/1989]',0.030,63.000,-0.054,-0.383
'[23:07:51.964 19/01/1989]',0.035,62.163,-0.049,-0.381
'[23:07:51.968 19/01/1989]',0.055,61.535,-0.047,-0.370
'[23:07:51.972 19/01/1989]',0.035,61.326,-0.049,-0.372
'[23:07:51.976 19/01/1989]',0.035,60.698,-0.047,-0.346
'[23:07:51.980 19/01/1989]',0.040,60.070,-0.043,-0.341
'[23:07:51.984 19/01/1989]',0.040,59.651,-0.042,-0.314
'[23:07:51.988 19/01/1989]',0.040,59.442,-0.043,-0.325
'[23:07:51.992 19/01/1989]',0.040,58.395,-0.042,-0.307
'[23:07:51.996 19/01/1989]',0.035,58.395,-0.040,-0.325
'[23:07:52.000 19/01/1989]',0.035,57.977,-0.039,-0.309
'[23:07:52.004 19/01/1989]',0.035,57.558,-0.039,-0.306
'[23:07:52.008 19/01/1989]',0.040,57.140,-0.037,-0.304
'[23:07:52.012 19/01/1989]',0.035,57.140,-0.036,-0.313
'[23:07:52.016 19/01/1989]',0.040,56.512,-0.037,-0.290
'[23:07:52.020 19/01/1989]',0.045,56.512,-0.037,-0.283
'[23:07:52.024 19/01/1989]',0.040,56.302,-0.038,-0.272
'[23:07:52.028 19/01/1989]',0.055,56.093,-0.044,-0.259
'[23:07:52.032 19/01/1989]',0.045,56.093,-0.050,-0.246
'[23:07:52.036 19/01/1989]',0.050,55.884,-0.051,-0.238
'[23:07:52.040 19/01/1989]',0.040,56.302,-0.052,-0.243
'[23:07:52.044 19/01/1989]',0.040,56.302,-0.059,-0.232
'[23:07:52.048 19/01/1989]',0.045,56.302,-0.062,-0.238
'[23:07:52.052 19/01/1989]',0.050,56.302,-0.066,-0.232
'[23:07:52.056 19/01/1989]',0.050,55.884,-0.074,-0.238
'[23:07:52.060 19/01/1989]',0.040,56.512,-0.076,-0.232
'[23:07:52.064 19/01/1989]',0.045,56.302,-0.076,-0.223
'[23:07:52.068 19/01/1989]',0.065,56.512,-0.077,-0.199
'[23:07:52.072 19/01/1989]',0.045,56.930,-0.077,-0.191
'[23:07:52.076 19/01/1989]',0.050,57.140,-0.077,-0.177
'[23:07:52.080 19/01/1989]',0.050,56.721,-0.074,-0.172
'[23:07:52.084 19/01/1989]',0.060,57.140,-0.071,-0.157
'[23:07:52.088 19/01/1989]',0.060,57.558,-0.070,-0.157
'[23:07:52.092 19/01/1989]',0.060,57.558,-0.070,-0.145
'[23:07:52.096 19/01/1989]',0.060,57.977,-0.069,-0.151
'[23:07:52.100 19/01/1989]',0.065,58.186,-0.070,-0.148
'[23:07:52.104 19/01/1989]',0.060,58.186,-0.072,-0.151
'[23:07:52.108 19/01/1989]',0.060,58.395,-0.074,-0.139
'[23:07:52.112 19/01/1989]',0.065,58.186,-0.075,-0.141
'[23:07:52.116 19/01/1989]',0.060,58.814,-0.078,-0.129
'[23:07:52.120 19/01/1989]',0.070,58.814,-0.078,-0.126
'[23:07:52.124 19/01/1989]',0.060,58.605,-0.079,-0.107
'[23:07:52.128 19/01/1989]',0.075,59.651,-0.083,-0.099
'[23:07:52.132 19/01/1989]',0.060,59.651,-0.086,-0.083
'[23:07:52.136 19/01/1989]',0.080,59.023,-0.085,-0.078
'[23:07:52.140 19/01/1989]',0.080,59.442,-0.083,-0.075
'[23:07:52.144 19/01/1989]',0.075,60.279,-0.084,-0.071
'[23:07:52.148 19/01/1989]',0.085,59.651,-0.084,-0.074
'[23:07:52.152 19/01/1989]',0.080,59.442,-0.081,-0.070
'[23:07:52.156 19/01/1989]',0.080,59.651,-0.080,-0.072
'[23:07:52.160 19/01/1989]',0.080,59.651,-0.077,-0.070
'[23:07:52.164 19/01/1989]',0.080,59.651,-0.074,-0.061
'[23:07:52.168 19/01/1989]',0.090,59.442,-0.071,-0.042
'[23:07:52.172 19/01/1989]',0.105,59.651,-0.070,-0.042
'[23:07:52.176 19/01/1989]',0.095,59.651,-0.065,-0.023
'[23:07:52.180 19/01/1989]',0.100,59.442,-0.058,-0.023
'[23:07:52.184 19/01/1989]',0.105,59.651,-0.055,-0.003
'[23:07:52.188 19/01/1989]',0.105,59.651,-0.051,-0.009
'[23:07:52.192 19/01/1989]',0.100,59.651,-0.048,0.000
'[23:07:52.196 19/01/1989]',0.125,59.651,-0.042,-0.010
'[23:07:52.200 19/01/1989]',0.140,59.442,-0.041,-0.006
'[23:07:52.204 19/01/1989]',0.140,59.442,-0.038,-0.022
'[23:07:52.208 19/01/1989]',0.150,59.233,-0.037,-0.009
'[23:07:52.212 19/01/1989]',0.150,58.814,-0.036,-0.014
'[23:07:52.216 19/01/1989]',0.145,59.023,-0.036,0.006
'[23:07:52.220 19/01/1989]',0.130,57.977,-0.033,0.010
'[23:07:52.224 19/01/1989]',0.140,58.395,-0.029,0.026
'[23:07:52.228 19/01/1989]',0.135,57.977,-0.029,0.032
'[23:07:52.232 19/01/1989]',0.125,57.977,-0.030,0.046
'[23:07:52.236 19/01/1989]',0.100,57.140,-0.026,0.052
'[23:07:52.240 19/01/1989]',0.100,57.140,-0.023,0.058
'[23:07:52.244 19/01/1989]',0.100,57.140,-0.024,0.057
'[23:07:52.248 19/01/1989]',0.090,57.140,-0.022,0.052
'[23:07:52.252 19/01/1989]',0.080,56.512,-0.020,0.055
'[23:07:52.256 19/01/1989]',0.085,56.093,-0.021,0.057
'[23:07:52.260 19/01/1989]',0.080,56.093,-0.020,0.057
'[23:07:52.264 19/01/1989]',0.060,55.465,-0.015,0.062
'[23:07:52.268 19/01/1989]',0.080,55.046,-0.014,0.078
'[23:07:52.272 19/01/1989]',0.070,55.046,-0.013,0.088
'[23:07:52.276 19/01/1989]',0.070,54.837,-0.012,0.106
'[23:07:52.280 19/01/1989]',0.070,54.628,-0.008,0.100
'[23:07:52.284 19/01/1989]',0.060,54.419,-0.008,0.107
'[23:07:52.288 19/01/1989]',0.060,54.000,-0.008,0.104
'[23:07:52.292 19/01/1989]',0.060,53.791,-0.006,0.114
'[23:07:52.296 19/01/1989]',0.070,53.791,-0.005,0.110
'[23:07:52.300 19/01/1989]',0.075,53.581,-0.003,0.107
'[23:07:52.304 19/01/1989]',0.060,52.744,-0.002,0.103
'[23:07:52.308 19/01/1989]',0.060,52.744,-0.001,0.116
'[23:07:52.312 19/01/1989]',0.065,52.744,0.001,0.116
'[23:07:52.316 19/01/1989]',0.075,53.163,-0.002,0.135
'[23:07:52.320 19/01/1989]',0.075,52.116,-0.000,0.133
'[23:07:52.324 19/01/1989]',0.080,51.488,-0.000,0.152
'[23:07:52.328 19/01/1989]',0.065,51.698,-0.004,0.154
'[23:07:52.332 19/01/1989]',0.090,51.279,-0.007,0.157
'[23:07:52.336 19/01/1989]',0.130,50.860,-0.007,0.161
'[23:07:52.340 19/01/1989]',0.180,50.651,-0.003,0.162
'[23:07:52.344 19/01/1989]',0.270,50.860,-0.001,0.157
'[23:07:52.348 19/01/1989]',0.405,50.023,0.007,0.164
'[23:07:52.352 19/01/1989]',0.610,49.605,0.018,0.162
'[23:07:52.356 19/01/1989]',0.820,49.605,0.022,0.165
'[23:07:52.360 19/01/1989]',0.930,49.605,0.026,0.171
'[23:07:52.364 19/01/1989]',0.860,49.186,0.021,0.170
'[23:07:52.368 19/01/1989]',0.580,48.767,0.010,0.190
'[23:07:52.372 19/01/1989]',0.180,48.767,-0.003,0.187
'[23:07:52.376 19/01/1989]',-0.205,48.558,-0.007,0.203
'[23:07:52.380 19/01/1989]',-0.375,48.140,-0.005,0.200
'[23:07:52.384 19/01/1989]',-0.420,46.884,0.000,0.225
'[23:07:52.388 19/01/1989]',-0.300,47.930,0.009,0.209
'[23:07:52.392 19/01/1989]',-0.190,47.930,0.019,0.226
'[23:07:52.396 19/01/1989]',-0.095,47.093,0.028,0.222
'[23:07:52.400 19/01/1989]',-0.045,47.302,0.037,0.214
'[23:07:52.404 19/01/1989]',-0.010,47.512,0.047,0.220
'[23:07:52.408 19/01/1989]',0.035,47.093,0.057,0.220
'[23:07:52.412 19/01/1989]',0.050,46.884,0.064,0.235
'[23:07:52.416 19/01/1989]',0.070,46.884,0.067,0.233
'[23:07:52.420 19/01/1989]',0.070,46.674,0.071,0.262
'[23:07:52.424 19/01/1989]',0.065,46.256,0.072,0.257
'[23:07:52.428 19/01/1989]',0.060,46.256,0.068,0.267
'[23:07:52.432 19/01/1989]',0.075,46.465,0.062,0.262
'[23:07:52.436 19/01/1989]',0.080,45.628,0.061,0.267
'[23:07:52.440 19/01/1989]',0.095,45.837,0.056,0.278
'[23:07:52.444 19/01/1989]',0.100,45.837,0.050,0.272
'[23:07:52.448 19/01/1989]',0.090,45.837,0.045,0.258
'[23:07:52.452 19/01/1989]',0.100,45.209,0.040,0.257
'[23:07:52.456 19/01/1989]',0.100,44.791,0.037,0.254
'[23:07:52.460 19/01/1989]',0.100,45.209,0.034,0.258
'[23:07:52.464 19/01/1989]',0.100,44.581,0.038,0.268
'[23:07:52.468 19/01/1989]',0.105,44.581,0.037,0.286
'[23:07:52.472 19/01/1989]',0.120,44.581,0.039,0.290
'[23:07:52.476 19/01/1989]',0.105,44.372,0.043,0.304
'[23:07:52.480 19/01/1989]',0.115,43.744,0.048,0.303
'[23:07:52.484 19/01/1989]',0.125,44.163,0.051,0.310
'[23:07:52.488 19/01/1989]',0.125,44.163,0.053,0.310
'[23:07:52.492 19/01/1989]',0.115,43.744,0.057,0.326
'[23:07:52.496 19/01/1989]',0.130,43.744,0.062,0.300
'[23:07:52.500 19/01/1989]',0.140,43.953,0.067,0.303
'[23:07:52.504 19/01/1989]',0.130,43.326,0.072,0.317
'[23:07:52.508 19/01/1989]',0.140,43.326,0.077,0.322
'[23:07:52.512 19/01/1989]',0.130,43.326,0.082,0.325
'[23:07:52.516 19/01/1989]',0.140,43.535,0.082,0.343
'[23:07:52.520 19/01/1989]',0.150,43.326,0.085,0.348
'[23:07:52.524 19/01/1989]',0.145,42.488,0.090,0.362
'[23:07:52.528 19/01/1989]',0.145,43.116,0.086,0.368
'[23:07:52.532 19/01/1989]',0.145,43.326,0.086,0.355
'[23:07:52.536 19/01/1989]',0.160,42.907,0.087,0.348
'[23:07:52.540 19/01/1989]',0.155,43.326,0.086,0.352
'[23:07:52.544 19/01/1989]',0.160,43.535,0.085,0.367
'[23:07:52.548 19/01/1989]',0.160,43.953,0.084,0.375
'[23:07:52.552 19/01/1989]',0.170,44.581,0.083,0.365
'[23:07:52.556 19/01/1989]',0.170,45.419,0.079,0.348
'[23:07:52.560 19/01/1989]',0.185,46.884,0.078,0.358
'[23:07:52.564 19/01/1989]',0.195,48.349,0.077,0.362
'[23:07:52.568 19/01/1989]',0.195,50.442,0.075,0.375
'[23:07:52.572 19/01/1989]',0.205,52.535,0.071,0.378
'[23:07:52.576 19/01/1989]',0.215,54.628,0.072,0.387
'[23:07:52.580 19/01/1989]',0.215,57.140,0.073,0.377
'[23:07:52.584 19/01/1989]',0.215,60.488,0.075,0.384
'[23:07:52.588 19/01/1989]',0.225,63.000,0.076,0.393
'[23:07:52.592 19/01/1989]',0.240,65.512,0.077,0.397
'[23:07:52.596 19/01/1989]',0.255,68.442,0.080,0.371
'[23:07:52.600 19/01/1989]',0.240,72.000,0.082,0.393
'[23:07:52.604 19/01/1989]',0.240,74.721,0.085,0.390
'[23:07:52.608 19/01/1989]',0.235,78.279,0.088,0.407
'[23:07:52.612 19/01/1989]',0.235,82.465,0.090,0.388
'[23:07:52.616 19/01/1989]',0.220,86.023,0.091,0.439
'[23:07:52.620 19/01/1989]',0.240,88.953,0.091,0.417
'[23:07:52.624 19/01/1989]',0.220,92.930,0.093,0.423
'[23:07:52.628 19/01/1989]',0.225,96.279,0.087,0.438
'[23:07:52.632 19/01/1989]',0.220,99.628,0.080,0.432
'[23:07:52.636 19/01/1989]',0.205,102.349,0.075,0.436
'[23:07:52.640 19/01/1989]',0.210,104.651,0.069,0.414
'[23:07:52.644 19/01/1989]',0.180,106.953,0.059,0.435
'[23:07:52.648 19/01/1989]',0.155,108.628,0.051,0.420
'[23:07:52.652 19/01/1989]',0.160,109.884,0.043,0.407
'[23:07:52.656 19/01/1989]',0.135,110.302,0.034,0.435
'[23:07:52.660 19/01/1989]',0.105,110.930,0.031,0.429
'[23:07:52.664 19/01/1989]',0.100,110.930,0.029,0.430
'[23:07:52.668 19/01/1989]',0.095,109.884,0.025,0.435
'[23:07:52.672 19/01/1989]',0.070,109.465,0.019,0.454
'[23:07:52.676 19/01/1989]',0.055,108.837,0.016,0.457
'[23:07:52.680 19/01/1989]',0.040,107.581,0.016,0.446
'[23:07:52.684 19/01/1989]',0.030,105.698,0.013,0.445
'[23:07:52.688 19/01/1989]',0.015,104.860,0.011,0.442
'[23:07:52.692 19/01/1989]',0.005,103.186,0.011,0.464
'[23:07:52.696 19/01/1989]',0.005,101.512,0.014,0.435
'[23:07:52.700 19/01/1989]',0.005,100.256,0.014,0.452
'[23:07:52.704 19/01/1989]',-0.000,98.791,0.016,0.429
'[23:07:52.708 19/01/1989]',-0.000,97.116,0.018,0.436
'[23:07:52.712 19/01/1989]',-0.000,95.651,0.019,0.452
'[23:07:52.716 19/01/1989]',-0.000,93.977,0.021,0.455
'[23:07:52.720 19/01/1989]',-0.005,92.302,0.022,0.467
'[23:07:52.724 19/01/1989]',-0.000,91.046,0.024,0.462
'[23:07:52.728 19/01/1989]',-0.000,89.163,0.019,0.464
'[23:07:52.732 19/01/1989]',-0.000,87.698,0.014,0.471
'[23:07:52.736 19/01/1989]',-0.000,86.442,0.012,0.445
'[23:07:52.740 19/01/1989]',-0.000,84.767,0.007,0.446
'[23:07:52.744 19/01/1989]',0.005,83.721,-0.000,0.454
'[23:07:52.748 19/01/1989]',-0.000,82.256,-0.006,0.464
'[23:07:52.752 19/01/1989]',0.015,80.791,-0.012,0.452
'[23:07:52.756 19/01/1989]',0.015,79.535,-0.020,0.441
'[23:07:52.760 19/01/1989]',0.015,78.279,-0.027,0.454
'[23:07:52.764 19/01/1989]',0.005,77.651,-0.030,0.464
'[23:07:52.768 19/01/1989]',0.020,76.395,-0.035,0.462
'[23:07:52.772 19/01/1989]',0.020,75.558,-0.042,0.481
'[23:07:52.776 19/01/1989]',0.015,74.721,-0.047,0.477
'[23:07:52.780 19/01/1989]',0.025,74.093,-0.053,0.470
'[23:07:52.784 19/01/1989]',0.020,73.046,-0.058,0.474
'[23:07:52.788 19/01/1989]',0.020,71.791,-0.065,0.455
'[23:07:52.792 19/01/1989]',0.025,71.372,-0.069,0.470
'[23:07:52.796 19/01/1989]',0.030,70.744,-0.072,0.452
'[23:07:52.800 19/01/1989]',0.030,69.907,-0.072,0.452
'[23:07:52.804 19/01/1989]',0.040,69.279,-0.073,0.448
'[23:07:52.808 19/01/1989]',0.025,68.442,-0.072,0.471
'[23:07:52.812 19/01/1989]',0.040,67.814,-0.072,0.438
'[23:07:52.816 19/01/1989]',0.040,66.977,-0.072,0.462
'[23:07:52.820 19/01/1989]',0.030,66.140,-0.067,0.471
'[23:07:52.824 19/01/1989]',0.050,65.302,-0.063,0.464
'[23:07:52.828 19/01/1989]',0.045,64.674,-0.061,0.464
'[23:07:52.832 19/01/1989]',0.040,64.046,-0.059,0.445
'[23:07:52.836 19/01/1989]',0.045,63.419,-0.055,0.438
'[23:07:52.840 19/01/1989]',0.030,62.791,-0.050,0.459
'[23:07:52.844 19/01/1989]',0.040,62.791,-0.049,0.438
'[23:07:52.848 19/01/1989]',0.050,61.744,-0.047,0.435
'[23:07:52.852 19/01/1989]',0.055,61.326,-0.047,0.436
'[23:07:52.856 19/01/1989]',0.055,60.488,-0.048,0.429
'[23:07:52.860 19/01/1989]',0.040,60.279,-0.050,0.458
'[23:07:52.864 19/01/1989]',0.055,59.233,-0.049,0.452
'[23:07:52.868 19/01/1989]',0.055,59.233,-0.053,0.455
